NumCells	NumSamples	CellsPerSample	SampleDepth	Generation	Identity	DriverIdentity	Parent	Population	BirthRate	MigrationRate	OriginTime	DriverMutations	MigrationMutations	PassengerMutations
18433	1	-1	-1	187.605438	0	0	0	18432	1.000000	0.000000	0.000000	0	0	0
18433	1	-1	-1	187.605438	22	22	0	0	1.042829	0.000000	165.444778	1	0	0
19196	1	-1	-1	188.605530	0	0	0	19196	1.000000	0.000000	0.000000	0	0	0
19196	1	-1	-1	188.605530	22	22	0	0	1.042829	0.000000	165.444778	1	0	0
20481	1	-1	-1	189.605530	0	0	0	20481	1.000000	0.000000	0.000000	0	0	0
20481	1	-1	-1	189.605530	22	22	0	0	1.042829	0.000000	165.444778	1	0	0
20481	1	-1	-1	190.605530	0	0	0	20481	1.000000	0.000000	0.000000	0	0	0
20481	1	-1	-1	190.605530	22	22	0	0	1.042829	0.000000	165.444778	1	0	0
20481	1	-1	-1	191.605530	0	0	0	20481	1.000000	0.000000	0.000000	0	0	0
20481	1	-1	-1	191.605530	22	22	0	0	1.042829	0.000000	165.444778	1	0	0
20481	1	-1	-1	192.605682	0	0	0	20481	1.000000	0.000000	0.000000	0	0	0
20481	1	-1	-1	192.605682	22	22	0	0	1.042829	0.000000	165.444778	1	0	0
20481	1	-1	-1	193.605682	0	0	0	20481	1.000000	0.000000	0.000000	0	0	0
20481	1	-1	-1	193.605682	22	22	0	0	1.042829	0.000000	165.444778	1	0	0
20481	1	-1	-1	194.605759	0	0	0	20481	1.000000	0.000000	0.000000	0	0	0
20481	1	-1	-1	194.605759	22	22	0	0	1.042829	0.000000	165.444778	1	0	0
20481	1	-1	-1	195.605789	0	0	0	20481	1.000000	0.000000	0.000000	0	0	0
20481	1	-1	-1	195.605789	22	22	0	0	1.042829	0.000000	165.444778	1	0	0
20481	1	-1	-1	196.605789	0	0	0	20481	1.000000	0.000000	0.000000	0	0	0
20481	1	-1	-1	196.605789	22	22	0	0	1.042829	0.000000	165.444778	1	0	0
20481	1	-1	-1	197.605850	0	0	0	20481	1.000000	0.000000	0.000000	0	0	0
20481	1	-1	-1	197.605850	22	22	0	0	1.042829	0.000000	165.444778	1	0	0
20481	1	-1	-1	198.605865	0	0	0	20481	1.000000	0.000000	0.000000	0	0	0
20481	1	-1	-1	198.605865	22	22	0	0	1.042829	0.000000	165.444778	1	0	0
20481	1	-1	-1	199.606018	0	0	0	20481	1.000000	0.000000	0.000000	0	0	0
20481	1	-1	-1	199.606018	22	22	0	0	1.042829	0.000000	165.444778	1	0	0
20481	1	-1	-1	200.606155	0	0	0	20481	1.000000	0.000000	0.000000	0	0	0
20481	1	-1	-1	200.606155	22	22	0	0	1.042829	0.000000	165.444778	1	0	0
20481	1	-1	-1	201.606171	0	0	0	20481	1.000000	0.000000	0.000000	0	0	0
20481	1	-1	-1	201.606171	22	22	0	0	1.042829	0.000000	165.444778	1	0	0
20481	1	-1	-1	202.606232	0	0	0	20481	1.000000	0.000000	0.000000	0	0	0
20481	1	-1	-1	202.606232	22	22	0	0	1.042829	0.000000	165.444778	1	0	0
20481	1	-1	-1	203.606247	0	0	0	20479	1.000000	0.000000	0.000000	0	0	0
20481	1	-1	-1	203.606247	22	22	0	0	1.042829	0.000000	165.444778	1	0	0
20481	1	-1	-1	204.606277	0	0	0	20479	1.000000	0.000000	0.000000	0	0	0
20481	1	-1	-1	204.606277	22	22	0	0	1.042829	0.000000	165.444778	1	0	0
20481	1	-1	-1	205.606308	0	0	0	20480	1.000000	0.000000	0.000000	0	0	0
20481	1	-1	-1	205.606308	22	22	0	0	1.042829	0.000000	165.444778	1	0	0
20481	1	-1	-1	206.606339	0	0	0	20477	1.000000	0.000000	0.000000	0	0	0
20481	1	-1	-1	206.606339	22	22	0	0	1.042829	0.000000	165.444778	1	0	0
20481	1	-1	-1	207.606354	0	0	0	20477	1.000000	0.000000	0.000000	0	0	0
20481	1	-1	-1	207.606354	22	22	0	0	1.042829	0.000000	165.444778	1	0	0
21582	1	-1	-1	208.606384	0	0	0	21578	1.000000	0.000000	0.000000	0	0	0
21582	1	-1	-1	208.606384	22	22	0	0	1.042829	0.000000	165.444778	1	0	0
22529	1	-1	-1	209.606445	0	0	0	22524	1.000000	0.000000	0.000000	0	0	0
22529	1	-1	-1	209.606445	22	22	0	0	1.042829	0.000000	165.444778	1	0	0
22529	1	-1	-1	210.606445	0	0	0	22521	1.000000	0.000000	0.000000	0	0	0
22529	1	-1	-1	210.606445	22	22	0	0	1.042829	0.000000	165.444778	1	0	0
22529	1	-1	-1	211.606461	0	0	0	22522	1.000000	0.000000	0.000000	0	0	0
22529	1	-1	-1	211.606461	22	22	0	0	1.042829	0.000000	165.444778	1	0	0
22529	1	-1	-1	211.606461	30	30	0	5	1.004056	0.000000	203.256866	1	0	0
22528	1	-1	-1	212.606461	0	0	0	22526	1.000000	0.000000	0.000000	0	0	0
22528	1	-1	-1	212.606461	22	22	0	0	1.042829	0.000000	165.444778	1	0	0
22528	1	-1	-1	212.606461	30	30	0	2	1.004056	0.000000	203.256866	1	0	0
22528	1	-1	-1	213.606461	0	0	0	22526	1.000000	0.000000	0.000000	0	0	0
22528	1	-1	-1	213.606461	22	22	0	0	1.042829	0.000000	165.444778	1	0	0
22528	1	-1	-1	213.606461	30	30	0	1	1.004056	0.000000	203.256866	1	0	0
22529	1	-1	-1	214.606491	0	0	0	22526	1.000000	0.000000	0.000000	0	0	0
22529	1	-1	-1	214.606491	22	22	0	0	1.042829	0.000000	165.444778	1	0	0
22529	1	-1	-1	214.606491	30	30	0	3	1.004056	0.000000	203.256866	1	0	0
22528	1	-1	-1	215.606491	0	0	0	22525	1.000000	0.000000	0.000000	0	0	0
22528	1	-1	-1	215.606491	22	22	0	0	1.042829	0.000000	165.444778	1	0	0
22528	1	-1	-1	215.606491	30	30	0	2	1.004056	0.000000	203.256866	1	0	0
22529	1	-1	-1	216.606537	0	0	0	22529	1.000000	0.000000	0.000000	0	0	0
22529	1	-1	-1	216.606537	22	22	0	0	1.042829	0.000000	165.444778	1	0	0
22529	1	-1	-1	216.606537	30	30	0	0	1.004056	0.000000	203.256866	1	0	0
