Population	Parent	Identity	DriverIdentity	DriverMutations	MigrationMutations	Immortal	PassengerMutations	BirthRate	MigrationRate	OriginTime	Descendants
249	74	1464	1464	2	0	1	0	1.540755	0.001458	651.232361	249
2257	91	1798	1798	2	0	1	1	1.840316	0.001458	666.269348	2257
935	226	1499	1499	3	0	1	0	2.089700	0.001458	653.070374	935
2376	375	1590	1590	3	0	1	0	2.973910	0.001458	657.747070	2376
463	242	1508	1508	4	0	1	0	2.272738	0.001458	653.577637	463
18	242	1433	1433	4	0	1	0	2.224058	0.001458	649.734192	18
612	91	1564	1564	2	0	1	0	1.641908	0.001458	656.499634	612
45	718	1662	1662	3	0	1	0	1.738306	0.001458	661.029846	45
5759	1744	1789	1789	4	0	1	0	2.655509	0.001458	665.897339	5759
90	91	2018	2018	2	0	1	1	1.513576	0.001458	674.729797	90
480	263	1728	1728	3	0	1	0	2.124708	0.001458	663.089600	480
2383	375	1702	1702	3	0	1	0	2.646968	0.001458	662.267883	2383
478	541	1708	1708	5	0	1	1	2.509207	0.001458	662.429993	478
5052	195	1715	1715	3	0	1	0	2.223797	0.001458	662.609253	5053
0	226	1744	1744	3	0	1	0	2.007331	0.001458	663.578186	5759
604	375	1795	1795	3	0	1	0	2.374162	0.001458	666.212708	604
14322	1258	2004	2004	4	0	1	0	4.171424	0.001458	674.249756	14349
524	242	1729	1729	4	0	1	0	2.510524	0.001458	663.093018	524
737	74	2062	2062	2	0	1	0	1.707636	0.001458	676.586304	737
204	904	1852	1852	3	0	1	0	2.016958	0.001458	668.308838	204
46	110	1853	1853	3	0	1	1	1.921583	0.001458	668.312622	46
800	470	1928	1928	3	0	1	0	2.080882	0.001458	671.156311	800
1358	470	1865	1865	3	0	1	0	2.122890	0.001458	668.727478	1358
5838	375	2036	2036	3	0	1	0	3.024468	0.001458	675.493225	5838
3341	242	1989	1989	4	0	1	0	2.572972	0.001458	673.633667	3343
2219	470	2014	2014	3	0	1	0	2.241509	0.001458	674.466858	2417
4381	110	2381	2381	3	0	1	0	2.007116	0.001458	687.918335	4406
3	226	2169	2169	3	0	1	0	2.046424	0.001458	680.811157	3
1817	91	2333	2333	2	0	1	0	1.991421	0.001458	686.366028	1817
3861	1258	2257	2257	4	0	1	0	3.876984	0.001458	683.757080	4433
1556	1258	2218	2218	4	0	1	0	3.709704	0.001458	682.621155	1556
764	924	2109	2109	4	0	1	0	3.108803	0.001458	678.168579	764
5373	707	2129	2129	3	0	1	0	2.267584	0.001458	679.089539	5375
172	470	2824	2824	3	0	1	0	2.018470	0.001458	701.218567	172
645	91	2338	2338	2	0	1	1	1.758186	0.001458	686.532043	645
556	74	2174	2174	2	0	1	0	1.839829	0.001458	680.927673	556
840	242	2652	2652	4	0	1	0	2.518516	0.001458	696.208069	840
1194	375	2628	2628	3	0	1	0	2.766244	0.001458	695.208923	1194
8646	375	2286	2286	3	0	1	0	3.263090	0.001458	684.668213	8655
2625	74	2287	2287	2	0	1	0	1.929042	0.001458	684.734680	2625
1322	1356	2468	2468	4	0	1	1	2.814574	0.001458	690.615051	1322
791	91	2480	2480	2	0	1	0	2.029773	0.001458	690.925171	791
512	1258	2312	2312	4	0	1	0	3.858772	0.001458	685.397461	512
1139	242	2268	2268	4	0	1	0	2.600280	0.001458	684.054443	1139
69	74	2588	2588	2	0	1	0	1.715204	0.001458	693.896179	69
125	1172	2564	2564	6	0	1	0	2.777887	0.001458	693.403137	125
530	1725	2308	2308	4	0	1	0	2.995965	0.001458	685.266113	530
877	242	2433	2433	4	0	1	0	2.496898	0.001458	689.460022	877
3	91	3512	3512	2	0	0	0	1.698950	0.001458	718.324829	3
442	541	2695	2695	5	0	1	0	2.549054	0.001458	697.586792	442
2205	110	2372	2372	3	0	1	1	2.189860	0.001458	687.568909	2205
1133	873	2520	2520	5	0	1	0	2.700630	0.001458	692.180725	1134
23	110	3201	3201	3	0	1	0	1.847507	0.001458	710.955933	23
653	375	2481	2481	3	0	1	0	2.702471	0.001458	690.972778	653
277	467	2416	2416	4	0	1	0	2.518528	0.001458	688.959839	277
9	1123	2639	2639	5	0	1	1	2.825437	0.001458	695.742859	9
4	726	2692	2692	4	0	1	0	1.771462	0.001458	697.334656	4
103	470	2576	2576	3	0	1	0	1.979182	0.001458	693.680786	103
169	1613	2810	2810	4	0	1	0	2.504958	0.001458	700.731384	169
119	478	2501	2501	4	0	1	0	2.313857	0.001458	691.508850	119
1505	467	2537	2537	4	0	1	0	2.574389	0.001458	692.840027	1505
1016	110	2524	2524	3	0	1	0	2.146792	0.001458	692.277466	1016
491	873	2533	2533	5	0	1	0	2.849719	0.001458	692.509094	491
366	467	2878	2878	4	0	1	0	2.638536	0.001458	702.664612	366
1258	1123	2792	2792	5	0	1	1	3.539727	0.001458	700.388367	1532
429	110	2814	2814	3	0	1	0	2.333352	0.001458	700.933594	436
28	110	2756	2756	3	0	1	0	2.114146	0.001458	699.264404	28
13	375	3351	3351	3	0	1	0	2.458037	0.001458	714.542969	13
232	470	2619	2619	3	0	1	1	2.067811	0.001458	694.854553	232
913	470	2712	2712	3	0	1	0	2.246691	0.001458	697.944763	937
36	375	2691	2691	3	0	1	0	2.486552	0.001458	697.333496	36
538	470	3100	3100	3	0	1	0	2.683330	0.001458	708.924683	538
2	470	2872	2872	3	0	1	0	2.209067	0.001458	702.584534	2
23	263	2727	2727	3	0	1	0	2.102076	0.001458	698.384338	23
345	91	2731	2731	2	0	1	1	1.730033	0.001458	698.443909	345
177	242	2832	2832	4	0	1	0	2.485294	0.001458	701.403931	177
11	110	3011	3011	3	0	1	0	2.158859	0.001458	706.291504	11
555	806	2791	2791	4	0	1	0	2.564160	0.001458	700.283508	567
86	375	3037	3037	3	0	1	0	2.608649	0.001458	706.972473	86
1	1172	3522	3522	6	0	0	0	2.746589	0.001458	718.698181	1
13	470	2808	2808	3	0	1	0	2.016706	0.001458	700.699463	13
79	1536	2909	2909	4	0	1	1	3.314337	0.001458	703.457703	79
14	2004	3277	3277	5	0	1	1	4.409751	0.001458	712.785645	14
165	1258	3012	3012	4	0	1	0	3.656018	0.001458	706.304443	165
375	74	2928	2928	2	0	1	0	2.028476	0.001458	703.909607	375
572	2257	2956	2956	5	0	1	0	4.254587	0.001458	704.573059	572
653	478	2926	2926	4	0	1	0	2.848176	0.001458	703.888550	653
205	91	3136	3136	2	0	1	0	1.917322	0.001458	709.514465	205
9	74	2887	2887	2	0	1	0	1.581799	0.001458	702.831970	9
447	1172	2892	2892	6	0	1	0	3.130603	0.001458	702.935974	447
20	470	3178	3178	3	0	1	1	2.149180	0.001458	710.402710	20
14	375	3169	3169	3	0	1	0	2.726192	0.001458	710.212097	14
1	470	3530	3530	3	0	0	1	1.976529	0.001458	718.767822	1
144	470	3047	3047	3	0	1	0	2.298519	0.001458	707.377930	144
37	467	3221	3221	4	0	1	0	2.530428	0.001458	711.549927	37
43	1536	3008	3008	4	0	1	0	3.410010	0.001458	706.150818	43
224	1354	3056	3056	5	0	1	0	3.641680	0.001458	707.637024	224
92	375	3147	3147	3	0	1	0	2.661641	0.001458	709.846375	92
46	470	3125	3125	3	0	1	0	2.164852	0.001458	709.313293	46
13	2004	3490	3490	5	0	1	0	4.276499	0.001458	717.709717	13
35	74	3158	3158	2	0	1	0	1.671279	0.001458	710.053711	35
7	2814	3420	3420	4	0	0	0	2.532882	0.001458	716.085999	7
10	1356	3488	3488	4	0	1	0	2.409600	0.001458	717.670044	10
599	375	3080	3080	3	0	1	0	2.907341	0.001458	708.336365	599
55	375	3141	3141	3	0	1	0	2.403594	0.001458	709.606628	55
48	375	3081	3081	3	0	1	0	2.561778	0.001458	708.345581	48
14	1725	3352	3352	4	0	1	0	3.267021	0.001458	714.556946	14
1	74	3461	3461	2	0	0	0	1.866752	0.001458	717.078735	1
52	470	3149	3149	3	0	1	0	2.048406	0.001458	709.920471	52
5	375	3496	3496	3	0	0	0	2.532564	0.001458	717.868347	5
111	1258	3140	3140	4	0	1	0	3.542573	0.001458	709.562866	111
1	91	3482	3482	2	0	0	0	1.751624	0.001458	717.488525	1
1	1725	3453	3453	4	0	0	0	3.406477	0.001458	716.728577	1
29	74	3130	3130	2	0	1	0	1.539232	0.001458	709.409729	29
19	91	3199	3199	2	0	1	0	1.568546	0.001458	710.942505	19
3	375	3503	3503	3	0	0	0	2.311488	0.001458	717.999817	3
12	375	3474	3474	3	0	1	0	2.336783	0.001458	717.287048	12
57	226	3291	3291	3	0	1	0	1.986049	0.001458	713.218262	57
3	1725	3359	3359	4	0	0	0	3.207218	0.001458	714.827209	3
25	2381	3192	3192	4	0	1	1	2.264938	0.001458	710.668823	25
274	2792	3296	3296	6	0	1	1	3.607514	0.001458	713.300537	274
20	478	3252	3252	4	0	1	0	2.156593	0.001458	712.258667	20
8	470	3366	3366	3	0	1	0	2.177906	0.001458	714.943237	8
21	1356	3165	3165	4	0	1	0	2.458396	0.001458	710.140808	21
9	470	3337	3337	3	0	1	1	1.986033	0.001458	714.281677	9
3	74	3432	3432	2	0	0	0	1.657518	0.001458	716.288208	3
6	74	3403	3403	2	0	0	0	1.546523	0.001458	715.609985	6
7	470	3186	3186	3	0	1	0	2.010476	0.001458	710.520752	7
286	375	3194	3194	3	0	1	0	2.760435	0.001458	710.720825	286
221	375	3245	3245	3	0	1	0	2.455402	0.001458	712.073425	221
1	1172	3527	3527	6	0	0	1	2.711503	0.001458	718.763733	1
76	375	3225	3225	3	0	1	0	2.547822	0.001458	711.604858	76
58	375	3233	3233	3	0	1	0	2.421596	0.001458	711.829407	58
1	110	3478	3478	3	0	0	1	1.830762	0.001458	717.390564	1
195	2014	3248	3248	4	0	1	0	2.899731	0.001458	712.177551	195
2	470	3361	3361	3	0	0	0	2.065115	0.001458	714.849060	2
62	375	3341	3341	3	0	1	0	2.510681	0.001458	714.359802	62
1	74	3520	3520	2	0	0	0	1.589290	0.001458	718.622314	1
26	1258	3383	3383	4	0	1	1	3.463870	0.001458	715.240234	26
5	1354	3497	3497	5	0	0	0	3.672093	0.001458	717.870605	5
21	375	3300	3300	3	0	1	0	2.314584	0.001458	713.315857	21
1	1989	3516	3516	5	0	0	0	2.686464	0.001458	718.468567	1
7	375	3364	3364	3	0	0	0	2.864387	0.001458	714.918701	7
2	1258	3402	3402	4	0	0	1	3.821193	0.001458	715.605347	2
11	470	3339	3339	3	0	1	0	2.449542	0.001458	714.322388	11
1	110	3514	3514	3	0	0	1	1.929048	0.001458	718.362549	1
16	375	3365	3365	3	0	1	0	2.298738	0.001458	714.921875	16
6	1172	3368	3368	6	0	1	0	2.889998	0.001458	714.977661	6
1	91	3446	3446	2	0	0	0	1.816262	0.001458	716.597473	1
37	375	3397	3397	3	0	1	0	2.302311	0.001458	715.523499	37
8	2286	3371	3371	4	0	1	1	3.646271	0.001458	715.000122	8
1	470	3443	3443	3	0	0	0	1.971211	0.001458	716.561523	1
1	470	3415	3415	3	0	0	0	1.977634	0.001458	715.993958	1
24	2712	3462	3462	4	0	1	0	2.538378	0.001458	717.110718	24
4	1356	3501	3501	4	0	0	0	2.376191	0.001458	717.951721	4
1	91	3523	3523	2	0	0	0	1.538809	0.001458	718.699829	1
1	226	3505	3505	3	0	0	0	2.182741	0.001458	718.131042	1
16	470	3431	3431	3	0	1	0	2.012317	0.001458	716.286560	16
1	2286	3526	3526	4	0	0	0	3.297976	0.001458	718.762146	1
15	1725	3457	3457	4	0	1	1	3.268579	0.001458	716.954407	15
51	1725	3417	3417	4	0	1	0	3.252520	0.001458	716.002869	51
1	1166	3506	3506	4	0	0	0	2.517994	0.001458	718.131104	1
1	1715	3525	3525	4	0	0	0	2.261523	0.001458	718.760193	1
1	470	3433	3433	3	0	0	0	2.077574	0.001458	716.297974	1
12	2791	3442	3442	5	0	1	0	3.430735	0.001458	716.547363	12
8	375	3439	3439	3	0	1	0	2.466630	0.001458	716.427185	8
16	467	3481	3481	4	0	1	0	3.053041	0.001458	717.455322	16
19	375	3455	3455	3	0	1	0	2.442316	0.001458	716.776245	19
3	2014	3467	3467	4	0	0	0	2.563785	0.001458	717.143799	3
2	2129	3515	3515	4	0	0	0	2.557287	0.001458	718.403931	2
2	375	3472	3472	3	0	0	0	2.379735	0.001458	717.217590	2
1	1354	3528	3528	5	0	0	0	3.284027	0.001458	718.765015	1
1	1989	3476	3476	5	0	0	0	2.612923	0.001458	717.319702	1
1	1166	3529	3529	4	0	0	0	2.433920	0.001458	718.765564	1
2	1725	3492	3492	4	0	0	0	2.993358	0.001458	717.743835	2
1	2520	3524	3524	6	0	0	0	2.799844	0.001458	718.741089	1
1	91	3521	3521	2	0	0	0	1.561430	0.001458	718.649841	1
