Generation	NumCells	DriverDiversity	DriverEdgeDiversity	DriverAlphaDiversity	DriverDiversityFrom1SamplesAtDepth0	DriverDiversityFrom1SamplesAtDepth1	DriverDiversityFrom1SamplesAtDepth2	DriverDiversityFrom1SamplesAtDepth3	DriverDiversityFrom1SamplesAtDepth4	DriverDiversityFrom1SamplesAtDepth5	DriverDiversityFrom1SamplesAtDepth6	DriverDiversityFrom1SamplesAtDepth7	DriverDiversityFrom1SamplesAtDepth8	DriverDiversityFrom1SamplesAtDepth9	DriverDiversityFrom1SamplesAtDepth10	DriverDiversityFrom1RandomSamples	DriverDiversityFrom1BigSamplesAtDepth0	DriverDiversityFrom1BigSamplesAtDepth1	DriverDiversityFrom1BigSamplesAtDepth2	DriverDiversityFrom1BigSamplesAtDepth3	DriverDiversityFrom1BigSamplesAtDepth4	DriverDiversityFrom1BigSamplesAtDepth5	DriverDiversityFrom1BigSamplesAtDepth6	DriverDiversityFrom1BigSamplesAtDepth7	DriverDiversityFrom1BigSamplesAtDepth8	DriverDiversityFrom1BigSamplesAtDepth9	DriverDiversityFrom1BigSamplesAtDepth10	DriverDiversityFrom1BigRandomSamples	DriverDiversityFrom2SamplesAtDepth0	DriverDiversityFrom2SamplesAtDepth1	DriverDiversityFrom2SamplesAtDepth2	DriverDiversityFrom2SamplesAtDepth3	DriverDiversityFrom2SamplesAtDepth4	DriverDiversityFrom2SamplesAtDepth5	DriverDiversityFrom2SamplesAtDepth6	DriverDiversityFrom2SamplesAtDepth7	DriverDiversityFrom2SamplesAtDepth8	DriverDiversityFrom2SamplesAtDepth9	DriverDiversityFrom2SamplesAtDepth10	DriverDiversityFrom2RandomSamples	DriverDiversityFrom2BigSamplesAtDepth0	DriverDiversityFrom2BigSamplesAtDepth1	DriverDiversityFrom2BigSamplesAtDepth2	DriverDiversityFrom2BigSamplesAtDepth3	DriverDiversityFrom2BigSamplesAtDepth4	DriverDiversityFrom2BigSamplesAtDepth5	DriverDiversityFrom2BigSamplesAtDepth6	DriverDiversityFrom2BigSamplesAtDepth7	DriverDiversityFrom2BigSamplesAtDepth8	DriverDiversityFrom2BigSamplesAtDepth9	DriverDiversityFrom2BigSamplesAtDepth10	DriverDiversityFrom2BigRandomSamples	DriverDiversityFrom4SamplesAtDepth0	DriverDiversityFrom4SamplesAtDepth1	DriverDiversityFrom4SamplesAtDepth2	DriverDiversityFrom4SamplesAtDepth3	DriverDiversityFrom4SamplesAtDepth4	DriverDiversityFrom4SamplesAtDepth5	DriverDiversityFrom4SamplesAtDepth6	DriverDiversityFrom4SamplesAtDepth7	DriverDiversityFrom4SamplesAtDepth8	DriverDiversityFrom4SamplesAtDepth9	DriverDiversityFrom4SamplesAtDepth10	DriverDiversityFrom4RandomSamples	DriverDiversityFrom4BigSamplesAtDepth0	DriverDiversityFrom4BigSamplesAtDepth1	DriverDiversityFrom4BigSamplesAtDepth2	DriverDiversityFrom4BigSamplesAtDepth3	DriverDiversityFrom4BigSamplesAtDepth4	DriverDiversityFrom4BigSamplesAtDepth5	DriverDiversityFrom4BigSamplesAtDepth6	DriverDiversityFrom4BigSamplesAtDepth7	DriverDiversityFrom4BigSamplesAtDepth8	DriverDiversityFrom4BigSamplesAtDepth9	DriverDiversityFrom4BigSamplesAtDepth10	DriverDiversityFrom4BigRandomSamples
685.993286	730000	10.698084	4.454837	95.786125	1.000000	1.000000	1.000000	1.000000	1.106439	1.062248	1.321480	1.000000	2.259914	1.000000	1.905882	10.615515	1.119570	1.993388	2.462668	2.019706	2.123819	2.697028	3.200093	2.019998	2.135530	1.999536	1.931100	10.395024	3.109907	3.988951	4.493710	5.193828	4.999235	3.926244	4.658086	3.999697	3.295060	2.598919	2.091341	8.569839	1.000000	1.000000	1.017007	1.000000	2.329118	1.315912	1.765098	1.201874	2.601014	1.514996	1.983305	10.021896	1.349550	1.996444	2.526950	2.633026	3.757624	3.200310	3.771757	2.627889	2.023337	2.134000	2.014154	11.093621	3.018305	3.994796	4.754344	6.200464	7.599922	3.970391	6.170451	4.545325	3.746273	3.359469	2.252477	10.562842
686.710510	735000	10.797129	4.730886	95.875809	1.000000	1.000000	1.000000	1.000000	1.020200	1.062248	1.237379	1.000000	2.022977	1.000000	1.996057	9.025351	1.348702	1.994475	2.551597	2.019315	2.081599	2.642706	2.786153	2.000000	1.978082	2.000000	1.896733	8.399856	3.334784	3.987703	4.468003	5.319285	4.957037	3.796059	4.781744	3.999697	3.563116	2.612541	2.041683	10.813232	1.000000	1.000000	1.019502	1.000000	2.274565	1.325918	1.694622	1.199305	2.674271	1.531231	1.935714	11.201561	1.355428	1.996551	2.561969	2.655973	3.699857	3.163423	3.560148	2.643367	2.032499	2.109918	1.971540	11.006693	3.165180	3.994499	4.847724	6.268850	7.633419	4.052861	5.966514	4.579279	3.700684	3.387223	2.260632	10.422016
687.404114	740000	10.883250	4.628547	96.209938	1.000000	1.000000	1.000000	1.000000	1.041016	1.062248	1.132013	1.000000	2.063544	1.000000	1.905882	10.526419	1.637394	1.994475	2.526059	2.082763	2.019998	2.736353	2.840861	2.000000	1.966101	2.000000	1.779561	10.137039	3.607361	3.987701	4.520970	5.274436	4.748261	3.776664	4.588650	3.999315	3.429467	2.608087	1.993878	9.909392	1.000000	1.000000	1.017040	1.000000	2.243881	1.302738	1.546968	1.196530	2.728074	1.512983	1.967794	11.590405	1.376746	1.996436	2.598105	2.649958	3.578351	3.159999	3.451047	2.664460	2.054657	2.115015	1.967995	10.979760	3.286061	3.994551	4.911783	6.254566	7.570676	4.104967	5.771924	4.604974	3.708775	3.422364	2.339467	10.627060
688.044617	745000	10.959470	4.804595	95.963615	1.000000	1.000000	1.000000	1.000000	1.000000	1.040799	1.063566	1.000000	2.056370	1.000000	1.958220	8.375203	1.860442	1.994475	2.543325	2.126797	2.019998	2.502815	2.751514	2.000000	1.966165	2.000000	1.831445	9.216731	3.226430	3.990264	4.457412	4.096660	4.680994	3.992414	4.489182	4.015311	2.392072	2.712084	1.491089	11.257950	1.000000	1.000000	1.034402	1.000000	2.248049	1.281234	1.421738	1.208603	2.761767	1.518580	2.040793	10.738662	1.424787	1.996655	2.589907	2.690153	3.515569	3.064947	3.269777	2.702256	2.097063	2.146962	2.037894	11.218549	2.718152	3.999017	4.561855	4.835693	6.439532	4.840862	5.393852	4.850167	2.806837	3.226274	1.649433	10.745340
688.693054	750000	11.056679	4.672422	95.804970	1.000000	1.000000	1.000000	1.000000	1.000000	1.040799	1.020406	1.000000	1.682704	1.000000	1.750216	10.309240	1.999167	1.994475	2.569029	2.105628	2.000000	2.754852	2.535639	2.019998	1.488252	2.000000	1.884830	11.350927	2.871717	3.992450	4.480243	4.278484	4.053060	4.164279	4.543939	4.015679	2.122490	3.167311	1.492514	10.797928	1.000000	1.000000	1.017034	1.000000	2.234465	1.323761	1.354758	1.212319	2.747658	1.505673	2.039810	12.515211	1.516462	1.996639	2.687963	2.690683	3.435670	3.088399	3.123580	2.689506	1.947274	2.143231	2.042245	10.632428	2.311900	3.991852	4.544484	4.953974	5.837740	4.858502	5.537437	4.950421	2.646281	3.357642	1.667468	11.110827
689.354492	755000	11.143283	4.630214	95.973953	1.000000	1.000000	1.000000	1.000000	1.000000	1.129798	1.041875	1.000000	1.885078	1.000000	1.867220	12.047639	2.000000	1.994475	2.557895	2.084326	2.039984	2.442847	2.556430	2.019784	1.641200	2.000000	1.853733	11.723538	3.019933	3.992480	4.489561	4.058998	3.992126	4.030077	4.514417	4.038198	2.166641	3.150073	1.499368	10.392385	1.000000	1.000000	1.042002	1.000000	2.249156	1.302023	1.270140	1.209177	2.774623	1.485298	2.072508	11.313307	1.616215	1.996929	2.725210	2.689127	3.418231	3.041784	3.041821	2.720040	1.956380	2.170333	2.069683	10.901751	2.532145	3.991822	4.590617	4.961267	5.886456	4.820423	5.354187	4.932146	2.646570	3.532703	1.689695	10.856707
689.990906	760000	11.209142	4.617635	96.070824	1.000000	1.000000	1.000000	1.000000	1.000000	1.041220	1.000000	1.000000	1.914766	1.000000	1.905882	10.080511	2.000000	1.994475	2.563556	2.127177	2.000000	2.354820	2.551177	2.059870	2.085494	2.000000	1.783607	9.569504	3.019933	3.990494	4.488731	4.181642	4.011372	4.058381	4.474275	4.058359	2.224240	3.525885	1.422912	11.371469	1.000000	1.000000	1.054909	1.000000	2.240102	1.300935	1.237650	1.206312	2.739715	1.398856	2.122988	11.451876	1.743764	1.996828	2.673156	2.707456	3.342179	2.942932	2.970552	2.737669	2.063141	2.170125	2.100400	10.947884	2.841103	3.991363	4.575345	4.972615	5.838600	4.873512	5.265290	4.971427	2.713839	3.609194	1.722074	11.319658
690.085571	760756	11.220530	4.691978	96.032013	1.000000	1.000000	1.000000	1.000000	1.000000	1.062439	1.020406	1.000000	1.818855	1.000000	1.845944	9.487556	2.000000	1.994475	2.551318	2.217071	2.039984	2.341372	2.534400	2.039750	1.684088	2.000000	1.800000	11.614469	3.019933	3.993096	4.478565	4.245567	4.032108	4.098362	4.408778	4.038410	2.191546	3.375130	1.504762	10.943721	1.000000	1.000000	1.067736	1.000000	2.248554	1.324272	1.233308	1.194853	2.704221	1.391669	2.079219	10.590333	1.759488	1.996929	2.666866	2.720600	3.335616	2.940489	2.975645	2.752220	2.004564	2.162288	2.122728	11.020286	2.880577	3.991467	4.576241	4.986200	5.830137	4.933699	5.152693	5.033461	2.693990	3.618991	1.736964	11.235950
690.650330	765000	11.300018	4.728485	95.769196	1.000000	1.000000	1.000000	1.000000	1.000000	1.129178	1.000000	1.020200	1.740055	1.000000	1.831445	9.433972	2.000000	1.994475	2.557895	2.300315	2.000000	2.340347	2.528672	2.059870	1.567917	2.019998	1.867220	11.067963	3.059382	3.992533	4.505568	4.325962	4.783538	4.482130	4.456954	4.019715	2.373804	3.547700	1.484253	9.583021	1.000000	1.000000	1.065261	1.000000	2.233014	1.317588	1.196395	1.206041	2.628738	1.416743	2.172190	11.403173	1.832733	1.996742	2.715244	2.763932	3.328736	2.956022	2.906268	2.759470	2.002307	2.182859	2.128000	11.219546	3.065912	3.997264	4.724496	4.967370	6.591092	5.318774	5.093205	4.845540	2.774951	3.769243	1.777798	11.390430
691.346741	770000	11.382733	4.700787	95.795677	1.000000	1.000000	1.000000	1.000000	1.020200	1.129798	1.000000	1.000000	1.900215	1.020200	1.697402	10.183148	2.000000	1.994475	2.556430	2.466317	2.019998	2.303949	2.507969	2.079775	1.753840	2.039984	1.823503	11.080323	3.282879	3.991179	4.485219	4.577878	4.755960	4.749277	4.510707	4.059014	2.341965	3.747293	1.511599	11.045265	1.000000	1.000000	1.067762	1.000000	2.242658	1.396371	1.187624	1.206837	2.568826	1.403633	2.121274	11.466865	1.915937	1.996844	2.773067	2.821421	3.276055	2.917423	2.873148	2.749301	2.032173	2.213850	2.104019	11.993998	3.185102	3.994610	4.716635	5.068096	6.553513	5.608893	5.149611	4.868713	2.750903	3.923011	1.783940	10.996398
691.997864	775000	11.440803	4.822969	95.473251	1.000000	1.000000	1.000000	1.000000	1.000000	1.108751	1.000000	1.000000	1.740055	1.000000	1.670103	10.141862	2.000000	1.994475	2.556430	2.565345	2.000000	2.355160	2.507969	2.039750	1.552365	2.000000	1.787882	10.941101	2.610247	3.994431	4.500033	4.752692	4.000000	4.696093	4.704833	4.077114	2.166216	3.847669	1.448814	10.307834	1.000000	1.000000	1.067966	1.000000	2.221860	1.494033	1.172240	1.231581	2.463154	1.371038	2.121156	11.101880	1.953133	1.996936	2.789021	2.831342	3.241273	2.901459	2.855474	2.786363	1.934258	2.188240	2.160315	11.304191	2.549640	3.993579	4.705956	5.269464	5.831077	5.491945	5.128561	4.931967	2.630059	4.042431	1.796545	11.221880
692.655823	780000	11.505365	4.568058	95.872520	1.000000	1.000000	1.000000	1.000000	1.000000	1.254448	1.000000	1.000000	1.415119	1.000000	1.775537	9.242194	2.000000	1.993248	2.547679	2.810185	2.000000	2.266127	2.510082	2.079239	1.753031	2.000000	1.803550	10.520972	3.947369	3.992533	4.503286	4.648093	4.776976	5.140592	4.655040	4.074649	2.254071	3.832074	1.454295	11.272466	1.000000	1.000000	1.116686	1.000000	2.278853	1.571154	1.173133	1.229710	2.371132	1.278739	2.103076	11.013398	1.964636	1.996929	2.834524	2.860898	3.199497	2.979568	2.851332	2.795856	1.962960	2.200236	2.106054	11.405685	3.378385	3.994464	4.742839	5.179325	6.605593	6.132259	5.154438	4.933577	2.682018	3.974587	1.798345	11.469413
693.270813	785000	11.543443	4.465612	96.247276	1.000000	1.000000	1.000000	1.000000	1.000000	1.315256	1.000000	1.000000	1.610744	1.000000	1.845944	12.593570	2.000000	1.993248	2.551597	2.807616	2.000000	2.207681	2.417627	2.059683	1.596817	2.000000	1.842058	11.049804	4.000000	3.991179	4.494446	4.910617	4.698973	5.436755	4.725384	4.036926	2.129034	3.870111	1.535848	10.522094	1.000000	1.000000	1.102321	1.000000	2.229971	1.626814	1.153375	1.241622	2.244520	1.270647	2.151434	11.024311	1.983464	1.996836	2.859021	2.844616	3.195922	2.979259	2.815952	2.803392	1.873706	2.204566	2.162708	11.805214	3.615883	3.991930	4.794712	5.234797	6.584010	6.307252	5.166240	4.994744	2.658245	4.180541	1.865290	11.805205
693.904175	790000	11.602814	4.564418	96.251480	1.000000	1.000000	1.000000	1.000000	1.000000	1.234130	1.020406	1.000000	1.661527	1.000000	1.905882	10.822537	2.000000	2.013018	2.602739	2.916686	2.000000	2.420747	2.472555	2.039466	1.666194	2.000000	1.887232	10.204293	4.000000	3.991179	4.525266	4.818828	4.779258	5.179740	4.877814	4.033267	2.371801	4.150694	1.578094	11.117240	1.000000	1.002551	1.126880	1.000000	2.274263	1.658647	1.144984	1.261332	2.215176	1.261886	2.157248	10.817680	1.992425	2.002012	2.915182	2.836472	3.194638	3.019367	2.799816	2.811275	1.942273	2.204008	2.171494	11.995884	3.777893	3.994108	4.849432	5.207123	6.566965	6.476972	5.200594	4.955678	2.730825	4.303632	1.941304	11.696730
694.527527	795000	11.664883	4.563560	96.083130	1.000000	1.000000	1.020200	1.000000	1.000000	1.313279	1.000000	1.000000	1.733229	1.000000	1.944758	10.351948	2.000000	1.994475	2.477846	2.975303	2.000000	2.450406	2.533334	2.059683	1.825218	2.000000	1.961734	8.639419	4.000000	3.991179	4.536767	4.919317	4.782687	5.871296	5.058704	4.049505	2.260675	3.955306	1.796199	10.897403	1.000000	1.007682	1.141257	1.000000	2.273276	1.844506	1.121007	1.260376	2.285207	1.265607	2.159473	10.883257	1.995322	2.001422	2.934808	2.806710	3.192039	3.208691	2.806106	2.866222	2.012685	2.232563	2.154125	12.077812	3.901958	3.998634	4.866817	5.200862	6.581809	6.587614	5.302794	5.069390	2.801669	4.308314	2.017873	11.366131
695.178650	800000	11.732515	4.617362	96.345886	1.000000	1.000000	1.020200	1.000000	1.000000	1.711965	1.020200	1.000000	1.841601	1.000000	1.999013	10.060056	2.000000	1.994475	2.587916	2.924931	2.000000	2.470585	2.527821	2.019784	1.761150	2.000000	1.996057	10.905173	4.000000	4.011920	4.497077	4.924908	4.709206	5.738056	5.164365	4.048692	2.290815	4.116985	1.715993	10.322357	1.000000	1.005115	1.186892	1.000000	2.294250	1.984638	1.105630	1.295062	2.209259	1.244931	2.159669	11.605141	1.997199	1.999186	2.959942	2.795240	3.177271	3.207569	2.736809	2.854775	2.017932	2.225859	2.162494	11.648628	3.941960	3.997270	4.924525	5.247529	6.580284	6.637957	5.372809	5.066803	2.831619	4.451514	2.070890	11.494967
695.817200	805000	11.804300	4.617273	96.425240	1.000000	1.000000	1.172608	1.065148	1.000000	1.485884	1.021050	1.000000	1.818590	1.000000	1.988235	10.615709	1.019998	1.995569	2.735262	3.007593	2.019998	2.634352	2.563683	2.059683	2.501039	2.000000	1.991150	11.286791	3.019933	3.992533	4.543284	5.174547	4.661190	5.454778	5.251515	4.047582	3.078825	4.138347	1.748862	10.730942	1.000000	1.000000	1.083204	1.279202	1.526564	2.836526	1.198405	1.327458	2.209785	1.234428	2.154103	11.370907	1.336522	1.994597	2.820987	3.190813	2.712548	3.777160	2.993460	2.939754	2.207405	2.220441	2.145119	11.994307	3.311095	3.996864	4.768166	5.628643	5.985473	6.902826	5.594614	5.219789	3.067855	4.521250	2.065811	11.804209
