Generation	NumCells	TotalBirths	TotalDeaths	TotalMigrations	Passengers	Drivers	VarPassengers	VarDrivers	MeanBirthRate	MeanMigrationRate	VarBirthRate	VarMigRate	NumClones	NumGenotypes	NumDriverGenotypes	NumDemes	NumNon-EmptyDemes	MatrixColumns	DriverMatrixColumns	EverGenotypes	CellsWith0Drivers	CellsWith1Drivers	CellsWith2Drivers	CellsWith3Drivers	CellsWith4Drivers	CellsWith5Drivers	CellsWith6Drivers	CellsWith7Drivers	CellsWith8Drivers	CellsWith9Drivers	CellsWith10Drivers
24.038364	105	775	671	0	5.114286	0.000000	1.377415	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	45	45	1	1	1	75	1	156	105	0	0	0	0	0	0	0	0	0	0
25.042093	115	889	775	0	5.121739	0.000000	1.202571	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	47	47	1	1	1	84	1	179	115	0	0	0	0	0	0	0	0	0	0
26.046577	120	1006	887	0	5.241667	0.000000	1.399930	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	56	56	1	1	1	94	1	201	120	0	0	0	0	0	0	0	0	0	0
27.046587	145	1163	1019	2	5.262069	0.000000	1.296837	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	53	52	1	3	2	101	1	224	145	0	0	0	0	0	0	0	0	0	0
28.046680	163	1333	1171	3	5.815951	0.000000	1.659378	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	55	54	1	3	3	111	1	256	163	0	0	0	0	0	0	0	0	0	0
29.047747	162	1476	1315	3	5.956790	0.000000	2.201836	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	53	53	1	3	2	116	1	284	162	0	0	0	0	0	0	0	0	0	0
30.050016	179	1674	1496	3	6.296089	0.000000	2.901157	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	60	60	1	3	2	129	1	320	179	0	0	0	0	0	0	0	0	0	0
31.050812	200	1879	1680	4	6.195000	0.000000	2.366974	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	66	65	1	4	3	146	1	355	200	0	0	0	0	0	0	0	0	0	0
32.052650	201	2059	1859	6	6.636816	0.000000	2.878048	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	80	78	1	5	3	161	1	390	201	0	0	0	0	0	0	0	0	0	0
33.052982	232	2266	2035	8	6.754310	0.000000	2.935327	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	91	88	1	5	4	183	1	433	232	0	0	0	0	0	0	0	0	0	0
34.053013	241	2493	2253	8	6.825726	0.000000	2.849297	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	83	82	1	5	3	187	1	467	241	0	0	0	0	0	0	0	0	0	0
35.053146	241	2741	2501	8	6.759336	0.000000	3.560338	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	81	80	1	5	3	201	1	508	241	0	0	0	0	0	0	0	0	0	0
36.053322	233	2993	2761	8	7.141631	0.000000	4.482086	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	86	85	1	5	3	210	1	552	233	0	0	0	0	0	0	0	0	0	0
37.053860	247	3241	2995	9	7.315790	0.000000	3.811209	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	101	99	1	5	3	235	1	607	247	0	0	0	0	0	0	0	0	0	0
38.053883	276	3511	3236	9	7.532609	0.000000	4.270678	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	104	102	1	5	3	251	1	662	276	0	0	0	0	0	0	0	0	0	0
39.054119	300	3785	3486	10	7.540000	0.000000	3.648402	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	109	107	1	5	3	272	1	723	300	0	0	0	0	0	0	0	0	0	0
40.055019	339	4135	3797	10	7.802360	0.000000	3.987487	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	112	111	1	5	2	293	1	790	339	0	0	0	0	0	0	0	0	0	0
41.055061	365	4494	4130	10	8.027397	0.000000	3.719795	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	133	132	1	5	2	328	1	863	365	0	0	0	0	0	0	0	0	0	0
42.055195	396	4893	4498	12	8.095960	0.000000	4.298872	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	137	134	1	5	3	344	1	941	396	0	0	0	0	0	0	0	0	0	0
43.055687	417	5332	4916	13	8.661871	0.000000	4.535550	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	144	141	1	5	4	380	1	1028	417	0	0	0	0	0	0	0	0	0	0
44.056252	428	5783	5356	13	8.813084	0.000000	4.446373	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	152	149	1	5	4	403	1	1112	428	0	0	0	0	0	0	0	0	0	0
45.056255	438	6190	5753	13	8.993151	0.000000	3.760227	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	151	151	1	5	2	420	1	1183	438	0	0	0	0	0	0	0	0	0	0
46.056286	439	6581	6143	13	9.173120	0.000000	4.252491	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	165	165	1	5	2	449	1	1263	439	0	0	0	0	0	0	0	0	0	0
47.056633	445	7059	6615	13	9.467416	0.000000	4.028713	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	163	163	1	5	2	468	1	1340	445	0	0	0	0	0	0	0	0	0	0
48.056931	451	7472	7022	14	9.541020	0.000000	4.687346	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	171	170	1	5	3	496	1	1423	451	0	0	0	0	0	0	0	0	0	0
49.057606	485	7956	7472	15	9.828866	0.000000	4.710920	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	185	184	1	5	2	529	1	1523	485	0	0	0	0	0	0	0	0	0	0
50.057648	492	8456	7965	15	10.050813	0.000000	5.015711	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	171	170	1	5	2	538	1	1597	492	0	0	0	0	0	0	0	0	0	0
51.057877	511	8972	8462	16	10.393347	0.000000	5.694590	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	193	192	1	5	3	584	1	1697	511	0	0	0	0	0	0	0	0	0	0
52.059597	515	9503	8989	16	10.631068	0.000000	5.463889	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	191	191	1	5	3	615	1	1783	515	0	0	0	0	0	0	0	0	0	0
53.059624	540	10036	9497	16	10.870370	0.000000	6.123942	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	210	210	1	5	3	652	1	1890	540	0	0	0	0	0	0	0	0	0	0
54.060966	530	10519	9990	17	11.118868	0.000000	6.576437	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	196	196	1	5	2	667	1	1971	530	0	0	0	0	0	0	0	0	0	0
55.061142	520	11077	10558	19	11.396153	0.000000	6.296908	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	215	213	1	5	3	711	1	2088	520	0	0	0	0	0	0	0	0	0	0
56.061359	560	11635	11076	21	11.610714	0.000000	6.080606	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	193	190	1	5	4	722	1	2179	560	0	0	0	0	0	0	0	0	0	0
57.061989	567	12197	11631	23	11.624338	0.000000	6.484979	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	217	213	1	5	5	760	1	2274	567	0	0	0	0	0	0	0	0	0	0
58.062218	607	12800	12194	23	11.434926	0.000000	7.135387	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	228	225	1	5	5	801	1	2398	607	0	0	0	0	0	0	0	0	0	0
59.062283	633	13393	12761	26	11.575040	0.000000	7.037414	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	234	230	1	5	5	836	1	2501	633	0	0	0	0	0	0	0	0	0	0
60.062370	653	14035	13383	27	11.683002	0.000000	7.074090	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	242	240	1	5	5	880	1	2626	653	0	0	0	0	0	0	0	0	0	0
61.062889	666	14695	14030	29	11.686186	0.000000	7.080196	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	258	256	1	5	5	920	1	2760	666	0	0	0	0	0	0	0	0	0	0
62.062912	696	15412	14717	30	11.827586	0.000000	7.191540	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	245	244	1	5	4	947	1	2877	696	0	0	0	0	0	0	0	0	0	0
63.063595	708	16156	15449	34	12.281074	0.000000	7.213375	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	262	258	1	5	5	998	1	3012	708	0	0	0	0	0	0	0	0	0	0
64.063675	729	16913	16185	36	12.621399	0.000000	7.919768	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	271	267	1	6	6	1040	1	3168	729	0	0	0	0	0	0	0	0	0	0
65.064072	763	17613	16851	38	12.841415	0.000000	8.563326	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	264	260	1	7	6	1070	1	3313	763	0	0	0	0	0	0	0	0	0	0
66.064278	787	18389	17603	41	12.701398	0.000000	8.651628	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	279	274	1	7	6	1122	1	3460	787	0	0	0	0	0	0	0	0	0	0
67.064293	830	19224	18395	42	12.818072	0.001205	9.146420	0.001203	1.000023e+00	1.457678e-03	4.406875e-07	0.000000e+00	310	306	2	7	5	1187	2	3615	829	1	0	0	0	0	0	0	0	0	0
68.064690	848	20064	19217	46	13.103773	0.001179	9.607154	0.001178	1.000023e+00	1.457678e-03	4.313438e-07	0.000000e+00	316	309	2	7	6	1229	2	3776	847	1	0	0	0	0	0	0	0	0	0
69.064972	903	21015	20113	46	13.260243	0.002215	8.744026	0.002210	1.000042e+00	1.457678e-03	8.093053e-07	0.000000e+00	333	327	2	7	6	1289	2	3953	901	2	0	0	0	0	0	0	0	0	0
70.065140	938	21968	21031	47	13.597015	0.004264	9.180884	0.004246	1.000082e+00	1.457678e-03	1.555010e-06	0.000000e+00	343	337	2	7	6	1359	2	4140	934	4	0	0	0	0	0	0	0	0	0
71.065147	961	22873	21913	50	13.605619	0.004162	10.469869	0.004145	1.000080e+00	1.457678e-03	1.517947e-06	0.000000e+00	355	349	2	7	6	1413	2	4303	957	4	0	0	0	0	0	0	0	0	0
72.065170	974	23826	22853	51	13.860370	0.001027	11.157106	0.001026	1.000020e+00	1.457678e-03	3.756014e-07	0.000000e+00	347	343	2	7	5	1448	2	4472	973	1	0	0	0	0	0	0	0	0	0
73.065254	1029	24866	23838	52	14.046647	0.000000	11.492476	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	399	395	1	8	5	1536	2	4692	1029	0	0	0	0	0	0	0	0	0	0
