Generation	NumSamples	Depth	TargetSampleSize	ActualSampleSize
370.084106	1	10	1000	785
370.084106	2	0	200	32
370.084106	2	1	200	98
370.084106	2	2	200	200
370.084106	2	3	200	189
370.084106	2	4	200	200
370.084106	2	5	200	200
370.084106	2	6	200	195
370.084106	2	7	200	200
370.084106	2	8	200	182
370.084106	2	9	200	200
370.084106	2	10	200	179
370.084106	2	0	2000	191
370.084106	2	1	2000	717
370.084106	2	2	2000	1270
370.084106	2	3	2000	1500
370.084106	2	4	2000	1677
370.084106	2	5	2000	1703
370.084106	2	6	2000	1628
370.084106	2	7	2000	1668
370.084106	2	8	2000	1559
370.084106	2	9	2000	1659
370.084106	2	10	2000	1566
370.084106	4	0	400	138
370.084106	4	1	400	221
370.084106	4	2	400	400
370.084106	4	3	400	378
370.084106	4	4	400	397
370.084106	4	5	400	392
370.084106	4	6	400	384
370.084106	4	7	400	395
370.084106	4	8	400	375
370.084106	4	9	400	397
370.084106	4	10	400	379
370.084106	4	0	4000	725
370.084106	4	1	4000	1766
370.084106	4	2	4000	2705
370.084106	4	3	4000	3087
370.084106	4	4	4000	3271
370.084106	4	5	4000	3314
370.084106	4	6	4000	3249
370.084106	4	7	4000	3266
370.084106	4	8	4000	3174
370.084106	4	9	4000	3256
370.084106	4	10	4000	3257
373.832947	1	0	100	100
373.832947	1	1	100	94
373.832947	1	2	100	98
373.832947	1	3	100	100
373.832947	1	4	100	92
373.832947	1	5	100	100
373.832947	1	6	100	100
373.832947	1	7	100	91
373.832947	1	8	100	100
373.832947	1	9	100	100
373.832947	1	10	100	89
373.832947	1	0	1000	661
373.832947	1	1	1000	774
373.832947	1	2	1000	762
373.832947	1	3	1000	829
373.832947	1	4	1000	778
373.832947	1	5	1000	857
373.832947	1	6	1000	830
373.832947	1	7	1000	783
373.832947	1	8	1000	843
373.832947	1	9	1000	832
373.832947	1	10	1000	784
373.832947	2	0	200	137
373.832947	2	1	200	164
373.832947	2	2	200	197
373.832947	2	3	200	194
373.832947	2	4	200	192
373.832947	2	5	200	198
373.832947	2	6	200	199
373.832947	2	7	200	191
373.832947	2	8	200	193
373.832947	2	9	200	200
373.832947	2	10	200	180
373.832947	2	0	2000	781
373.832947	2	1	2000	1139
373.832947	2	2	2000	1423
373.832947	2	3	2000	1550
373.832947	2	4	2000	1614
373.832947	2	5	2000	1715
373.832947	2	6	2000	1694
373.832947	2	7	2000	1616
373.832947	2	8	2000	1624
373.832947	2	9	2000	1661
373.832947	2	10	2000	1569
373.832947	4	0	400	238
373.832947	4	1	400	286
373.832947	4	2	400	326
373.832947	4	3	400	374
373.832947	4	4	400	392
373.832947	4	5	400	382
373.832947	4	6	400	399
373.832947	4	7	400	382
373.832947	4	8	400	392
373.832947	4	9	400	395
373.832947	4	10	400	379
373.832947	4	0	4000	1244
373.832947	4	1	4000	1895
373.832947	4	2	4000	2350
373.832947	4	3	4000	2800
373.832947	4	4	4000	3258
373.832947	4	5	4000	3272
373.832947	4	6	4000	3355
373.832947	4	7	4000	3156
373.832947	4	8	4000	3296
373.832947	4	9	4000	3393
373.832947	4	10	4000	3260
380.084198	1	0	100	100
380.084198	1	1	100	95
380.084198	1	2	100	98
380.084198	1	3	100	100
380.084198	1	4	100	91
380.084198	1	5	100	100
380.084198	1	6	100	100
380.084198	1	7	100	91
380.084198	1	8	100	100
380.084198	1	9	100	100
380.084198	1	10	100	90
380.084198	1	0	1000	683
380.084198	1	1	1000	773
380.084198	1	2	1000	763
380.084198	1	3	1000	829
380.084198	1	4	1000	779
380.084198	1	5	1000	857
380.084198	1	6	1000	830
380.084198	1	7	1000	783
380.084198	1	8	1000	844
380.084198	1	9	1000	831
380.084198	1	10	1000	783
380.084198	2	0	200	200
380.084198	2	1	200	184
380.084198	2	2	200	197
380.084198	2	3	200	194
380.084198	2	4	200	192
380.084198	2	5	200	198
380.084198	2	6	200	199
380.084198	2	7	200	190
380.084198	2	8	200	193
380.084198	2	9	200	200
380.084198	2	10	200	179
380.084198	2	0	2000	886
380.084198	2	1	2000	1226
380.084198	2	2	2000	1503
380.084198	2	3	2000	1550
380.084198	2	4	2000	1614
380.084198	2	5	2000	1713
380.084198	2	6	2000	1691
380.084198	2	7	2000	1619
380.084198	2	8	2000	1621
380.084198	2	9	2000	1661
380.084198	2	10	2000	1571
380.084198	4	0	400	344
380.084198	4	1	400	343
380.084198	4	2	400	398
380.084198	4	3	400	382
380.084198	4	4	400	392
380.084198	4	5	400	392
380.084198	4	6	400	388
380.084198	4	7	400	387
380.084198	4	8	400	384
380.084198	4	9	400	399
380.084198	4	10	400	381
380.084198	4	0	4000	1604
380.084198	4	1	4000	2368
380.084198	4	2	4000	2986
380.084198	4	3	4000	3146
380.084198	4	4	4000	3204
380.084198	4	5	4000	3329
380.084198	4	6	4000	3308
380.084198	4	7	4000	3216
380.084198	4	8	4000	3241
380.084198	4	9	4000	3353
380.084198	4	10	4000	3272
390.084351	1	0	100	100
390.084351	1	1	100	95
390.084351	1	2	100	97
390.084351	1	3	100	100
390.084351	1	4	100	93
390.084351	1	5	100	98
390.084351	1	6	100	100
390.084351	1	7	100	92
390.084351	1	8	100	99
390.084351	1	9	100	100
390.084351	1	10	100	92
390.084351	1	0	1000	711
390.084351	1	1	1000	770
390.084351	1	2	1000	767
390.084351	1	3	1000	828
390.084351	1	4	1000	774
390.084351	1	5	1000	758
390.084351	1	6	1000	829
390.084351	1	7	1000	780
390.084351	1	8	1000	861
390.084351	1	9	1000	830
390.084351	1	10	1000	783
390.084351	2	0	200	200
390.084351	2	1	200	184
390.084351	2	2	200	197
390.084351	2	3	200	192
390.084351	2	4	200	193
390.084351	2	5	200	195
390.084351	2	6	200	200
390.084351	2	7	200	191
390.084351	2	8	200	195
390.084351	2	9	200	200
390.084351	2	10	200	182
390.084351	2	0	2000	972
390.084351	2	1	2000	1299
390.084351	2	2	2000	1534
390.084351	2	3	2000	1568
390.084351	2	4	2000	1608
390.084351	2	5	2000	1522
390.084351	2	6	2000	1677
390.084351	2	7	2000	1617
390.084351	2	8	2000	1630
390.084351	2	9	2000	1661
390.084351	2	10	2000	1561
390.084351	4	0	400	303
390.084351	4	1	400	341
390.084351	4	2	400	396
390.084351	4	3	400	393
390.084351	4	4	400	387
390.084351	4	5	400	396
390.084351	4	6	400	380
390.084351	4	7	400	393
390.084351	4	8	400	380
390.084351	4	9	400	400
390.084351	4	10	400	383
390.084351	4	0	4000	1495
390.084351	4	1	4000	2296
390.084351	4	2	4000	3000
390.084351	4	3	4000	3217
390.084351	4	4	4000	3069
390.084351	4	5	4000	3183
390.084351	4	6	4000	3247
390.084351	4	7	4000	3276
390.084351	4	8	4000	3189
390.084351	4	9	4000	3331
390.084351	4	10	4000	3262
400.084412	1	0	100	1
400.084412	1	1	100	29
400.084412	1	2	100	100
400.084412	1	3	100	98
400.084412	1	4	100	99
400.084412	1	5	100	100
400.084412	1	6	100	91
400.084412	1	7	100	100
400.084412	1	8	100	90
400.084412	1	9	100	100
400.084412	1	10	100	96
400.084412	1	0	1000	164
400.084412	1	1	1000	392
400.084412	1	2	1000	686
400.084412	1	3	1000	761
400.084412	1	4	1000	859
400.084412	1	5	1000	834
400.084412	1	6	1000	781
400.084412	1	7	1000	828
400.084412	1	8	1000	784
400.084412	1	9	1000	830
400.084412	1	10	1000	769
400.084412	2	0	200	101
400.084412	2	1	200	120
400.084412	2	2	200	200
400.084412	2	3	200	190
400.084412	2	4	200	199
400.084412	2	5	200	195
400.084412	2	6	200	192
400.084412	2	7	200	199
400.084412	2	8	200	189
400.084412	2	9	200	200
400.084412	2	10	200	192
400.084412	2	0	2000	498
400.084412	2	1	2000	1000
400.084412	2	2	2000	1481
400.084412	2	3	2000	1535
400.084412	2	4	2000	1689
400.084412	2	5	2000	1605
400.084412	2	6	2000	1617
400.084412	2	7	2000	1688
400.084412	2	8	2000	1639
400.084412	2	9	2000	1669
400.084412	2	10	2000	1539
400.084412	4	0	400	301
400.084412	4	1	400	299
400.084412	4	2	400	400
400.084412	4	3	400	378
400.084412	4	4	400	397
400.084412	4	5	400	388
400.084412	4	6	400	382
400.084412	4	7	400	396
400.084412	4	8	400	382
400.084412	4	9	400	399
400.084412	4	10	400	390
400.084412	4	0	4000	1663
400.084412	4	1	4000	2425
400.084412	4	2	4000	3074
400.084412	4	3	4000	3141
400.084412	4	4	4000	3281
400.084412	4	5	4000	3213
400.084412	4	6	4000	3236
400.084412	4	7	4000	3286
400.084412	4	8	4000	3254
400.084412	4	9	4000	3370
400.084412	4	10	4000	3234
400.515137	1	0	100	2
400.515137	1	1	100	30
400.515137	1	2	100	100
400.515137	1	3	100	98
400.515137	1	4	100	99
400.515137	1	5	100	100
400.515137	1	6	100	91
400.515137	1	7	100	100
400.515137	1	8	100	90
400.515137	1	9	100	100
400.515137	1	10	100	96
400.515137	1	0	1000	163
400.515137	1	1	1000	389
400.515137	1	2	1000	686
400.515137	1	3	1000	761
400.515137	1	4	1000	859
400.515137	1	5	1000	834
400.515137	1	6	1000	782
400.515137	1	7	1000	828
400.515137	1	8	1000	785
400.515137	1	9	1000	832
400.515137	1	10	1000	768
400.515137	2	0	200	102
400.515137	2	1	200	119
400.515137	2	2	200	200
400.515137	2	3	200	190
400.515137	2	4	200	200
400.515137	2	5	200	194
400.515137	2	6	200	191
400.515137	2	7	200	200
400.515137	2	8	200	189
400.515137	2	9	200	200
400.515137	2	10	200	192
400.515137	2	0	2000	503
400.515137	2	1	2000	1009
400.515137	2	2	2000	1481
400.515137	2	3	2000	1532
400.515137	2	4	2000	1691
400.515137	2	5	2000	1605
400.515137	2	6	2000	1616
400.515137	2	7	2000	1690
400.515137	2	8	2000	1637
400.515137	2	9	2000	1673
400.515137	2	10	2000	1536
400.515137	4	0	400	203
400.515137	4	1	400	261
400.515137	4	2	400	400
400.515137	4	3	400	369
400.515137	4	4	400	400
400.515137	4	5	400	380
400.515137	4	6	400	392
400.515137	4	7	400	390
400.515137	4	8	400	390
400.515137	4	9	400	397
400.515137	4	10	400	393
400.515137	4	0	4000	1257
400.515137	4	1	4000	2100
400.515137	4	2	4000	2775
400.515137	4	3	4000	3060
400.515137	4	4	4000	3349
400.515137	4	5	4000	3163
400.515137	4	6	4000	3284
400.515137	4	7	4000	3225
400.515137	4	8	4000	3311
400.515137	4	9	4000	3393
400.515137	4	10	4000	3235
410.084503	1	0	100	57
410.084503	1	1	100	85
410.084503	1	2	100	100
410.084503	1	3	100	97
410.084503	1	4	100	99
410.084503	1	5	100	100
410.084503	1	6	100	91
410.084503	1	7	100	100
410.084503	1	8	100	90
410.084503	1	9	100	100
410.084503	1	10	100	96
410.084503	1	0	1000	218
410.084503	1	1	1000	445
410.084503	1	2	1000	751
410.084503	1	3	1000	761
410.084503	1	4	1000	857
410.084503	1	5	1000	834
410.084503	1	6	1000	781
410.084503	1	7	1000	829
410.084503	1	8	1000	783
410.084503	1	9	1000	831
410.084503	1	10	1000	770
410.084503	2	0	200	58
410.084503	2	1	200	149
410.084503	2	2	200	200
410.084503	2	3	200	194
410.084503	2	4	200	199
410.084503	2	5	200	200
410.084503	2	6	200	184
410.084503	2	7	200	200
410.084503	2	8	200	178
410.084503	2	9	200	200
410.084503	2	10	200	191
410.084503	2	0	2000	299
410.084503	2	1	2000	850
410.084503	2	2	2000	1324
410.084503	2	3	2000	1522
410.084503	2	4	2000	1716
410.084503	2	5	2000	1667
410.084503	2	6	2000	1563
410.084503	2	7	2000	1658
410.084503	2	8	2000	1570
410.084503	2	9	2000	1662
410.084503	2	10	2000	1540
410.084503	4	0	400	159
410.084503	4	1	400	304
410.084503	4	2	400	400
410.084503	4	3	400	395
410.084503	4	4	400	392
410.084503	4	5	400	400
410.084503	4	6	400	363
410.084503	4	7	400	400
410.084503	4	8	400	364
410.084503	4	9	400	400
410.084503	4	10	400	391
410.084503	4	0	4000	1052
410.084503	4	1	4000	2070
410.084503	4	2	4000	2922
410.084503	4	3	4000	3235
410.084503	4	4	4000	3245
410.084503	4	5	4000	3331
410.084503	4	6	4000	3131
410.084503	4	7	4000	3317
410.084503	4	8	4000	3126
410.084503	4	9	4000	3340
410.084503	4	10	4000	3224
418.521912	1	0	100	17
418.521912	1	1	100	67
418.521912	1	2	100	100
418.521912	1	3	100	89
418.521912	1	4	100	100
418.521912	1	5	100	92
418.521912	1	6	100	100
418.521912	1	7	100	95
418.521912	1	8	100	100
418.521912	1	9	100	98
418.521912	1	10	100	100
418.521912	1	0	1000	175
418.521912	1	1	1000	430
418.521912	1	2	1000	573
418.521912	1	3	1000	783
418.521912	1	4	1000	830
418.521912	1	5	1000	778
418.521912	1	6	1000	831
418.521912	1	7	1000	773
418.521912	1	8	1000	835
418.521912	1	9	1000	761
418.521912	1	10	1000	844
418.521912	2	0	200	18
418.521912	2	1	200	133
418.521912	2	2	200	200
418.521912	2	3	200	188
418.521912	2	4	200	197
418.521912	2	5	200	192
418.521912	2	6	200	189
418.521912	2	7	200	194
418.521912	2	8	200	192
418.521912	2	9	200	198
418.521912	2	10	200	200
418.521912	2	0	2000	256
418.521912	2	1	2000	867
418.521912	2	2	2000	1230
418.521912	2	3	2000	1643
418.521912	2	4	2000	1595
418.521912	2	5	2000	1613
418.521912	2	6	2000	1615
418.521912	2	7	2000	1602
418.521912	2	8	2000	1613
418.521912	2	9	2000	1598
418.521912	2	10	2000	1687
418.521912	4	0	400	120
418.521912	4	1	400	289
418.521912	4	2	400	400
418.521912	4	3	400	389
418.521912	4	4	400	392
418.521912	4	5	400	392
418.521912	4	6	400	371
418.521912	4	7	400	395
418.521912	4	8	400	377
418.521912	4	9	400	397
418.521912	4	10	400	400
418.521912	4	0	4000	1048
418.521912	4	1	4000	2103
418.521912	4	2	4000	2875
418.521912	4	3	4000	3360
418.521912	4	4	4000	3121
418.521912	4	5	4000	3275
418.521912	4	6	4000	3185
418.521912	4	7	4000	3258
418.521912	4	8	4000	3170
418.521912	4	9	4000	3270
418.521912	4	10	4000	3382
420.084656	1	0	100	36
420.084656	1	1	100	86
420.084656	1	2	100	100
420.084656	1	3	100	89
420.084656	1	4	100	100
420.084656	1	5	100	92
420.084656	1	6	100	100
420.084656	1	7	100	95
420.084656	1	8	100	100
420.084656	1	9	100	96
420.084656	1	10	100	100
420.084656	1	0	1000	195
420.084656	1	1	1000	478
420.084656	1	2	1000	632
420.084656	1	3	1000	784
420.084656	1	4	1000	830
420.084656	1	5	1000	781
420.084656	1	6	1000	832
420.084656	1	7	1000	774
420.084656	1	8	1000	835
420.084656	1	9	1000	764
420.084656	1	10	1000	839
420.084656	2	0	200	41
420.084656	2	1	200	155
420.084656	2	2	200	200
420.084656	2	3	200	190
420.084656	2	4	200	197
420.084656	2	5	200	192
420.084656	2	6	200	190
420.084656	2	7	200	194
420.084656	2	8	200	193
420.084656	2	9	200	197
420.084656	2	10	200	200
420.084656	2	0	2000	280
420.084656	2	1	2000	934
420.084656	2	2	2000	1318
420.084656	2	3	2000	1640
420.084656	2	4	2000	1597
420.084656	2	5	2000	1609
420.084656	2	6	2000	1615
420.084656	2	7	2000	1604
420.084656	2	8	2000	1610
420.084656	2	9	2000	1605
420.084656	2	10	2000	1679
420.084656	4	0	400	150
420.084656	4	1	400	321
420.084656	4	2	400	400
420.084656	4	3	400	388
420.084656	4	4	400	391
420.084656	4	5	400	392
420.084656	4	6	400	370
420.084656	4	7	400	394
420.084656	4	8	400	378
420.084656	4	9	400	397
420.084656	4	10	400	400
420.084656	4	0	4000	1075
420.084656	4	1	4000	2175
420.084656	4	2	4000	2967
420.084656	4	3	4000	3356
420.084656	4	4	4000	3124
420.084656	4	5	4000	3273
420.084656	4	6	4000	3190
420.084656	4	7	4000	3262
420.084656	4	8	4000	3163
420.084656	4	9	4000	3281
420.084656	4	10	4000	3368
430.084747	1	0	100	100
430.084747	1	1	100	90
430.084747	1	2	100	100
430.084747	1	3	100	89
430.084747	1	4	100	100
430.084747	1	5	100	89
430.084747	1	6	100	100
430.084747	1	7	100	90
430.084747	1	8	100	100
430.084747	1	9	100	90
430.084747	1	10	100	100
430.084747	1	0	1000	518
430.084747	1	1	1000	749
430.084747	1	2	1000	800
430.084747	1	3	1000	784
430.084747	1	4	1000	829
430.084747	1	5	1000	785
430.084747	1	6	1000	828
430.084747	1	7	1000	783
430.084747	1	8	1000	829
430.084747	1	9	1000	783
430.084747	1	10	1000	829
430.084747	2	0	200	200
430.084747	2	1	200	178
430.084747	2	2	200	200
430.084747	2	3	200	178
430.084747	2	4	200	200
430.084747	2	5	200	180
430.084747	2	6	200	200
430.084747	2	7	200	179
430.084747	2	8	200	200
430.084747	2	9	200	181
430.084747	2	10	200	200
430.084747	2	0	2000	1151
430.084747	2	1	2000	1529
430.084747	2	2	2000	1628
430.084747	2	3	2000	1570
430.084747	2	4	2000	1655
430.084747	2	5	2000	1570
430.084747	2	6	2000	1657
430.084747	2	7	2000	1566
430.084747	2	8	2000	1658
430.084747	2	9	2000	1565
430.084747	2	10	2000	1660
430.084747	4	0	400	323
430.084747	4	1	400	358
430.084747	4	2	400	400
430.084747	4	3	400	378
430.084747	4	4	400	392
430.084747	4	5	400	378
430.084747	4	6	400	378
430.084747	4	7	400	381
430.084747	4	8	400	387
430.084747	4	9	400	382
430.084747	4	10	400	400
430.084747	4	0	4000	1996
430.084747	4	1	4000	2789
430.084747	4	2	4000	3295
430.084747	4	3	4000	3275
430.084747	4	4	4000	3197
430.084747	4	5	4000	3231
430.084747	4	6	4000	3228
430.084747	4	7	4000	3223
430.084747	4	8	4000	3206
430.084747	4	9	4000	3255
430.084747	4	10	4000	3334
434.271301	1	0	100	23
434.271301	1	1	100	92
434.271301	1	2	100	100
434.271301	1	3	100	100
434.271301	1	4	100	91
434.271301	1	5	100	100
434.271301	1	6	100	92
434.271301	1	7	100	100
434.271301	1	8	100	100
434.271301	1	9	100	90
434.271301	1	10	100	100
434.271301	1	0	1000	102
434.271301	1	1	1000	451
434.271301	1	2	1000	730
434.271301	1	3	1000	836
434.271301	1	4	1000	782
434.271301	1	5	1000	828
434.271301	1	6	1000	780
434.271301	1	7	1000	841
434.271301	1	8	1000	836
434.271301	1	9	1000	782
434.271301	1	10	1000	828
434.271301	2	0	200	123
434.271301	2	1	200	181
434.271301	2	2	200	200
434.271301	2	3	200	190
434.271301	2	4	200	190
434.271301	2	5	200	190
434.271301	2	6	200	193
434.271301	2	7	200	190
434.271301	2	8	200	200
434.271301	2	9	200	180
434.271301	2	10	200	200
434.271301	2	0	2000	732
434.271301	2	1	2000	1216
434.271301	2	2	2000	1559
434.271301	2	3	2000	1620
434.271301	2	4	2000	1612
434.271301	2	5	2000	1614
434.271301	2	6	2000	1607
434.271301	2	7	2000	1627
434.271301	2	8	2000	1665
434.271301	2	9	2000	1566
434.271301	2	10	2000	1656
434.271301	4	0	400	231
434.271301	4	1	400	345
434.271301	4	2	400	400
434.271301	4	3	400	389
434.271301	4	4	400	382
434.271301	4	5	400	389
434.271301	4	6	400	372
434.271301	4	7	400	389
434.271301	4	8	400	385
434.271301	4	9	400	379
434.271301	4	10	400	400
434.271301	4	0	4000	1567
434.271301	4	1	4000	2460
434.271301	4	2	4000	3211
434.271301	4	3	4000	3330
434.271301	4	4	4000	3142
434.271301	4	5	4000	3275
434.271301	4	6	4000	3179
434.271301	4	7	4000	3285
434.271301	4	8	4000	3215
434.271301	4	9	4000	3247
434.271301	4	10	4000	3338
440.084869	1	0	100	92
440.084869	1	1	100	92
440.084869	1	2	100	100
440.084869	1	3	100	100
440.084869	1	4	100	92
440.084869	1	5	100	100
440.084869	1	6	100	90
440.084869	1	7	100	100
440.084869	1	8	100	100
440.084869	1	9	100	93
440.084869	1	10	100	100
440.084869	1	0	1000	171
440.084869	1	1	1000	552
440.084869	1	2	1000	806
440.084869	1	3	1000	838
440.084869	1	4	1000	779
440.084869	1	5	1000	829
440.084869	1	6	1000	782
440.084869	1	7	1000	834
440.084869	1	8	1000	843
440.084869	1	9	1000	778
440.084869	1	10	1000	828
440.084869	2	0	200	94
440.084869	2	1	200	164
440.084869	2	2	200	200
440.084869	2	3	200	200
440.084869	2	4	200	185
440.084869	2	5	200	200
440.084869	2	6	200	183
440.084869	2	7	200	200
440.084869	2	8	200	200
440.084869	2	9	200	183
440.084869	2	10	200	200
440.084869	2	0	2000	304
440.084869	2	1	2000	1043
440.084869	2	2	2000	1606
440.084869	2	3	2000	1674
440.084869	2	4	2000	1561
440.084869	2	5	2000	1658
440.084869	2	6	2000	1560
440.084869	2	7	2000	1676
440.084869	2	8	2000	1677
440.084869	2	9	2000	1561
440.084869	2	10	2000	1658
440.084869	4	0	400	128
440.084869	4	1	400	311
440.084869	4	2	400	400
440.084869	4	3	400	391
440.084869	4	4	400	380
440.084869	4	5	400	391
440.084869	4	6	400	372
440.084869	4	7	400	395
440.084869	4	8	400	393
440.084869	4	9	400	382
440.084869	4	10	400	400
440.084869	4	0	4000	579
440.084869	4	1	4000	1974
440.084869	4	2	4000	3210
440.084869	4	3	4000	3317
440.084869	4	4	4000	3156
440.084869	4	5	4000	3267
440.084869	4	6	4000	3178
440.084869	4	7	4000	3277
440.084869	4	8	4000	3290
440.084869	4	9	4000	3157
440.084869	4	10	4000	3342
449.536255	1	0	100	1
449.536255	1	1	100	92
449.536255	1	2	100	92
449.536255	1	3	100	100
449.536255	1	4	100	101
449.536255	1	5	100	91
449.536255	1	6	100	100
449.536255	1	7	100	100
449.536255	1	8	100	89
449.536255	1	9	100	100
449.536255	1	10	100	100
449.536255	1	0	1000	80
449.536255	1	1	1000	399
449.536255	1	2	1000	677
449.536255	1	3	1000	829
449.536255	1	4	1000	852
449.536255	1	5	1000	784
449.536255	1	6	1000	831
449.536255	1	7	1000	837
449.536255	1	8	1000	785
449.536255	1	9	1000	835
449.536255	1	10	1000	831
449.536255	2	0	200	2
449.536255	2	1	200	166
449.536255	2	2	200	192
449.536255	2	3	200	200
449.536255	2	4	200	190
449.536255	2	5	200	190
449.536255	2	6	200	197
449.536255	2	7	200	198
449.536255	2	8	200	189
449.536255	2	9	200	190
449.536255	2	10	200	200
449.536255	2	0	2000	237
449.536255	2	1	2000	896
449.536255	2	2	2000	1511
449.536255	2	3	2000	1666
449.536255	2	4	2000	1635
449.536255	2	5	2000	1614
449.536255	2	6	2000	1601
449.536255	2	7	2000	1591
449.536255	2	8	2000	1613
449.536255	2	9	2000	1621
449.536255	2	10	2000	1660
449.536255	4	0	400	107
449.536255	4	1	400	310
449.536255	4	2	400	393
449.536255	4	3	400	381
449.536255	4	4	400	390
449.536255	4	5	400	374
449.536255	4	6	400	397
449.536255	4	7	400	386
449.536255	4	8	400	388
449.536255	4	9	400	383
449.536255	4	10	400	400
449.536255	4	0	4000	1151
449.536255	4	1	4000	2129
449.536255	4	2	4000	3113
449.536255	4	3	4000	3230
449.536255	4	4	4000	3297
449.536255	4	5	4000	3174
449.536255	4	6	4000	3263
449.536255	4	7	4000	3147
449.536255	4	8	4000	3280
449.536255	4	9	4000	3158
449.536255	4	10	4000	3336
450.084991	1	0	100	1
450.084991	1	1	100	92
450.084991	1	2	100	93
450.084991	1	3	100	100
450.084991	1	4	100	100
450.084991	1	5	100	91
450.084991	1	6	100	100
450.084991	1	7	100	100
450.084991	1	8	100	89
450.084991	1	9	100	100
450.084991	1	10	100	100
450.084991	1	0	1000	80
450.084991	1	1	1000	409
450.084991	1	2	1000	682
450.084991	1	3	1000	831
450.084991	1	4	1000	852
450.084991	1	5	1000	784
450.084991	1	6	1000	830
450.084991	1	7	1000	836
450.084991	1	8	1000	785
450.084991	1	9	1000	836
450.084991	1	10	1000	833
450.084991	2	0	200	101
450.084991	2	1	200	181
450.084991	2	2	200	192
450.084991	2	3	200	190
450.084991	2	4	200	199
450.084991	2	5	200	180
450.084991	2	6	200	200
450.084991	2	7	200	191
450.084991	2	8	200	189
450.084991	2	9	200	193
450.084991	2	10	200	200
450.084991	2	0	2000	829
450.084991	2	1	2000	1194
450.084991	2	2	2000	1510
450.084991	2	3	2000	1614
450.084991	2	4	2000	1682
450.084991	2	5	2000	1567
450.084991	2	6	2000	1660
450.084991	2	7	2000	1618
450.084991	2	8	2000	1615
450.084991	2	9	2000	1615
450.084991	2	10	2000	1665
450.084991	4	0	400	210
450.084991	4	1	400	329
450.084991	4	2	400	393
450.084991	4	3	400	372
450.084991	4	4	400	400
450.084991	4	5	400	363
450.084991	4	6	400	400
450.084991	4	7	400	379
450.084991	4	8	400	389
450.084991	4	9	400	385
450.084991	4	10	400	400
450.084991	4	0	4000	1748
450.084991	4	1	4000	2429
450.084991	4	2	4000	3114
450.084991	4	3	4000	3182
450.084991	4	4	4000	3338
450.084991	4	5	4000	3126
450.084991	4	6	4000	3324
450.084991	4	7	4000	3170
450.084991	4	8	4000	3281
450.084991	4	9	4000	3149
450.084991	4	10	4000	3337
460.085114	1	0	100	18
460.085114	1	1	100	96
460.085114	1	2	100	94
460.085114	1	3	100	100
460.085114	1	4	100	97
460.085114	1	5	100	93
460.085114	1	6	100	100
460.085114	1	7	100	98
460.085114	1	8	100	93
460.085114	1	9	100	100
460.085114	1	10	100	99
460.085114	1	0	1000	97
460.085114	1	1	1000	471
460.085114	1	2	1000	715
460.085114	1	3	1000	829
460.085114	1	4	1000	764
460.085114	1	5	1000	775
460.085114	1	6	1000	829
460.085114	1	7	1000	757
460.085114	1	8	1000	778
460.085114	1	9	1000	829
460.085114	1	10	1000	860
460.085114	2	0	200	19
460.085114	2	1	200	174
460.085114	2	2	200	194
460.085114	2	3	200	200
460.085114	2	4	200	188
460.085114	2	5	200	194
460.085114	2	6	200	200
460.085114	2	7	200	190
460.085114	2	8	200	192
460.085114	2	9	200	194
460.085114	2	10	200	198
460.085114	2	0	2000	256
460.085114	2	1	2000	975
460.085114	2	2	2000	1565
460.085114	2	3	2000	1659
460.085114	2	4	2000	1551
460.085114	2	5	2000	1606
460.085114	2	6	2000	1676
460.085114	2	7	2000	1537
460.085114	2	8	2000	1608
460.085114	2	9	2000	1605
460.085114	2	10	2000	1717
460.085114	4	0	400	87
460.085114	4	1	400	348
460.085114	4	2	400	394
460.085114	4	3	400	392
460.085114	4	4	400	383
460.085114	4	5	400	385
460.085114	4	6	400	389
460.085114	4	7	400	384
460.085114	4	8	400	386
460.085114	4	9	400	389
460.085114	4	10	400	398
460.085114	4	0	4000	654
460.085114	4	1	4000	1978
460.085114	4	2	4000	3201
460.085114	4	3	4000	3298
460.085114	4	4	4000	3146
460.085114	4	5	4000	3219
460.085114	4	6	4000	3294
460.085114	4	7	4000	3140
460.085114	4	8	4000	3215
460.085114	4	9	4000	3217
460.085114	4	10	4000	3391
462.655884	1	0	100	27
462.655884	1	1	100	96
462.655884	1	2	100	95
462.655884	1	3	100	100
462.655884	1	4	100	95
462.655884	1	5	100	95
462.655884	1	6	100	100
462.655884	1	7	100	96
462.655884	1	8	100	94
462.655884	1	9	100	100
462.655884	1	10	100	96
462.655884	1	0	1000	106
462.655884	1	1	1000	484
462.655884	1	2	1000	718
462.655884	1	3	1000	828
462.655884	1	4	1000	769
462.655884	1	5	1000	771
462.655884	1	6	1000	828
462.655884	1	7	1000	770
462.655884	1	8	1000	772
462.655884	1	9	1000	829
462.655884	1	10	1000	769
462.655884	2	0	200	34
462.655884	2	1	200	180
462.655884	2	2	200	196
462.655884	2	3	200	200
462.655884	2	4	200	186
462.655884	2	5	200	196
462.655884	2	6	200	200
462.655884	2	7	200	186
462.655884	2	8	200	195
462.655884	2	9	200	198
462.655884	2	10	200	190
462.655884	2	0	2000	271
462.655884	2	1	2000	997
462.655884	2	2	2000	1573
462.655884	2	3	2000	1657
462.655884	2	4	2000	1555
462.655884	2	5	2000	1604
462.655884	2	6	2000	1669
462.655884	2	7	2000	1550
462.655884	2	8	2000	1602
