Generation	Size	Frequency	Count
301.469238	2	0.000280	541
301.469238	3	0.000420	266
301.469238	4	0.000560	169
301.469238	5	0.000699	116
301.469238	6	0.000839	61
301.469238	7	0.000979	62
301.469238	8	0.001119	30
301.469238	9	0.001259	31
301.469238	10	0.001399	20
301.469238	17	0.002378	4
301.469238	11	0.001539	20
301.469238	14	0.001958	9
301.469238	18	0.002518	3
301.469238	19	0.002658	4
301.469238	12	0.001679	13
301.469238	22	0.003077	2
301.469238	13	0.001818	7
301.469238	15	0.002098	5
301.469238	16	0.002238	7
301.469238	20	0.002798	2
301.469238	21	0.002937	1
301.469238	24	0.003357	1
311.469666	1	0.000125	1392
311.469666	2	0.000249	601
311.469666	3	0.000374	343
311.469666	4	0.000499	213
311.469666	5	0.000624	126
311.469666	6	0.000748	91
311.469666	7	0.000873	75
311.469666	8	0.000998	34
311.469666	9	0.001122	26
311.469666	10	0.001247	23
311.469666	17	0.002120	4
311.469666	11	0.001372	21
311.469666	13	0.001621	17
311.469666	24	0.002993	2
311.469666	16	0.001995	7
311.469666	20	0.002494	1
311.469666	28	0.003492	1
311.469666	14	0.001746	7
311.469666	15	0.001871	6
311.469666	21	0.002619	1
311.469666	18	0.002245	1
311.469666	12	0.001496	9
311.469666	25	0.003118	1
311.469666	19	0.002369	1
321.470367	1	0.000104	1766
321.470367	2	0.000207	759
321.470367	3	0.000311	407
321.470367	4	0.000415	226
321.470367	5	0.000518	171
321.470367	6	0.000622	104
321.470367	7	0.000726	77
321.470367	8	0.000829	50
321.470367	9	0.000933	38
321.470367	10	0.001037	30
321.470367	12	0.001244	11
321.470367	18	0.001866	5
321.470367	30	0.003110	1
321.470367	19	0.001970	8
321.470367	24	0.002488	1
321.470367	11	0.001140	22
321.470367	17	0.001762	2
321.470367	26	0.002695	1
321.470367	15	0.001555	7
321.470367	14	0.001451	7
321.470367	13	0.001348	7
321.470367	16	0.001659	5
321.470367	23	0.002384	1
321.470367	29	0.003006	1
321.470367	21	0.002177	1
324.260345	1	0.000100	1839
324.260345	2	0.000200	778
324.260345	3	0.000300	378
324.260345	4	0.000400	261
324.260345	5	0.000500	182
324.260345	6	0.000600	112
324.260345	7	0.000700	79
324.260345	8	0.000800	58
324.260345	9	0.000900	38
324.260345	10	0.001000	25
324.260345	11	0.001100	17
324.260345	13	0.001300	15
324.260345	12	0.001200	14
324.260345	22	0.002200	2
324.260345	24	0.002400	2
324.260345	15	0.001500	10
324.260345	14	0.001400	8
324.260345	21	0.002100	2
324.260345	19	0.001900	2
324.260345	20	0.002000	2
324.260345	16	0.001600	5
324.260345	29	0.002900	1
324.260345	18	0.001800	1
324.260345	17	0.001700	5
331.470764	1	0.000087	2174
331.470764	2	0.000175	901
331.470764	3	0.000262	487
331.470764	4	0.000349	309
331.470764	5	0.000437	166
331.470764	6	0.000524	121
331.470764	7	0.000611	80
331.470764	8	0.000699	59
331.470764	9	0.000786	42
331.470764	10	0.000873	32
331.470764	23	0.002009	1
331.470764	16	0.001397	4
331.470764	11	0.000961	24
331.470764	27	0.002358	1
331.470764	12	0.001048	22
331.470764	15	0.001310	10
331.470764	24	0.002096	3
331.470764	14	0.001223	10
331.470764	19	0.001659	7
331.470764	18	0.001572	4
331.470764	13	0.001135	13
331.470764	17	0.001485	3
331.470764	22	0.001921	1
331.470764	20	0.001747	1
331.470764	21	0.001834	1
341.471558	1	0.000075	2492
341.471558	2	0.000150	940
341.471558	3	0.000224	526
341.471558	4	0.000299	315
341.471558	5	0.000374	238
341.471558	6	0.000449	150
341.471558	7	0.000524	99
341.471558	8	0.000599	70
341.471558	9	0.000673	71
341.471558	10	0.000748	37
341.471558	14	0.001048	11
341.471558	12	0.000898	23
341.471558	20	0.001497	5
341.471558	28	0.002095	1
341.471558	17	0.001272	4
341.471558	15	0.001122	10
341.471558	18	0.001347	3
341.471558	11	0.000823	33
341.471558	35	0.002619	1
341.471558	16	0.001197	6
341.471558	19	0.001422	5
341.471558	13	0.000973	16
341.471558	22	0.001646	2
341.471558	24	0.001796	1
341.471558	23	0.001721	3
341.471558	38	0.002843	1
347.137054	1	0.000067	2785
347.137054	2	0.000133	1098
347.137054	3	0.000200	599
347.137054	4	0.000267	367
347.137054	5	0.000333	246
347.137054	6	0.000400	169
347.137054	7	0.000467	120
347.137054	8	0.000533	89
347.137054	9	0.000600	50
347.137054	10	0.000667	39
347.137054	11	0.000733	28
347.137054	13	0.000867	17
347.137054	17	0.001133	5
347.137054	16	0.001067	11
347.137054	18	0.001200	3
347.137054	12	0.000800	31
347.137054	20	0.001333	3
347.137054	15	0.001000	15
347.137054	23	0.001533	3
347.137054	19	0.001267	5
347.137054	21	0.001400	4
347.137054	30	0.002000	2
347.137054	14	0.000933	13
347.137054	27	0.001800	3
347.137054	24	0.001600	1
347.137054	22	0.001467	1
351.471985	1	0.000059	3031
351.471985	2	0.000119	1193
351.471985	3	0.000178	690
351.471985	4	0.000238	407
351.471985	5	0.000297	279
351.471985	6	0.000357	176
351.471985	7	0.000416	132
351.471985	8	0.000476	107
351.471985	9	0.000535	55
351.471985	10	0.000595	50
351.471985	18	0.001071	7
351.471985	16	0.000952	12
351.471985	15	0.000892	11
351.471985	11	0.000654	33
351.471985	12	0.000714	33
351.471985	17	0.001011	13
351.471985	32	0.001904	1
351.471985	14	0.000833	21
351.471985	20	0.001190	5
351.471985	13	0.000773	10
351.471985	19	0.001130	7
351.471985	27	0.001606	2
351.471985	25	0.001487	3
351.471985	21	0.001249	3
351.471985	30	0.001785	1
351.471985	23	0.001368	2
351.471985	22	0.001309	1
351.471985	26	0.001547	1
356.437439	1	0.000050	3537
356.437439	2	0.000100	1488
356.437439	3	0.000150	782
356.437439	4	0.000200	488
356.437439	5	0.000250	313
356.437439	6	0.000300	206
356.437439	7	0.000350	148
356.437439	8	0.000400	115
356.437439	9	0.000450	85
356.437439	10	0.000500	69
356.437439	12	0.000600	43
