Generation	NumCells	TotalBirths	TotalDeaths	TotalMigrations	Passengers	Drivers	VarPassengers	VarDrivers	MeanBirthRate	MeanMigrationRate	VarBirthRate	VarMigRate	NumClones	NumGenotypes	NumDriverGenotypes	NumDemes	NumNon-EmptyDemes	MatrixColumns	DriverMatrixColumns	EverGenotypes	CellsWith0Drivers	CellsWith1Drivers	CellsWith2Drivers	CellsWith3Drivers	CellsWith4Drivers	CellsWith5Drivers	CellsWith6Drivers	CellsWith7Drivers	CellsWith8Drivers	CellsWith9Drivers	CellsWith10Drivers
88.251381	57	3938	3882	0	14.368421	0.000000	4.057248	0.000000	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	23	23	1	1	1	237	1	735	57	0	0	0	0	0	0	0	0	0	0
89.254585	58	3992	3935	0	14.172414	0.000000	4.177170	0.000000	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	22	22	1	1	1	237	1	745	58	0	0	0	0	0	0	0	0	0	0
90.257271	68	4047	3980	0	14.367647	0.000000	3.085424	0.000000	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	27	27	1	1	1	239	1	758	68	0	0	0	0	0	0	0	0	0	0
91.257416	75	4113	4039	0	14.906667	0.000000	3.737955	0.000000	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	29	29	1	1	1	246	1	772	75	0	0	0	0	0	0	0	0	0	0
92.257805	65	4191	4127	0	15.369231	0.000000	3.217515	0.000000	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	29	29	1	1	1	249	1	787	65	0	0	0	0	0	0	0	0	0	0
93.259544	58	4242	4185	0	15.413794	0.000000	3.001189	0.000000	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	26	26	1	1	1	250	1	798	58	0	0	0	0	0	0	0	0	0	0
94.261246	64	4304	4241	0	15.046875	0.000000	4.169678	0.000000	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	28	28	1	1	1	256	1	812	64	0	0	0	0	0	0	0	0	0	0
95.267563	77	4374	4298	0	14.987013	0.000000	6.610221	0.000000	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	33	33	1	1	1	267	1	832	77	0	0	0	0	0	0	0	0	0	0
96.268394	106	4478	4373	0	15.150944	0.000000	7.090424	0.000000	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	36	36	1	1	1	277	1	854	106	0	0	0	0	0	0	0	0	0	0
97.269310	102	4572	4471	0	15.441176	0.000000	8.717129	0.000000	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	40	40	1	1	1	287	1	875	102	0	0	0	0	0	0	0	0	0	0
98.277634	97	4658	4562	0	15.206185	0.000000	9.050269	0.000000	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	38	38	1	1	1	290	1	888	97	0	0	0	0	0	0	0	0	0	0
99.284203	88	4758	4671	0	15.079545	0.000000	9.459580	0.000000	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	35	35	1	1	1	296	1	904	88	0	0	0	0	0	0	0	0	0	0
100.297676	81	4836	4756	0	15.234568	0.000000	11.858557	0.000000	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	28	28	1	1	1	297	1	916	81	0	0	0	0	0	0	0	0	0	0
101.309509	110	4944	4835	0	15.300000	0.000000	11.937275	0.000000	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	30	30	1	1	1	299	1	928	110	0	0	0	0	0	0	0	0	0	0
102.310020	132	5080	4949	0	15.916667	0.000000	12.864272	0.000000	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	42	42	1	1	1	313	1	951	132	0	0	0	0	0	0	0	0	0	0
103.310257	152	5231	5080	0	15.769737	0.000000	12.795665	0.000000	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	44	44	1	1	1	323	1	974	152	0	0	0	0	0	0	0	0	0	0
104.311447	160	5398	5239	0	15.456250	0.000000	13.135585	0.000000	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	55	55	1	1	1	336	1	1010	160	0	0	0	0	0	0	0	0	0	0
105.318657	179	5574	5396	0	15.240224	0.000000	12.517714	0.000000	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	62	62	1	1	1	348	1	1038	179	0	0	0	0	0	0	0	0	0	0
106.320770	180	5756	5577	0	15.716666	0.000000	15.525278	0.000000	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	62	62	1	1	1	355	1	1070	180	0	0	0	0	0	0	0	0	0	0
107.327171	194	5950	5757	0	15.798969	0.000000	15.294640	0.000000	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	60	60	1	1	1	372	1	1105	194	0	0	0	0	0	0	0	0	0	0
108.330956	230	6178	5949	0	15.782609	0.000000	14.909265	0.000000	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	66	66	1	1	1	379	1	1145	230	0	0	0	0	0	0	0	0	0	0
