NumCells	NumSamples	CellsPerSample	SampleDepth	Generation	Identity	DriverIdentity	Parent	Population	BirthRate	MigrationRate	OriginTime	DriverMutations	MigrationMutations	PassengerMutations
2154	1	-1	-1	235.458633	0	0	0	2154	1.000000	0.000000	0.000000	0	0	0
2154	1	-1	-1	235.458633	1	1	0	0	1.098880	0.000000	181.877472	1	0	0
2280	1	-1	-1	236.458694	0	0	0	2280	1.000000	0.000000	0.000000	0	0	0
2280	1	-1	-1	236.458694	1	1	0	0	1.098880	0.000000	181.877472	1	0	0
2441	1	-1	-1	237.459290	0	0	0	2441	1.000000	0.000000	0.000000	0	0	0
2441	1	-1	-1	237.459290	1	1	0	0	1.098880	0.000000	181.877472	1	0	0
2433	1	-1	-1	238.460449	0	0	0	2433	1.000000	0.000000	0.000000	0	0	0
2433	1	-1	-1	238.460449	1	1	0	0	1.098880	0.000000	181.877472	1	0	0
2544	1	-1	-1	239.460602	0	0	0	2544	1.000000	0.000000	0.000000	0	0	0
2544	1	-1	-1	239.460602	1	1	0	0	1.098880	0.000000	181.877472	1	0	0
2619	1	-1	-1	240.460709	0	0	0	2619	1.000000	0.000000	0.000000	0	0	0
2619	1	-1	-1	240.460709	1	1	0	0	1.098880	0.000000	181.877472	1	0	0
2655	1	-1	-1	241.461182	0	0	0	2655	1.000000	0.000000	0.000000	0	0	0
2655	1	-1	-1	241.461182	1	1	0	0	1.098880	0.000000	181.877472	1	0	0
2676	1	-1	-1	242.461548	0	0	0	2676	1.000000	0.000000	0.000000	0	0	0
2676	1	-1	-1	242.461548	1	1	0	0	1.098880	0.000000	181.877472	1	0	0
2709	1	-1	-1	243.461990	0	0	0	2709	1.000000	0.000000	0.000000	0	0	0
2709	1	-1	-1	243.461990	1	1	0	0	1.098880	0.000000	181.877472	1	0	0
2827	1	-1	-1	244.462418	0	0	0	2827	1.000000	0.000000	0.000000	0	0	0
2827	1	-1	-1	244.462418	1	1	0	0	1.098880	0.000000	181.877472	1	0	0
2833	1	-1	-1	245.462753	0	0	0	2833	1.000000	0.000000	0.000000	0	0	0
2833	1	-1	-1	245.462753	1	1	0	0	1.098880	0.000000	181.877472	1	0	0
