Generation	NumSamples	Depth	TargetSampleSize	ActualSampleSize
30.039923	1	7	100	46
30.039923	1	8	100	46
30.039923	1	9	100	46
30.039923	1	10	100	46
30.039923	1	0	1000	47
30.039923	1	1	1000	47
30.039923	1	2	1000	47
30.039923	1	3	1000	47
30.039923	1	4	1000	47
30.039923	1	5	1000	47
30.039923	1	6	1000	47
30.039923	1	7	1000	47
30.039923	1	8	1000	47
30.039923	1	9	1000	47
30.039923	1	10	1000	47
30.039923	2	0	200	92
30.039923	2	1	200	92
30.039923	2	2	200	92
30.039923	2	3	200	92
30.039923	2	4	200	92
30.039923	2	5	200	92
30.039923	2	6	200	92
30.039923	2	7	200	92
30.039923	2	8	200	92
30.039923	2	9	200	92
30.039923	2	10	200	92
30.039923	2	0	2000	94
30.039923	2	1	2000	94
30.039923	2	2	2000	94
30.039923	2	3	2000	94
30.039923	2	4	2000	94
30.039923	2	5	2000	94
30.039923	2	6	2000	94
30.039923	2	7	2000	94
30.039923	2	8	2000	94
30.039923	2	9	2000	94
30.039923	2	10	2000	94
30.039923	4	0	400	139
30.039923	4	1	400	139
30.039923	4	2	400	139
30.039923	4	3	400	142
30.039923	4	4	400	158
30.039923	4	5	400	181
30.039923	4	6	400	185
30.039923	4	7	400	185
30.039923	4	8	400	184
30.039923	4	9	400	184
30.039923	4	10	400	184
30.039923	4	0	4000	188
30.039923	4	1	4000	188
30.039923	4	2	4000	188
30.039923	4	3	4000	188
30.039923	4	4	4000	188
30.039923	4	5	4000	188
30.039923	4	6	4000	188
30.039923	4	7	4000	188
30.039923	4	8	4000	188
30.039923	4	9	4000	188
30.039923	4	10	4000	188
40.043304	1	0	100	100
40.043304	1	1	100	100
40.043304	1	2	100	100
40.043304	1	3	100	100
40.043304	1	4	100	100
40.043304	1	5	100	100
40.043304	1	6	100	100
40.043304	1	7	100	100
40.043304	1	8	100	100
40.043304	1	9	100	100
40.043304	1	10	100	100
40.043304	1	0	1000	154
40.043304	1	1	1000	154
40.043304	1	2	1000	154
40.043304	1	3	1000	154
40.043304	1	4	1000	154
40.043304	1	5	1000	154
40.043304	1	6	1000	154
40.043304	1	7	1000	154
40.043304	1	8	1000	154
40.043304	1	9	1000	154
40.043304	1	10	1000	154
40.043304	2	0	200	101
40.043304	2	1	200	101
40.043304	2	2	200	101
40.043304	2	3	200	105
40.043304	2	4	200	122
40.043304	2	5	200	145
40.043304	2	6	200	170
40.043304	2	7	200	193
40.043304	2	8	200	200
40.043304	2	9	200	200
40.043304	2	10	200	200
40.043304	2	0	2000	234
40.043304	2	1	2000	276
40.043304	2	2	2000	308
40.043304	2	3	2000	308
40.043304	2	4	2000	308
40.043304	2	5	2000	308
40.043304	2	6	2000	308
40.043304	2	7	2000	308
40.043304	2	8	2000	308
40.043304	2	9	2000	308
40.043304	2	10	2000	308
40.043304	4	0	400	301
40.043304	4	1	400	301
40.043304	4	2	400	301
40.043304	4	3	400	305
40.043304	4	4	400	322
40.043304	4	5	400	345
40.043304	4	6	400	370
40.043304	4	7	400	394
40.043304	4	8	400	400
40.043304	4	9	400	400
40.043304	4	10	400	400
40.043304	4	0	4000	542
40.043304	4	1	4000	584
40.043304	4	2	4000	616
40.043304	4	3	4000	616
40.043304	4	4	4000	616
40.043304	4	5	4000	616
40.043304	4	6	4000	616
40.043304	4	7	4000	616
40.043304	4	8	4000	616
40.043304	4	9	4000	616
40.043304	4	10	4000	616
50.047939	1	0	100	100
50.047939	1	1	100	100
50.047939	1	2	100	100
50.047939	1	3	100	100
50.047939	1	4	100	100
50.047939	1	5	100	100
50.047939	1	6	100	100
50.047939	1	7	100	100
50.047939	1	8	100	100
50.047939	1	9	100	100
50.047939	1	10	100	100
50.047939	1	0	1000	226
50.047939	1	1	1000	226
50.047939	1	2	1000	226
50.047939	1	3	1000	226
50.047939	1	4	1000	226
50.047939	1	5	1000	226
50.047939	1	6	1000	226
50.047939	1	7	1000	226
50.047939	1	8	1000	226
50.047939	1	9	1000	226
50.047939	1	10	1000	226
50.047939	2	0	200	200
50.047939	2	1	200	200
50.047939	2	2	200	200
50.047939	2	3	200	200
50.047939	2	4	200	200
50.047939	2	5	200	200
50.047939	2	6	200	200
50.047939	2	7	200	200
50.047939	2	8	200	200
50.047939	2	9	200	200
50.047939	2	10	200	200
50.047939	2	0	2000	452
50.047939	2	1	2000	452
50.047939	2	2	2000	452
50.047939	2	3	2000	452
50.047939	2	4	2000	452
50.047939	2	5	2000	452
50.047939	2	6	2000	452
50.047939	2	7	2000	452
50.047939	2	8	2000	452
50.047939	2	9	2000	452
50.047939	2	10	2000	452
50.047939	4	0	400	400
50.047939	4	1	400	400
50.047939	4	2	400	400
50.047939	4	3	400	400
50.047939	4	4	400	400
50.047939	4	5	400	400
50.047939	4	6	400	400
50.047939	4	7	400	400
50.047939	4	8	400	400
50.047939	4	9	400	400
50.047939	4	10	400	400
50.047939	4	0	4000	904
50.047939	4	1	4000	904
50.047939	4	2	4000	904
50.047939	4	3	4000	904
50.047939	4	4	4000	904
50.047939	4	5	4000	904
50.047939	4	6	4000	904
50.047939	4	7	4000	904
50.047939	4	8	4000	904
50.047939	4	9	4000	904
50.047939	4	10	4000	904
60.053020	1	0	100	100
60.053020	1	1	100	100
60.053020	1	2	100	100
60.053020	1	3	100	100
60.053020	1	4	100	100
60.053020	1	5	100	100
60.053020	1	6	100	100
60.053020	1	7	100	100
60.053020	1	8	100	100
60.053020	1	9	100	100
60.053020	1	10	100	100
60.053020	1	0	1000	357
60.053020	1	1	1000	357
60.053020	1	2	1000	357
60.053020	1	3	1000	357
60.053020	1	4	1000	357
60.053020	1	5	1000	357
60.053020	1	6	1000	357
60.053020	1	7	1000	357
60.053020	1	8	1000	357
60.053020	1	9	1000	357
60.053020	1	10	1000	357
60.053020	2	0	200	200
60.053020	2	1	200	200
60.053020	2	2	200	200
60.053020	2	3	200	200
60.053020	2	4	200	200
60.053020	2	5	200	200
60.053020	2	6	200	200
60.053020	2	7	200	200
60.053020	2	8	200	200
60.053020	2	9	200	200
60.053020	2	10	200	200
60.053020	2	0	2000	714
60.053020	2	1	2000	714
60.053020	2	2	2000	714
60.053020	2	3	2000	714
60.053020	2	4	2000	714
60.053020	2	5	2000	714
60.053020	2	6	2000	714
60.053020	2	7	2000	714
60.053020	2	8	2000	714
60.053020	2	9	2000	714
60.053020	2	10	2000	714
60.053020	4	0	400	400
60.053020	4	1	400	400
60.053020	4	2	400	400
60.053020	4	3	400	400
60.053020	4	4	400	400
60.053020	4	5	400	400
60.053020	4	6	400	400
60.053020	4	7	400	400
60.053020	4	8	400	400
60.053020	4	9	400	400
60.053020	4	10	400	400
60.053020	4	0	4000	1428
60.053020	4	1	4000	1428
60.053020	4	2	4000	1428
60.053020	4	3	4000	1428
60.053020	4	4	4000	1428
60.053020	4	5	4000	1428
60.053020	4	6	4000	1428
60.053020	4	7	4000	1428
60.053020	4	8	4000	1428
60.053020	4	9	4000	1428
60.053020	4	10	4000	1428
70.056839	1	0	100	100
70.056839	1	1	100	100
70.056839	1	2	100	100
70.056839	1	3	100	100
70.056839	1	4	100	100
70.056839	1	5	100	100
70.056839	1	6	100	100
70.056839	1	7	100	100
70.056839	1	8	100	100
70.056839	1	9	100	100
70.056839	1	10	100	100
70.056839	1	0	1000	458
70.056839	1	1	1000	458
70.056839	1	2	1000	458
70.056839	1	3	1000	458
70.056839	1	4	1000	458
70.056839	1	5	1000	458
70.056839	1	6	1000	458
70.056839	1	7	1000	458
70.056839	1	8	1000	458
70.056839	1	9	1000	458
70.056839	1	10	1000	458
70.056839	2	0	200	200
70.056839	2	1	200	200
70.056839	2	2	200	200
70.056839	2	3	200	200
70.056839	2	4	200	200
70.056839	2	5	200	200
70.056839	2	6	200	200
70.056839	2	7	200	200
70.056839	2	8	200	200
70.056839	2	9	200	200
70.056839	2	10	200	200
70.056839	2	0	2000	916
70.056839	2	1	2000	916
70.056839	2	2	2000	916
70.056839	2	3	2000	916
70.056839	2	4	2000	916
70.056839	2	5	2000	916
70.056839	2	6	2000	916
70.056839	2	7	2000	916
70.056839	2	8	2000	916
70.056839	2	9	2000	916
70.056839	2	10	2000	916
70.056839	4	0	400	302
70.056839	4	1	400	302
70.056839	4	2	400	302
70.056839	4	3	400	306
70.056839	4	4	400	323
70.056839	4	5	400	346
70.056839	4	6	400	371
70.056839	4	7	400	395
70.056839	4	8	400	400
70.056839	4	9	400	400
70.056839	4	10	400	400
70.056839	4	0	4000	1455
70.056839	4	1	4000	1497
70.056839	4	2	4000	1544
70.056839	4	3	4000	1593
70.056839	4	4	4000	1643
70.056839	4	5	4000	1694
70.056839	4	6	4000	1741
70.056839	4	7	4000	1776
70.056839	4	8	4000	1832
70.056839	4	9	4000	1832
70.056839	4	10	4000	1832
80.060814	1	0	100	1
80.060814	1	1	100	1
