Generation	NumCells	TotalBirths	TotalDeaths	TotalMigrations	Passengers	Drivers	VarPassengers	VarDrivers	MeanBirthRate	MeanMigrationRate	VarBirthRate	VarMigRate	NumClones	NumGenotypes	NumDriverGenotypes	NumDemes	NumNon-EmptyDemes	MatrixColumns	DriverMatrixColumns	EverGenotypes	CellsWith0Drivers	CellsWith1Drivers	CellsWith2Drivers	CellsWith3Drivers	CellsWith4Drivers	CellsWith5Drivers	CellsWith6Drivers	CellsWith7Drivers	CellsWith8Drivers	CellsWith9Drivers	CellsWith10Drivers
24.036016	33	523	491	1	3.939394	0.000000	0.662994	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	12	12	1	2	1	38	1	99	33	0	0	0	0	0	0	0	0	0	0
25.036314	30	546	517	1	4.200000	0.000000	0.760000	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	11	11	1	2	1	38	1	103	30	0	0	0	0	0	0	0	0	0	0
26.037052	35	579	545	1	4.542857	0.000000	0.762449	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	15	15	1	2	1	43	1	111	35	0	0	0	0	0	0	0	0	0	0
27.037176	51	625	575	2	4.745098	0.000000	0.778162	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	18	18	1	3	2	47	1	119	51	0	0	0	0	0	0	0	0	0	0
28.038017	61	677	617	2	5.065574	0.000000	1.307176	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	20	20	1	3	2	50	1	130	61	0	0	0	0	0	0	0	0	0	0
29.039904	66	733	668	2	5.181818	0.000000	1.027548	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	23	23	1	3	2	53	1	136	66	0	0	0	0	0	0	0	0	0	0
30.039923	47	777	731	2	5.489362	0.000000	1.441376	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	22	22	1	3	2	57	1	150	47	0	0	0	0	0	0	0	0	0	0
31.040066	28	809	782	2	5.750000	0.000000	1.901786	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	19	19	1	3	1	57	1	163	28	0	0	0	0	0	0	0	0	0	0
32.040123	44	851	808	2	6.090909	0.000000	1.446281	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	17	17	1	3	1	57	1	169	44	0	0	0	0	0	0	0	0	0	0
33.040611	53	903	851	2	6.622642	0.000000	2.121752	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	19	19	1	3	1	60	1	175	53	0	0	0	0	0	0	0	0	0	0
34.041908	64	965	902	2	7.062500	0.000000	2.527344	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	27	27	1	3	1	69	1	191	64	0	0	0	0	0	0	0	0	0	0
35.041912	72	1018	947	2	7.277778	0.000000	2.422840	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	28	28	1	3	1	73	1	202	72	0	0	0	0	0	0	0	0	0	0
36.042011	86	1107	1022	2	7.511628	0.000000	2.854516	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	29	29	1	3	1	75	1	214	86	0	0	0	0	0	0	0	0	0	0
37.042027	101	1212	1112	2	7.772277	0.000000	2.472895	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	40	40	1	3	1	91	1	242	101	0	0	0	0	0	0	0	0	0	0
38.043003	131	1345	1215	3	8.114504	0.000000	1.750248	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	41	40	1	4	2	99	1	265	131	0	0	0	0	0	0	0	0	0	0
39.043102	152	1499	1348	3	8.078947	0.000000	1.993767	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	53	52	1	4	2	119	1	305	152	0	0	0	0	0	0	0	0	0	0
40.043304	154	1644	1491	3	8.246754	0.000000	2.302748	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	57	56	1	4	2	127	1	336	154	0	0	0	0	0	0	0	0	0	0
41.043499	145	1776	1632	3	8.337931	0.000000	2.582355	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	60	60	1	4	1	138	1	362	145	0	0	0	0	0	0	0	0	0	0
42.043598	162	1932	1771	3	8.481482	0.000000	2.916324	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	58	58	1	4	1	146	1	390	162	0	0	0	0	0	0	0	0	0	0
43.045269	142	2054	1913	3	8.852113	0.000000	3.590806	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	57	57	1	4	1	149	1	414	142	0	0	0	0	0	0	0	0	0	0
44.046074	157	2190	2034	3	9.089172	0.000000	4.552557	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	63	63	1	4	1	162	1	445	157	0	0	0	0	0	0	0	0	0	0
45.046333	176	2376	2201	3	9.312500	0.000000	3.305753	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	73	73	1	4	1	180	1	482	176	0	0	0	0	0	0	0	0	0	0
46.047215	193	2564	2372	3	9.720207	0.000000	3.590110	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	71	71	1	4	1	194	1	514	193	0	0	0	0	0	0	0	0	0	0
47.047340	204	2764	2561	4	9.784314	0.000000	3.688773	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	73	72	1	4	2	198	1	542	204	0	0	0	0	0	0	0	0	0	0
48.047554	211	2977	2767	4	10.208530	0.000000	4.307224	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	80	80	1	4	2	212	1	579	211	0	0	0	0	0	0	0	0	0	0
49.047718	218	3176	2959	4	10.394495	0.000000	4.303090	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	82	82	1	4	2	229	1	620	218	0	0	0	0	0	0	0	0	0	0
50.047939	226	3380	3155	5	10.544248	0.000000	4.044501	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	82	82	1	4	1	237	1	656	226	0	0	0	0	0	0	0	0	0	0
51.048393	265	3650	3386	5	10.943397	0.000000	5.494908	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	95	95	1	4	1	268	1	714	265	0	0	0	0	0	0	0	0	0	0
52.049126	266	3925	3660	5	11.357142	0.000000	6.410042	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	90	90	1	4	1	280	1	759	266	0	0	0	0	0	0	0	0	0	0
53.049458	282	4190	3909	6	12.365249	0.000000	10.515532	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	101	101	1	4	1	301	1	813	282	0	0	0	0	0	0	0	0	0	0
54.049805	311	4499	4189	7	13.003216	0.000000	12.054647	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	116	115	1	4	2	324	1	865	311	0	0	0	0	0	0	0	0	0	0
55.050144	324	4810	4487	7	13.333333	0.000000	12.030860	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	109	109	1	4	2	337	1	920	324	0	0	0	0	0	0	0	0	0	0
56.050476	346	5145	4800	7	13.277456	0.000000	11.749607	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	114	114	1	4	2	348	1	975	346	0	0	0	0	0	0	0	0	0	0
57.051132	360	5500	5141	7	13.363889	0.000000	11.425910	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	133	133	1	4	2	385	1	1054	360	0	0	0	0	0	0	0	0	0	0
58.051399	360	5849	5490	8	13.366667	0.000000	10.859996	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	138	137	1	4	2	410	1	1136	360	0	0	0	0	0	0	0	0	0	0
59.052219	357	6209	5853	9	13.403361	0.000000	9.467549	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	137	136	1	4	2	431	1	1201	357	0	0	0	0	0	0	0	0	0	0
60.053020	357	6538	6182	9	13.728292	0.000000	10.321134	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	141	141	1	4	1	458	1	1272	357	0	0	0	0	0	0	0	0	0	0
61.053158	368	6896	6529	10	14.054348	0.000000	9.855742	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	137	137	1	4	1	470	1	1329	368	0	0	0	0	0	0	0	0	0	0
62.053371	363	7240	6878	11	14.460055	0.000000	10.749783	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	150	149	1	4	2	503	1	1407	363	0	0	0	0	0	0	0	0	0	0
63.053410	393	7660	7268	11	14.188295	0.000000	12.173200	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	157	156	1	4	2	524	1	1493	393	0	0	0	0	0	0	0	0	0	0
64.053535	393	8031	7639	11	14.391857	0.000000	12.538559	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	146	146	1	4	1	538	1	1565	393	0	0	0	0	0	0	0	0	0	0
65.055840	396	8467	8072	11	14.830808	0.000000	12.680970	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	146	146	1	4	1	558	1	1649	396	0	0	0	0	0	0	0	0	0	0
66.056084	401	8911	8511	11	15.042394	0.000000	14.873513	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	150	150	1	4	1	582	1	1738	401	0	0	0	0	0	0	0	0	0	0
67.056694	416	9306	8891	12	14.692307	0.000000	13.958213	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	151	151	1	4	1	601	1	1811	416	0	0	0	0	0	0	0	0	0	0
68.056763	437	9735	9299	12	15.109839	0.000000	15.644688	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	169	169	1	4	1	643	1	1903	437	0	0	0	0	0	0	0	0	0	0
69.056816	460	10161	9702	12	15.441304	0.000000	16.433516	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	172	172	1	4	1	659	1	1971	460	0	0	0	0	0	0	0	0	0	0
70.056839	458	10610	10153	14	15.652839	0.000000	18.728823	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	180	178	1	4	2	693	1	2057	458	0	0	0	0	0	0	0	0	0	0
71.056847	468	11064	10597	15	15.660256	0.000000	19.408079	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	176	173	1	4	3	712	1	2134	468	0	0	0	0	0	0	0	0	0	0
72.056854	459	11498	11040	15	15.479302	0.000000	17.652622	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	163	161	1	4	3	726	1	2206	459	0	0	0	0	0	0	0	0	0	0
73.057411	467	11920	11454	16	15.655246	0.000000	17.699135	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	177	175	1	4	3	755	1	2285	467	0	0	0	0	0	0	0	0	0	0
74.057663	480	12392	11913	16	15.831250	0.000000	17.977776	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	162	160	1	4	3	769	1	2353	480	0	0	0	0	0	0	0	0	0	0
75.058189	482	12869	12388	18	16.199171	0.000000	17.391859	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	184	182	1	5	3	808	1	2445	482	0	0	0	0	0	0	0	0	0	0
76.058754	476	13318	12843	20	16.638655	0.000000	18.924065	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	185	184	1	5	2	840	1	2529	476	0	0	0	0	0	0	0	0	0	0
77.059128	492	13785	13294	21	17.333334	0.000000	20.388870	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	187	185	1	5	3	870	1	2618	492	0	0	0	0	0	0	0	0	0	0
78.059273	490	14252	13763	22	17.689796	0.000000	20.262972	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	189	188	1	5	3	898	1	2701	490	0	0	0	0	0	0	0	0	0	0
79.060295	495	14751	14257	24	18.220201	0.000000	19.505068	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	194	192	1	5	4	937	1	2802	495	0	0	0	0	0	0	0	0	0	0
80.060814	491	15232	14742	27	18.087576	0.000000	19.114531	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	191	189	1	5	4	955	1	2880	491	0	0	0	0	0	0	0	0	0	0
81.061066	485	15715	15231	27	18.251547	0.000000	20.142910	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	184	182	1	5	4	975	1	2958	485	0	0	0	0	0	0	0	0	0	0
