Generation	NumCells	DriverDiversity	DriverEdgeDiversity	DriverAlphaDiversity	DriverDiversityFrom1SamplesAtDepth0	DriverDiversityFrom1SamplesAtDepth1	DriverDiversityFrom1SamplesAtDepth2	DriverDiversityFrom1SamplesAtDepth3	DriverDiversityFrom1SamplesAtDepth4	DriverDiversityFrom1SamplesAtDepth5	DriverDiversityFrom1SamplesAtDepth6	DriverDiversityFrom1SamplesAtDepth7	DriverDiversityFrom1SamplesAtDepth8	DriverDiversityFrom1SamplesAtDepth9	DriverDiversityFrom1SamplesAtDepth10	DriverDiversityFrom1RandomSamples	DriverDiversityFrom1BigSamplesAtDepth0	DriverDiversityFrom1BigSamplesAtDepth1	DriverDiversityFrom1BigSamplesAtDepth2	DriverDiversityFrom1BigSamplesAtDepth3	DriverDiversityFrom1BigSamplesAtDepth4	DriverDiversityFrom1BigSamplesAtDepth5	DriverDiversityFrom1BigSamplesAtDepth6	DriverDiversityFrom1BigSamplesAtDepth7	DriverDiversityFrom1BigSamplesAtDepth8	DriverDiversityFrom1BigSamplesAtDepth9	DriverDiversityFrom1BigSamplesAtDepth10	DriverDiversityFrom1BigRandomSamples	DriverDiversityFrom2SamplesAtDepth0	DriverDiversityFrom2SamplesAtDepth1	DriverDiversityFrom2SamplesAtDepth2	DriverDiversityFrom2SamplesAtDepth3	DriverDiversityFrom2SamplesAtDepth4	DriverDiversityFrom2SamplesAtDepth5	DriverDiversityFrom2SamplesAtDepth6	DriverDiversityFrom2SamplesAtDepth7	DriverDiversityFrom2SamplesAtDepth8	DriverDiversityFrom2SamplesAtDepth9	DriverDiversityFrom2SamplesAtDepth10	DriverDiversityFrom2RandomSamples	DriverDiversityFrom2BigSamplesAtDepth0	DriverDiversityFrom2BigSamplesAtDepth1	DriverDiversityFrom2BigSamplesAtDepth2	DriverDiversityFrom2BigSamplesAtDepth3	DriverDiversityFrom2BigSamplesAtDepth4	DriverDiversityFrom2BigSamplesAtDepth5	DriverDiversityFrom2BigSamplesAtDepth6	DriverDiversityFrom2BigSamplesAtDepth7	DriverDiversityFrom2BigSamplesAtDepth8	DriverDiversityFrom2BigSamplesAtDepth9	DriverDiversityFrom2BigSamplesAtDepth10	DriverDiversityFrom2BigRandomSamples	DriverDiversityFrom4SamplesAtDepth0	DriverDiversityFrom4SamplesAtDepth1	DriverDiversityFrom4SamplesAtDepth2	DriverDiversityFrom4SamplesAtDepth3	DriverDiversityFrom4SamplesAtDepth4	DriverDiversityFrom4SamplesAtDepth5	DriverDiversityFrom4SamplesAtDepth6	DriverDiversityFrom4SamplesAtDepth7	DriverDiversityFrom4SamplesAtDepth8	DriverDiversityFrom4SamplesAtDepth9	DriverDiversityFrom4SamplesAtDepth10	DriverDiversityFrom4RandomSamples	DriverDiversityFrom4BigSamplesAtDepth0	DriverDiversityFrom4BigSamplesAtDepth1	DriverDiversityFrom4BigSamplesAtDepth2	DriverDiversityFrom4BigSamplesAtDepth3	DriverDiversityFrom4BigSamplesAtDepth4	DriverDiversityFrom4BigSamplesAtDepth5	DriverDiversityFrom4BigSamplesAtDepth6	DriverDiversityFrom4BigSamplesAtDepth7	DriverDiversityFrom4BigSamplesAtDepth8	DriverDiversityFrom4BigSamplesAtDepth9	DriverDiversityFrom4BigSamplesAtDepth10	DriverDiversityFrom4BigRandomSamples
458.669434	100000	2.423244	3.679644	93.564041	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	2.648305	1.429703	2.000000	2.000000	2.000000	2.000000	2.000000	1.999787	1.999943	1.999764	1.687701	1.000000	2.508466	1.581465	2.815111	3.028795	1.638807	1.647623	1.613033	1.606730	1.571921	1.569395	1.298344	1.000000	2.290754	1.000000	1.000000	1.000000	1.007229	1.000000	1.000000	1.000000	1.000000	1.005148	1.000000	1.000000	2.357389	1.702432	1.975545	1.999999	2.007203	1.999997	1.999917	2.017926	2.142339	2.000253	1.551476	1.000000	2.407223	2.510425	2.714633	2.694326	1.942675	1.689853	1.658958	1.601514	1.617967	1.569742	1.254726	1.000000	2.458344
460.087555	102764	2.400861	3.535060	92.624527	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	2.606883	1.948367	2.000000	2.000000	2.000000	2.000000	2.000000	1.999792	2.020812	1.998508	1.666294	1.000000	2.453988	2.003963	2.569996	2.786225	1.648635	1.627753	1.622885	1.598320	1.578546	1.566161	1.304147	1.000000	2.437984	1.000000	1.000000	1.004831	1.009638	1.000000	1.000000	1.000000	1.000000	1.007762	1.000000	1.000000	2.363977	1.680210	1.993121	1.999997	2.009613	1.999982	1.999865	2.023204	2.145295	2.001543	1.537493	1.000000	2.379180	2.247191	2.559619	2.603976	1.920354	1.671476	1.657546	1.605594	1.619256	1.567593	1.250268	1.000000	2.395425
461.261536	105000	2.392787	3.332866	94.773354	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.999200	2.000000	2.000000	2.000000	2.000000	2.000000	1.999949	1.999787	2.041317	1.996226	1.683817	1.000000	2.492212	2.105156	2.644022	2.729623	1.619302	1.617896	1.624648	1.610036	1.573510	1.569395	1.305963	1.000000	2.351213	1.000000	1.000000	1.000000	1.016948	1.000000	1.000000	1.000000	1.000000	1.002581	1.000000	1.000000	2.415389	1.728203	1.994751	1.999997	2.011969	1.999982	1.999983	2.031651	2.152772	2.004213	1.542453	1.000000	2.363572	2.187260	2.528306	2.573424	1.888441	1.656398	1.655586	1.616209	1.619263	1.566178	1.246992	1.000000	2.415705
463.581818	110000	2.369604	2.669699	92.483833	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	2.685285	2.000000	2.000000	2.000000	2.000000	2.000000	2.000000	2.000000	2.084946	1.999759	1.766999	1.000000	2.431315	1.913884	1.999796	2.146602	2.703609	2.022807	1.961012	1.928429	1.787680	1.695453	1.347331	1.000000	2.359672	1.000000	1.000000	1.000000	1.021816	1.000000	1.000000	1.000000	1.000000	1.002564	1.000000	1.000000	2.442551	1.941852	1.999531	1.999999	2.009614	1.999999	1.999975	2.060026	2.196167	1.996046	1.568846	1.000000	2.382177	1.995293	2.004202	2.333337	2.591006	2.186030	1.970919	1.908413	1.880836	1.695168	1.317569	1.093615	2.360652
465.792816	115000	2.337842	2.648906	92.690269	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	2.288329	2.000000	2.000000	2.000000	2.000000	2.000000	1.999950	1.999150	2.212281	1.999942	1.804009	1.000000	2.523341	1.868003	1.999796	2.072440	2.552484	1.953936	1.921805	1.935852	1.811590	1.716269	1.377859	1.000000	2.335698	1.000000	1.000000	1.000000	1.009638	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	2.407610	1.989804	1.999997	2.000000	2.009620	1.999965	2.001983	2.053385	2.231946	2.009489	1.584435	1.000000	2.338051	1.976303	1.998866	2.203292	2.430012	2.086016	1.926053	1.931647	1.877642	1.691690	1.330653	1.092329	2.357730
468.055084	120000	2.304251	2.778357	92.121948	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	2.242152	1.039984	2.000000	1.999167	1.993248	1.997373	2.000000	1.999949	2.290756	1.992531	1.788083	1.000000	2.194907	1.029993	1.999948	2.061087	2.329126	1.920879	1.917557	1.944317	1.842121	1.620142	1.372400	1.000000	2.270921	1.000000	1.000000	1.000000	1.002551	1.005161	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	2.220683	1.240399	1.999702	1.996789	2.003030	1.997499	1.999999	2.086335	2.309130	1.990879	1.537546	1.000000	2.300697	1.248208	1.889282	2.122077	2.274528	2.007918	1.908937	1.943863	1.850972	1.654894	1.287422	1.077771	2.292568
470.087585	124578	2.287711	2.790188	93.740105	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	2.302026	1.178554	2.000000	1.999536	1.994475	1.997373	2.000000	2.000000	2.454868	1.998089	1.747136	1.022219	2.151232	1.342282	2.000000	1.999346	2.010237	2.146458	1.844366	1.960802	1.933229	1.658704	1.358090	1.015872	2.141384	1.000000	1.000000	1.000000	1.000000	1.002574	1.000000	1.000000	1.000000	1.000000	1.000000	1.010283	2.310835	1.275667	1.999875	1.996789	1.998377	1.997499	1.999999	2.136600	2.378461	2.015687	1.558751	1.010250	2.289403	1.416685	1.986327	1.999977	2.066656	2.172329	1.910851	1.975959	1.940694	1.654335	1.302014	1.093272	2.307696
470.258942	125000	2.288074	2.812806	94.373947	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	2.039152	1.217370	2.000000	1.999167	1.994475	1.997373	2.000000	2.019998	2.496559	1.993656	1.755759	1.056772	2.247948	1.360056	2.000000	1.999522	2.020940	2.157923	1.854401	1.978026	1.984077	1.663362	1.390152	1.000000	2.224013	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.002356	1.000000	1.010283	2.287146	1.282346	1.999941	1.996781	2.000923	1.997512	1.999999	2.148335	2.405653	2.038965	1.535135	1.008974	2.310960	1.421036	1.987075	1.999981	2.061617	2.166691	1.912924	1.978218	1.947413	1.659344	1.287343	1.090517	2.232886
472.563629	130000	2.276951	2.636631	94.237053	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.021503	2.226180	1.029844	2.000000	1.999167	1.999939	1.999055	1.999167	2.000000	2.616431	1.999536	1.993248	1.044177	2.350453	1.098768	2.000000	1.999339	2.010456	1.999944	1.825588	1.952000	1.972233	1.714432	1.532008	1.020940	2.279916	1.000000	1.000000	1.002601	1.000000	1.000000	1.000000	1.000000	1.000000	1.002621	1.000000	1.023495	2.260765	1.966182	1.998097	1.995949	1.999987	1.999900	1.996283	2.016849	2.564753	2.176481	1.752452	1.018180	2.268453	1.999981	1.999996	2.000943	2.020537	2.075422	1.849977	1.911007	2.009004	1.765658	1.404165	1.114212	2.281029
474.821075	135000	2.268815	2.674568	93.901520	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.021274	2.298850	2.000000	2.000000	1.998686	1.994475	1.998686	2.000000	2.000000	2.578649	1.999527	1.975092	1.000000	2.176989	1.956319	2.000000	1.999785	2.010360	2.008408	1.777451	1.919243	2.038045	1.725970	1.502885	1.026037	2.216005	1.000000	1.000000	1.000000	1.002554	1.002597	1.000000	1.000000	1.000000	1.005229	1.002551	1.005181	2.276070	1.905369	1.999982	1.997281	2.000852	1.999411	1.999997	2.278632	2.681700	2.129986	1.631596	1.006485	2.277079	1.955748	1.999606	1.999995	2.019923	2.058586	1.858804	1.994887	2.092395	1.798248	1.332134	1.098678	2.265321
