Population	Parent	Identity	DriverIdentity	DriverMutations	MigrationMutations	Immortal	PassengerMutations	BirthRate	MigrationRate	OriginTime	Descendants
85	10	1227	1227	2	0	1	2	1.127737	0.000000	502.825226	85
183	214	1276	1276	3	0	1	0	1.278478	0.000000	505.342834	183
5	461	1825	1825	5	0	0	0	2.227838	0.000000	529.712708	5
26	665	1548	1548	5	0	1	0	2.923089	0.000000	518.687927	26
2849	255	1273	1273	3	0	1	0	2.243143	0.000000	505.273712	2849
62	583	1673	1673	3	0	1	0	1.616937	0.000000	524.427551	62
164	255	1350	1350	3	0	1	0	2.164571	0.000000	509.123993	164
6142	255	1248	1248	3	0	1	0	2.589785	0.000000	503.893951	6142
256	376	1434	1434	3	0	1	0	1.443484	0.000000	513.318665	261
889	599	1435	1435	5	0	1	0	3.544060	0.000000	513.334229	889
2048	343	1374	1374	4	0	1	0	3.229117	0.000000	510.166321	2048
311	461	1325	1325	5	0	1	0	2.252078	0.000000	507.803955	311
3	202	1709	1709	2	0	1	0	1.574044	0.000000	525.826416	3
2028	599	1560	1560	5	0	1	0	4.450247	0.000000	519.065857	2028
143	461	1373	1373	5	0	1	1	2.245153	0.000000	510.145844	143
15	683	1497	1497	5	0	1	0	2.682198	0.000000	516.139648	15
155	583	1400	1400	3	0	1	0	1.325050	0.000000	511.631134	155
143	271	1396	1396	2	0	1	0	1.412132	0.000000	511.394501	143
4	103	1705	1705	2	0	0	0	1.148672	0.000000	525.798157	4
38	665	1723	1723	5	0	1	0	2.892950	0.000000	526.211243	38
117	202	1640	1640	2	0	1	0	1.811228	0.000000	522.651978	117
226	114	1515	1515	3	0	1	1	1.678636	0.000000	517.140137	226
26	271	1420	1420	2	0	1	0	1.341915	0.000000	512.427856	26
145	905	1441	1441	4	0	1	0	1.812532	0.000000	513.576599	145
241	599	1425	1425	5	0	1	0	3.362437	0.000000	512.758972	241
2	427	1854	1854	3	0	0	0	1.178334	0.000000	530.449707	2
222	431	1430	1430	3	0	1	1	1.607535	0.000000	513.065613	222
1772	343	1462	1462	4	0	1	0	3.036234	0.000000	514.663818	1772
3	0	1568	1568	1	0	1	0	1.000767	0.000000	519.378235	3
1	0	1878	1878	1	0	0	1	1.094708	0.000000	531.279236	1
104	0	1492	1492	1	0	1	0	1.194148	0.000000	516.023315	104
204	417	1502	1502	4	0	1	0	1.734884	0.000000	516.512817	204
1	282	1558	1558	3	0	0	0	1.188382	0.000000	519.000488	1
334	10	1526	1526	2	0	1	1	1.369640	0.000000	517.493286	334
3	0	1760	1760	1	0	0	1	1.113362	0.000000	527.819885	3
17	0	1651	1651	1	0	1	0	1.016329	0.000000	523.360352	17
3	61	1532	1532	2	0	1	0	1.392259	0.000000	517.831482	3
18	213	1552	1552	3	0	1	0	1.454212	0.000000	518.905640	18
9	61	1797	1797	2	0	1	1	1.335278	0.000000	528.874268	9
1	534	1876	1876	3	0	0	0	1.256106	0.000000	531.176514	1
2	413	1861	1861	2	0	0	0	1.112465	0.000000	530.621460	2
8	251	1758	1758	4	0	0	1	1.774302	0.000000	527.774170	8
3	417	1777	1777	4	0	0	0	1.492350	0.000000	528.325684	3
38	114	1660	1660	3	0	1	0	1.516354	0.000000	523.787415	38
10	0	1677	1677	1	0	1	1	1.052284	0.000000	524.554321	10
3	0	1792	1792	1	0	0	0	1.367173	0.000000	528.711182	3
2	0	1842	1842	1	0	0	0	1.011240	0.000000	530.105286	2
6	202	1833	1833	2	0	1	0	1.655810	0.000000	529.859558	6
1	132	1687	1687	3	0	0	0	1.250750	0.000000	524.996094	1
1	10	1873	1873	2	0	0	0	1.065128	0.000000	530.990540	1
94	599	1634	1634	5	0	1	0	3.545457	0.000000	522.350647	94
14	255	1715	1715	3	0	1	1	2.058169	0.000000	525.981018	14
2	0	1624	1624	1	0	1	0	1.046603	0.000000	521.851013	2
1	0	1835	1835	1	0	0	0	1.364991	0.000000	529.914246	1
5	1434	1866	1866	4	0	0	0	1.670084	0.000000	530.687378	5
8	665	1865	1865	5	0	0	0	2.850823	0.000000	530.673950	8
11	103	1793	1793	2	0	1	0	1.170718	0.000000	528.745300	11
2	10	1858	1858	2	0	0	0	1.054710	0.000000	530.592957	2
1	255	1855	1855	3	0	0	0	2.348800	0.000000	530.581299	1
6	303	1862	1862	3	0	0	0	1.780715	0.000000	530.651550	6
1	546	1877	1877	2	0	0	0	1.425601	0.000000	531.185730	1
2	10	1871	1871	2	0	0	0	1.059512	0.000000	530.911194	2
3	461	1851	1851	5	0	0	0	2.340408	0.000000	530.383850	3
1	0	1863	1863	1	0	0	0	1.142766	0.000000	530.660583	1
1	599	1770	1770	5	0	1	1	3.465356	0.000000	528.142395	1
10	659	1830	1830	4	0	1	0	1.477756	0.000000	529.793518	10
3	10	1843	1843	2	0	0	1	1.063021	0.000000	530.142090	3
3	114	1860	1860	3	0	0	1	1.296209	0.000000	530.617310	3
1	137	1856	1856	2	0	0	1	1.321033	0.000000	530.581726	1
5	343	1823	1823	4	0	1	0	2.946297	0.000000	529.671021	5
3	114	1772	1772	3	0	1	0	1.432914	0.000000	528.180664	3
1	466	1869	1869	4	0	0	0	1.655841	0.000000	530.732727	1
6	0	1809	1809	1	0	0	1	1.063537	0.000000	529.207886	6
5	255	1845	1845	3	0	0	0	2.129741	0.000000	530.200745	5
1	255	1852	1852	3	0	0	0	2.090531	0.000000	530.406982	1
1	255	1874	1874	3	0	0	0	2.050116	0.000000	531.056030	1
5	202	1801	1801	2	0	0	0	1.764677	0.000000	528.947754	5
