Population	Parent	Identity	DriverIdentity	DriverMutations	MigrationMutations	Immortal	PassengerMutations	BirthRate	MigrationRate	OriginTime	Descendants
729	494	2064	2064	2	0	1	0	1.329931	1.000000	644.024170	729
1529	0	3080	3080	1	0	1	0	1.269870	1.000000	732.230957	1529
848	0	2032	2032	1	0	1	1	1.180888	1.000000	641.484741	848
69	0	2528	2528	1	0	1	0	1.045831	1.000000	688.492004	69
3000	0	2344	2344	1	0	1	0	1.290091	1.000000	670.806152	3033
3374	986	2273	2273	2	0	1	0	1.497280	1.000000	664.194824	3590
762	1031	2469	2469	2	0	1	1	1.612481	1.000000	682.925110	762
621	0	2125	2125	1	0	1	0	1.167510	1.000000	650.173767	622
304	0	2356	2356	1	0	1	0	1.029560	1.000000	671.811096	304
276	0	2919	2919	1	0	1	0	1.084183	1.000000	720.304932	276
493	0	2271	2271	1	0	1	0	1.117798	1.000000	663.964539	493
667	0	2367	2367	1	0	1	0	1.105891	1.000000	672.433594	667
12024	115	2415	2415	2	0	1	0	2.320514	1.000000	677.664124	18274
701	1876	3543	3543	3	0	1	0	2.089151	1.000000	764.426392	701
3456	0	2427	2427	1	0	1	0	1.300788	1.000000	678.575073	3456
13642	1031	2513	2513	2	0	1	1	2.139947	1.000000	687.316650	14447
174	1206	2451	2451	2	0	1	1	1.312351	1.000000	681.530396	174
1479	0	2462	2462	1	0	1	0	1.225818	1.000000	682.304199	2207
2402	0	2603	2603	1	0	1	0	1.301177	1.000000	695.817261	2402
340	0	2597	2597	1	0	1	0	1.225389	1.000000	695.021667	340
417	611	2924	2924	2	0	1	0	1.278368	1.000000	720.584412	417
1235	728	2475	2475	2	0	1	0	1.492055	1.000000	683.502380	1235
252	0	2496	2496	1	0	1	1	1.075613	1.000000	685.625488	252
348	1031	2519	2519	2	0	1	1	1.439768	1.000000	687.734985	348
2461	494	2620	2620	2	0	1	0	1.431505	1.000000	697.740356	2496
3147	1144	2645	2645	3	0	1	0	2.201803	1.000000	699.314087	3231
392	0	3699	3699	1	0	1	0	1.163651	1.000000	774.570862	392
880	0	2827	2827	1	0	1	0	1.246611	1.000000	712.976501	880
129	0	2561	2561	1	0	1	0	1.126695	1.000000	691.545227	129
1493	115	2925	2925	2	0	1	0	1.726766	1.000000	720.613281	1493
1992	0	2654	2654	1	0	1	0	1.294752	1.000000	700.046265	1992
687	0	2560	2560	1	0	1	0	1.188476	1.000000	691.428650	687
3839	1228	2610	2610	2	0	1	0	1.746846	1.000000	696.933655	3849
469	256	2655	2655	2	0	1	0	1.410204	1.000000	700.053406	469
8490	703	3177	3177	3	0	1	0	2.473145	1.000000	739.777710	12875
2834	286	2778	2778	3	0	1	1	2.212896	1.000000	709.094177	3049
1051	0	3123	3123	1	0	1	0	1.207809	1.000000	735.791382	1051
382	0	2945	2945	1	0	1	1	1.082079	1.000000	722.151184	382
1858	0	2748	2748	1	0	1	0	1.366608	1.000000	706.729797	1858
14	1031	3358	3358	2	0	1	1	1.448246	1.000000	751.862366	14
1000	470	2814	2814	2	0	1	1	1.623742	1.000000	712.101501	1000
822	0	3015	3015	1	0	1	0	1.162498	1.000000	727.016602	822
835	1228	2928	2928	2	0	1	1	1.547529	1.000000	720.876587	835
403	0	2832	2832	1	0	1	0	1.110710	1.000000	713.217468	403
1057	0	2882	2882	1	0	1	0	1.235481	1.000000	717.870056	1057
1352	1984	3062	3062	2	0	1	0	1.259125	1.000000	730.671387	1352
1141	0	3133	3133	1	0	1	0	1.235208	1.000000	736.492493	1141
298	1031	2942	2942	2	0	1	1	1.733338	1.000000	721.931702	298
377	0	2988	2988	1	0	1	0	1.159123	1.000000	725.197998	377
30	0	2972	2972	1	0	1	0	1.056847	1.000000	724.178955	30
37	115	2975	2975	2	0	1	0	1.563842	1.000000	724.219482	37
3	602	3000	3000	2	0	1	0	1.364572	1.000000	725.909729	3
301	256	3130	3130	2	0	1	0	1.465917	1.000000	736.314758	301
2131	575	3542	3542	3	0	1	0	2.391600	1.000000	764.418823	2131
155	0	3173	3173	1	0	1	0	1.081860	1.000000	739.538696	155
92	0	3143	3143	1	0	1	1	1.025481	1.000000	737.042969	92
96	193	3218	3218	2	0	1	0	1.791135	1.000000	742.922668	96
45	205	3240	3240	3	0	1	0	1.390425	1.000000	744.234985	45
33	0	3359	3359	1	0	1	0	1.062423	1.000000	751.953308	33
367	0	3289	3289	1	0	1	0	1.240828	1.000000	747.108765	367
254	0	3432	3432	1	0	1	0	1.116392	1.000000	757.786316	254
4113	2415	3466	3466	3	0	1	0	2.827891	1.000000	759.527832	5613
153	1063	5109	5109	2	0	1	0	1.491122	1.000000	849.519226	153
2243	0	3411	3411	1	0	1	0	1.414703	1.000000	755.973206	2243
92	256	3592	3592	2	0	1	0	1.408890	1.000000	767.347656	92
176	1031	3317	3317	2	0	1	1	1.469447	1.000000	748.821594	176
