Population	Parent	Identity	DriverIdentity	DriverMutations	MigrationMutations	Immortal	PassengerMutations	BirthRate	MigrationRate	OriginTime	Descendants
1958	1535	3139	3139	6	0	1	1	3.334025	0.000000	370.620148	16384
143	1779	3257	3257	4	1	1	0	2.261569	0.000000	372.865173	143
121	3001	3291	3291	6	1	1	0	3.351511	0.000000	373.596466	121
0	2174	3177	3177	7	0	1	0	4.330462	0.000000	371.287048	8192
1114	2681	3271	3271	7	0	1	1	5.111557	0.000000	373.156189	16385
325	1668	3979	3979	7	0	1	0	3.964706	0.000000	384.243317	325
8172	420	3364	3364	5	0	1	0	3.148641	0.000000	375.136688	8192
8519	601	3341	3341	6	0	1	0	2.251444	0.000000	374.621002	8519
8177	3177	3374	3374	8	0	1	0	4.888447	0.000000	375.362915	8192
16263	3073	3900	3900	7	0	1	0	4.209533	0.000000	383.280212	16271
13322	1668	3602	3602	7	0	1	0	4.228655	0.000000	378.885376	15179
7713	2935	3672	3672	7	0	1	1	3.346061	0.000000	379.932465	8192
16382	866	3754	3754	6	0	1	2	2.775574	0.000000	381.316345	16384
1593	1499	3628	3628	6	0	1	1	2.869870	0.000000	379.342834	1593
19203	1520	4351	4351	8	0	1	0	5.919703	0.000000	388.624023	24543
40599	1500	3579	3579	6	0	1	1	3.795794	0.000000	378.424347	40734
4028	2014	3550	3550	7	0	1	0	4.122541	0.000000	377.979095	4029
14358	3139	4929	4929	7	0	1	1	3.783264	0.000000	395.286530	14425
8175	2220	3630	3630	7	0	1	3	3.448853	0.000000	379.368347	8192
24113	2166	3565	3565	7	0	1	1	3.244634	0.000000	378.170990	24576
174	1500	3850	3850	6	0	1	1	3.739511	0.000000	382.498108	174
0	2307	3684	3684	6	0	1	1	4.193812	0.000000	380.109833	8192
8078	2067	4239	4239	6	0	1	0	3.817194	0.000000	387.281311	8187
21	2607	3801	3801	6	1	1	0	4.030775	0.000000	381.861969	21
7369	2960	3866	3866	9	0	1	0	7.564371	0.000000	382.754822	7383
2745	2014	3827	3827	7	0	1	0	4.129849	0.000000	382.187866	4163
24558	1880	3798	3798	6	0	1	0	3.469681	0.000000	381.774506	24569
56	1842	4127	4127	6	0	1	0	2.409164	0.000000	386.014893	2163
162	2745	4184	4184	8	1	1	0	4.430710	0.000000	386.565277	169
8178	2784	4003	4003	9	0	1	0	7.105186	0.000000	384.629547	8192
8140	601	4080	4080	6	0	1	0	2.418427	0.000000	385.584534	8141
