Population	Parent	Identity	DriverIdentity	DriverMutations	MigrationMutations	Immortal	PassengerMutations	BirthRate	MigrationRate	OriginTime	Descendants
1371	1340	2009	2009	5	0	1	1	3.178933	0.001458	679.068604	1371
241	610	1960	1960	3	0	1	0	1.799377	0.001458	677.226135	241
2927	1241	2306	2306	4	0	1	1	2.923282	0.001458	690.393982	4330
4459	1649	2153	2153	6	0	1	1	4.299414	0.001458	684.288757	4652
125	559	1986	1986	4	0	1	0	2.633015	0.001458	678.406799	125
31283	388	1983	1983	3	0	1	1	2.718876	0.001458	678.283447	48857
1965	678	2027	2027	4	0	1	0	2.942302	0.001458	679.657776	2281
614	610	2205	2205	3	0	1	0	2.231860	0.001458	686.533630	614
13909	1251	2358	2358	5	0	1	1	4.449299	0.001458	692.298218	20635
737	678	2258	2258	4	0	1	1	2.822742	0.001458	688.852722	737
273	1251	2275	2275	5	0	1	1	3.597951	0.001458	689.359314	273
2552	46	2466	2466	2	0	1	0	1.475868	0.001458	696.919922	2552
431	610	2173	2173	3	0	1	0	1.781686	0.001458	685.173828	431
4542	702	2149	2149	4	0	1	0	3.514592	0.001458	684.204529	4544
503	1649	2154	2154	6	0	1	1	4.223338	0.001458	684.357544	503
3857	1649	2259	2259	6	0	1	1	4.367693	0.001458	688.854187	5420
1864	455	2332	2332	3	0	1	0	1.936725	0.001458	691.398987	1864
2601	678	2207	2207	4	0	1	0	3.042993	0.001458	686.582397	2601
605	1241	2482	2482	4	0	1	2	2.824041	0.001458	697.678589	605
8039	559	2235	2235	4	0	1	0	2.956092	0.001458	687.783630	8666
417	1302	2276	2276	4	0	1	1	2.700783	0.001458	689.371277	417
321	46	2284	2284	2	0	1	0	1.546590	0.001458	689.736755	321
3980	610	2422	2422	3	0	1	0	2.114737	0.001458	695.064758	3980
2613	46	2304	2304	2	0	1	0	1.565577	0.001458	690.313354	2622
4745	559	2559	2559	4	0	1	0	2.924544	0.001458	700.095215	5077
1360	572	2312	2312	4	0	1	1	2.573838	0.001458	690.544678	1360
165	2153	2434	2434	7	0	1	1	4.395068	0.001458	695.456055	165
2985	358	2585	2585	3	0	1	0	2.396252	0.001458	701.070679	2985
390	610	2474	2474	3	0	1	0	1.888881	0.001458	697.159668	570
2521	559	2400	2400	4	0	1	0	2.682235	0.001458	693.799683	2521
14	702	2467	2467	4	0	1	0	3.455536	0.001458	696.922119	14
394	1649	2860	2860	6	0	1	1	4.082559	0.001458	710.472534	394
2024	959	2477	2477	3	0	1	0	2.240925	0.001458	697.226807	2024
1567	1188	2537	2537	4	0	1	0	2.700769	0.001458	699.397522	1567
4465	559	2557	2557	4	0	1	0	3.019835	0.001458	700.024109	4465
82	610	2548	2548	3	0	1	0	1.895038	0.001458	699.736694	82
1268	2306	2650	2650	5	0	1	1	2.990380	0.001458	703.068359	1268
6494	213	2641	2641	3	0	1	0	1.837787	0.001458	702.746582	6494
571	678	2558	2558	4	0	1	0	2.926961	0.001458	700.049377	571
2214	559	2699	2699	4	0	1	0	2.692666	0.001458	705.284180	2214
615	758	2709	2709	4	0	1	1	2.092199	0.001458	705.484253	615
1929	1439	2674	2674	5	0	1	1	2.859828	0.001458	703.851746	1929
2281	358	2666	2666	3	0	1	0	2.401640	0.001458	703.477356	2284
203	959	2738	2738	3	0	1	1	1.864487	0.001458	706.641907	203
1987	213	2746	2746	3	0	1	0	2.229103	0.001458	706.821228	1987
23	1677	3001	3001	3	0	1	1	2.079059	0.001458	714.571838	23
11668	610	2993	2993	3	0	1	1	2.523208	0.001458	714.216003	11864
915	678	2769	2769	4	0	1	0	2.962694	0.001458	707.415283	915
47	1251	2905	2905	5	0	1	1	3.547413	0.001458	711.952209	47
87	388	2794	2794	3	0	1	1	2.185141	0.001458	707.969604	87
4292	1251	2804	2804	5	0	1	1	4.021369	0.001458	708.275452	4807
319	678	2887	2887	4	0	1	1	2.969806	0.001458	711.432556	319
1903	1649	2971	2971	6	0	1	1	4.491286	0.001458	713.637451	1903
536	1649	3034	3034	6	0	1	1	4.224821	0.001458	715.579529	536
8	610	3012	3012	3	0	1	0	1.990562	0.001458	714.865784	8
362	1555	2989	2989	5	0	1	1	2.969761	0.001458	714.145691	362
789	1924	3127	3127	5	0	1	1	3.345304	0.001458	717.831299	789
80	678	2953	2953	4	0	1	0	2.749238	0.001458	713.244629	80
282	1241	3080	3080	4	0	1	1	3.085062	0.001458	716.734131	764
2387	388	3179	3179	3	0	1	2	2.443892	0.001458	719.037659	2387
488	678	3579	3579	4	0	1	0	2.998375	0.001458	728.457092	488
16904	1983	3099	3099	4	0	1	1	3.661086	0.001458	717.149902	16904
1947	559	3425	3425	4	0	1	0	2.817677	0.001458	724.774109	1947
2879	1649	3061	3061	6	0	1	2	4.769525	0.001458	716.309570	2879
1563	2259	3065	3065	7	0	1	1	4.636413	0.001458	716.327942	1563
1032	559	3379	3379	4	0	1	0	2.877118	0.001458	723.770630	1032
528	358	3218	3218	3	0	1	0	2.431438	0.001458	720.174622	528
1814	559	3161	3161	4	0	1	0	2.870419	0.001458	718.614197	1814
38	572	3751	3751	4	0	1	1	2.677784	0.001458	732.036621	38
104	678	3328	3328	4	0	1	0	2.791871	0.001458	722.565247	104
595	1983	3137	3137	4	0	1	1	2.981282	0.001458	718.101929	595
396	1555	3653	3653	5	0	1	1	3.160798	0.001458	730.113525	396
488	678	3111	3111	4	0	1	0	2.686369	0.001458	717.324341	488
15	213	4323	4323	3	0	1	0	1.891702	0.001458	743.502380	15
416	1649	3188	3188	6	0	1	1	4.209767	0.001458	719.246277	416
258	678	3173	3173	4	0	1	0	2.747006	0.001458	718.890198	258
4	559	3335	3335	4	0	1	0	2.547191	0.001458	722.707825	4
235	678	3194	3194	4	0	1	0	2.974827	0.001458	719.420044	235
530	2120	3640	3640	5	0	1	1	3.540387	0.001458	729.915466	530
1384	1649	3235	3235	6	0	1	1	4.441074	0.001458	720.508850	1384
1132	1241	3332	3332	4	0	1	1	3.148639	0.001458	722.633972	1132
46503	1649	3291	3291	6	0	1	1	5.893944	0.001458	721.780762	48460
29	358	3453	3453	3	0	1	0	2.554742	0.001458	725.357666	29
89	2120	3343	3343	5	0	1	2	3.318027	0.001458	722.880737	89
316	2027	3918	3918	5	0	1	0	3.339068	0.001458	735.552795	316
12	1649	4505	4505	6	0	1	1	4.113306	0.001458	746.692322	12
418	3080	3366	3366	5	0	1	1	3.507602	0.001458	723.449219	474
811	388	3374	3374	3	0	1	1	2.272249	0.001458	723.569824	811
1341	1241	3451	3451	4	0	1	1	3.501436	0.001458	725.340637	1341
106	1649	3529	3529	6	0	1	1	4.164646	0.001458	727.288696	106
332	2559	3490	3490	5	0	1	0	3.283124	0.001458	726.345520	332
515	2804	3460	3460	6	0	1	1	4.059764	0.001458	725.553833	515
627	2235	3457	3457	5	0	1	0	3.170087	0.001458	725.410400	627
431	610	3477	3477	3	0	1	0	2.004508	0.001458	725.836731	431
43	1774	3506	3506	5	0	1	0	2.910463	0.001458	726.608276	43
8	46	3516	3516	2	0	1	0	1.394174	0.001458	726.878174	8
2622	1649	3525	3525	6	0	1	2	5.078448	0.001458	727.226868	2622
42	388	3598	3598	3	0	1	2	2.102239	0.001458	728.971313	42
1	46	4380	4380	2	0	0	0	1.411234	0.001458	744.526428	1
67	610	3546	3546	3	0	1	1	1.718872	0.001458	727.662720	67
853	1241	3701	3701	4	0	1	2	2.904428	0.001458	731.174805	853
251	388	3559	3559	3	0	1	1	2.182648	0.001458	727.919067	251
6065	2358	3952	3952	6	0	1	1	6.843184	0.001458	736.162292	6066
1869	1837	3727	3727	5	0	1	0	4.079524	0.001458	731.552002	1869
3297	1251	3608	3608	5	0	1	1	4.318758	0.001458	729.132080	3297
122	358	3773	3773	3	0	1	0	2.136262	0.001458	732.482910	122
56	3366	3818	3818	6	0	1	1	3.619529	0.001458	733.635986	56
297	3291	4123	4123	7	0	1	1	6.223750	0.001458	739.436584	297
86	610	3861	3861	3	0	1	0	1.755343	0.001458	734.414429	86
683	1555	3838	3838	5	0	1	1	3.281358	0.001458	733.968811	702
1199	1649	3933	3933	6	0	1	1	5.116203	0.001458	735.886780	1199
26	2120	4161	4161	5	0	1	1	3.364763	0.001458	740.050232	26
4	1774	4533	4533	5	0	0	0	3.335385	0.001458	747.092285	4
9	358	4066	4066	3	0	1	0	2.101557	0.001458	738.313599	9
8	559	4480	4480	4	0	0	0	2.420739	0.001458	746.222412	8
512	1649	3987	3987	6	0	1	1	4.500190	0.001458	736.838196	512
309	2120	4007	4007	5	0	1	2	3.604062	0.001458	737.095947	309
128	2306	4110	4110	5	0	1	1	3.417683	0.001458	739.101929	128
350	559	3851	3851	4	0	1	0	2.823739	0.001458	734.171753	350
28	2153	3962	3962	7	0	1	1	4.631296	0.001458	736.363586	28
8	3080	4218	4218	5	0	1	1	3.137545	0.001458	741.363953	8
34	213	4383	4383	3	0	1	0	2.371242	0.001458	744.614075	34
167	1241	3904	3904	4	0	1	1	2.687816	0.001458	735.149963	167
10	2120	4465	4465	5	0	1	1	4.026714	0.001458	745.899658	10
35	1983	3921	3921	4	0	1	1	2.863652	0.001458	735.669861	35
1	2993	4555	4555	4	0	0	1	2.966154	0.001458	747.521118	1
266	1924	4036	4036	5	0	1	1	3.418522	0.001458	737.690125	266
63	3291	4061	4061	7	0	1	1	6.035896	0.001458	738.167419	63
93	2120	4402	4402	5	0	1	2	4.424433	0.001458	744.905273	93
20	358	4176	4176	3	0	1	0	2.035422	0.001458	740.350647	20
3	689	4430	4430	4	0	0	2	2.500954	0.001458	745.263367	3
60	1467	3990	3990	4	0	1	1	2.983233	0.001458	736.861572	60
139	1649	3959	3959	6	0	1	1	4.198787	0.001458	736.260376	139
329	2358	3998	3998	6	0	1	2	4.950503	0.001458	736.919128	329
179	2993	4039	4039	4	0	1	1	3.096795	0.001458	737.819519	179
1546	3291	4018	4018	7	0	1	1	7.448392	0.001458	737.298096	1546
9	559	4072	4072	4	0	1	0	2.402649	0.001458	738.381592	9
3	1649	4546	4546	6	0	0	1	4.271105	0.001458	747.308350	3
4	559	4335	4335	4	0	0	0	2.486658	0.001458	743.684021	4
10	213	4237	4237	3	0	1	0	1.903085	0.001458	741.841492	10
2	1649	4535	4535	6	0	0	1	4.392999	0.001458	747.143188	2
3	1241	4523	4523	4	0	0	1	2.709469	0.001458	747.001709	3
4	559	4136	4136	4	0	1	0	2.430878	0.001458	739.566711	4
71	1241	4049	4049	4	0	1	1	2.837163	0.001458	737.955383	71
1	2993	4550	4550	4	0	0	1	2.751162	0.001458	747.345764	1
160	213	4268	4268	3	0	1	0	2.021915	0.001458	742.408264	160
180	2474	4089	4089	4	0	1	0	2.218108	0.001458	738.664795	180
15	1649	4270	4270	6	0	1	1	4.046701	0.001458	742.423340	15
121	1340	4165	4165	5	0	1	2	3.906532	0.001458	740.097351	121
330	2358	4226	4226	6	0	1	1	5.170812	0.001458	741.563538	330
6	358	4232	4232	3	0	1	0	2.282310	0.001458	741.741150	6
4	559	4486	4486	4	0	0	0	2.527810	0.001458	746.307373	4
92	610	4315	4315	3	0	1	0	2.653796	0.001458	743.203735	92
44	559	4290	4290	4	0	1	0	2.441047	0.001458	742.824341	44
36	1983	4243	4243	4	0	1	1	2.833312	0.001458	741.939697	36
25	1649	4468	4468	6	0	1	1	4.246727	0.001458	745.955688	25
6	2993	4330	4330	4	0	1	2	2.638431	0.001458	743.589600	6
1	3952	4549	4549	7	0	0	2	6.847682	0.001458	747.321838	1
39	1649	4286	4286	6	0	1	1	4.290204	0.001458	742.781433	39
7	3291	4287	4287	7	0	1	1	6.144001	0.001458	742.790833	7
1	2120	4556	4556	5	0	0	1	3.347600	0.001458	747.524902	1
1	559	4515	4515	4	0	0	0	2.435328	0.001458	746.890503	1
3	1241	4429	4429	4	0	0	1	2.738600	0.001458	745.257751	3
21	1924	4423	4423	5	0	1	1	3.374662	0.001458	745.115356	21
38	3291	4450	4450	7	0	1	1	6.108228	0.001458	745.654968	38
1	213	4538	4538	3	0	0	0	1.745538	0.001458	747.191040	1
1	46	4500	4500	2	0	0	0	1.385616	0.001458	746.576477	1
9	2993	4411	4411	4	0	1	2	2.699101	0.001458	745.002869	9
1	1649	4435	4435	6	0	1	1	4.187960	0.001458	745.390808	1
10	3838	4458	4458	6	0	1	1	4.236935	0.001458	745.802429	10
9	1649	4464	4464	6	0	1	1	4.880162	0.001458	745.872253	9
1	610	4507	4507	3	0	0	0	1.920707	0.001458	746.721375	1
1	610	4425	4425	3	0	0	0	1.801387	0.001458	745.158508	1
9	2304	4442	4442	3	0	0	0	1.753218	0.001458	745.487000	9
9	3838	4493	4493	6	0	1	1	3.398288	0.001458	746.405029	9
1	358	4558	4558	3	0	0	0	2.196865	0.001458	747.552673	1
1	2358	4509	4509	6	0	0	1	4.485668	0.001458	746.729309	1
1	1555	4499	4499	5	0	0	1	2.998771	0.001458	746.568054	1
3	2666	4524	4524	4	0	0	0	2.639315	0.001458	747.015442	3
7	2306	4471	4471	5	0	1	1	3.675718	0.001458	745.969360	7
6	3291	4474	4474	7	0	0	1	6.300109	0.001458	746.035706	6
4	1241	4475	4475	4	0	0	1	2.943489	0.001458	746.056274	4
2	2149	4520	4520	5	0	0	0	3.570562	0.001458	746.984558	2
4	1983	4548	4548	4	0	0	1	3.124688	0.001458	747.315735	4
2	1649	4554	4554	6	0	0	1	4.307788	0.001458	747.463440	2
7	1555	4527	4527	5	0	0	1	3.314411	0.001458	747.049744	7
1	358	4557	4557	3	0	0	0	2.093181	0.001458	747.529541	1
3	1924	4532	4532	5	0	0	1	3.369652	0.001458	747.090820	3
