Population	Parent	Identity	DriverIdentity	DriverMutations	MigrationMutations	Immortal	PassengerMutations	BirthRate	MigrationRate	OriginTime	Descendants
16339	1135	1812	1812	8	0	1	3	3.934060	0.000000	626.132935	16352
14936	1003	1832	1832	8	0	1	2	4.618006	0.000000	626.718994	16384
15442	1135	1839	1839	8	0	1	3	3.765270	0.000000	626.955688	23641
160	1048	1911	1911	7	0	1	2	3.071113	0.000000	629.312195	160
3052	1173	1895	1895	9	0	1	3	4.245986	0.000000	628.943054	8192
15399	1277	2031	2031	7	0	1	3	3.367779	0.000000	633.470764	15399
0	1362	1960	1960	9	0	1	3	5.122265	0.000000	630.951172	16384
2563	1135	1980	1980	8	0	1	5	3.786946	0.000000	631.790222	2563
11973	1755	2038	2038	9	0	1	2	4.364008	0.000000	633.709045	11991
3102	1048	2149	2149	7	0	1	2	3.073387	0.000000	636.688416	3102
8181	1105	2002	2002	9	0	1	3	3.598054	0.000000	632.338989	8181
23988	1048	2004	2004	7	0	1	2	3.269786	0.000000	632.357788	24035
8147	1135	2133	2133	8	0	1	4	4.353864	0.000000	636.239624	8192
554	1272	2105	2105	7	0	1	3	3.497873	0.000000	635.438660	554
1311	1003	2584	2584	8	0	1	2	4.044253	0.000000	647.723816	1311
8049	1472	2639	2639	8	0	1	4	4.390473	0.000000	648.958923	8051
208	1020	2255	2255	6	0	1	1	2.212683	0.000000	639.777710	208
8174	978	2299	2299	8	0	1	2	5.156935	0.000000	640.693237	8192
1945	1558	2450	2450	9	0	1	2	3.963888	0.000000	644.672546	1945
16259	1537	2389	2389	9	0	1	1	4.402849	0.000000	642.914673	16286
12634	1558	2320	2320	9	0	1	2	4.119635	0.000000	641.228210	14426
105	1135	2374	2374	8	0	1	4	4.161860	0.000000	642.462280	105
32616	1362	2354	2354	9	0	1	3	4.275912	0.000000	641.995422	32621
418	1003	2501	2501	8	0	1	3	3.758348	0.000000	645.733826	418
5140	1895	3021	3021	10	0	1	4	5.063043	0.000000	656.463867	5140
16384	1864	2528	2528	9	0	1	3	5.322522	0.000000	646.430359	16384
817	1135	2518	2518	8	0	1	3	3.891134	0.000000	646.043274	817
4308	1072	2804	2804	8	0	1	2	3.898400	0.000000	652.521057	4748
7914	667	2472	2472	4	0	1	1	2.662524	0.000000	645.266968	8192
184	1311	2521	2521	9	0	1	2	3.876799	0.000000	646.186035	184
5112	1048	2733	2733	7	0	1	2	3.315341	0.000000	650.988708	5112
192	1311	2857	2857	9	0	1	3	3.950504	0.000000	653.536621	192
130	490	2616	2616	8	0	1	0	2.640374	0.000000	648.469543	130
25	1548	2653	2653	8	0	1	4	4.052490	0.000000	649.316589	25
1447	1832	2502	2502	9	0	1	2	4.758924	0.000000	645.737549	1447
7967	1063	2740	2740	7	0	1	2	3.912291	0.000000	651.205078	8007
29	1767	3158	3158	8	0	1	2	3.357469	0.000000	658.998657	29
4630	978	2596	2596	8	0	1	2	4.449050	0.000000	647.959167	4630
8078	1839	2761	2761	9	0	1	4	4.479750	0.000000	651.548218	8190
144	1560	2901	2901	9	0	1	0	4.434589	0.000000	654.368225	144
7870	1537	2847	2847	9	0	1	1	5.371634	0.000000	653.364075	8192
414	916	2671	2671	7	0	1	2	2.861406	0.000000	649.760742	414
16375	1960	3077	3077	10	0	1	3	7.036587	0.000000	657.533936	16384
136	1472	2676	2676	8	0	1	3	4.257067	0.000000	649.847656	136
278	2472	2926	2926	5	0	1	1	3.007662	0.000000	654.881775	278
24	1135	2710	2710	8	0	1	3	3.761938	0.000000	650.591248	24
1	1072	3538	3538	8	0	0	3	3.483637	0.000000	665.047363	1
6	2156	3754	3754	9	0	0	2	4.284068	0.000000	668.117615	6
25	1277	2814	2814	7	0	1	3	3.246119	0.000000	652.762512	25
7213	1331	2796	2796	7	0	1	2	3.361581	0.000000	652.360657	7213
664	1020	2819	2819	6	0	1	1	2.475093	0.000000	652.815369	664
563	1020	2845	2845	6	0	1	1	2.388268	0.000000	653.267639	563
5802	3033	3400	3400	8	0	1	2	5.150395	0.000000	662.902100	5803
39	1311	3446	3446	9	0	1	2	3.953161	0.000000	663.673218	39
7	1839	3647	3647	9	0	0	3	3.842865	0.000000	666.638550	7
1	1311	3863	3863	9	0	0	2	3.751123	0.000000	669.541931	1
115	1072	3164	3164	8	0	1	2	3.598066	0.000000	659.147339	115
15494	2054	2917	2917	10	0	1	2	5.157483	0.000000	654.724792	15499
2383	1438	3033	3033	7	0	1	2	3.960562	0.000000	656.713806	8186
126	1072	3163	3163	8	0	1	2	3.608413	0.000000	659.132263	126
246	1277	3051	3051	7	0	1	3	3.390339	0.000000	656.957275	246
40	2740	3533	3533	8	0	1	2	3.969240	0.000000	664.942993	40
14960	1063	3234	3234	7	0	1	2	5.024615	0.000000	660.325928	14960
7436	1003	3143	3143	8	0	1	2	4.499952	0.000000	658.712891	7724
115	2081	3059	3059	8	0	1	2	3.656291	0.000000	657.169250	115
284	3143	3437	3437	9	0	1	2	4.724865	0.000000	663.544312	284
554	1767	3182	3182	8	0	1	2	3.688606	0.000000	659.424927	554
74	667	3378	3378	4	0	1	1	1.654819	0.000000	662.630127	74
44	2761	3174	3174	10	0	1	4	4.586317	0.000000	659.326538	44
8	490	3372	3372	8	0	1	0	2.844635	0.000000	662.524048	8
1	1337	3865	3865	9	0	0	3	3.520661	0.000000	669.548096	1
6553	1791	3094	3094	9	0	1	2	4.351320	0.000000	657.763550	6553
256	1072	3209	3209	8	0	1	2	3.483164	0.000000	659.866333	256
16	1277	3501	3501	7	0	1	3	3.170547	0.000000	664.600891	16
105	1548	3177	3177	8	0	1	3	4.118214	0.000000	659.360840	105
32	1277	3489	3489	7	0	1	3	3.269510	0.000000	664.358459	32
8074	1173	3183	3183	9	0	1	2	5.013969	0.000000	659.428528	8074
15	1416	3659	3659	9	0	1	3	4.641856	0.000000	666.800415	15
22	2004	3452	3452	8	0	1	2	3.604105	0.000000	663.742004	22
47	1277	3227	3227	7	0	1	3	3.487401	0.000000	660.270447	47
5	1594	3506	3506	8	0	1	2	4.300981	0.000000	664.629150	5
23	1048	3195	3195	7	0	1	2	3.012931	0.000000	659.626404	23
249	1416	3211	3211	9	0	1	3	4.351118	0.000000	659.916138	249
331	1072	3247	3247	8	0	1	2	3.657709	0.000000	660.506592	3288
2957	3247	3273	3273	9	0	1	2	4.298487	0.000000	660.915161	2957
6	979	3553	3553	8	0	1	2	4.252201	0.000000	665.412476	6
322	2847	3251	3251	10	0	1	1	5.726165	0.000000	660.529541	322
5	490	3503	3503	8	0	1	0	2.928120	0.000000	664.618408	5
143	1594	3392	3392	8	0	1	2	4.213978	0.000000	662.822388	143
147	1135	3349	3349	8	0	1	3	4.363522	0.000000	662.173218	147
1	2126	3868	3868	9	0	0	3	4.526076	0.000000	669.574280	1
25	1594	3494	3494	8	0	1	2	4.058693	0.000000	664.509338	25
1	1135	3870	3870	8	0	0	3	3.736469	0.000000	669.590820	1
27	490	3385	3385	8	0	1	0	2.635546	0.000000	662.753052	27
