Generation	NumCells	TotalBirths	TotalDeaths	TotalMigrations	Passengers	Drivers	VarPassengers	VarDrivers	MeanBirthRate	MeanMigrationRate	VarBirthRate	VarMigRate	NumClones	NumGenotypes	NumDriverGenotypes	NumDemes	NumNon-EmptyDemes	MatrixColumns	DriverMatrixColumns	EverGenotypes	CellsWith0Drivers	CellsWith1Drivers	CellsWith2Drivers	CellsWith3Drivers	CellsWith4Drivers	CellsWith5Drivers	CellsWith6Drivers	CellsWith7Drivers	CellsWith8Drivers	CellsWith9Drivers	CellsWith10Drivers
44.181587	8193	301388	293196	0	9.523984	0.074332	9.552970	0.068807	1.004170e+00	8.086067e-11	2.181228e-04	0.000000e+00	3133	3133	3	1	1	18523	5	57558	7584	609	0	0	0	0	0	0	0	0	0
45.181702	8193	309596	301404	0	9.678140	0.070426	9.252064	0.065467	1.003938e+00	8.086067e-11	2.047072e-04	0.000000e+00	3192	3192	2	1	1	19019	5	59124	7616	577	0	0	0	0	0	0	0	0	0
46.181778	8193	317827	309635	0	9.933601	0.084706	9.700392	0.077532	1.004737e+00	8.086067e-11	2.424330e-04	0.000000e+00	3229	3229	2	1	1	19536	5	60743	7499	694	0	0	0	0	0	0	0	0	0
47.182018	8193	326091	317899	0	10.110704	0.087026	10.024251	0.079450	1.004866e+00	8.086067e-11	2.484166e-04	0.000000e+00	3239	3239	3	1	1	20029	5	62352	7480	713	0	0	0	0	0	0	0	0	0
48.182407	8193	334354	326162	0	10.273160	0.093861	10.353829	0.085050	1.005249e+00	8.086067e-11	2.659537e-04	0.000000e+00	3216	3216	2	1	1	20487	5	63956	7424	769	0	0	0	0	0	0	0	0	0
49.182419	8193	342624	334432	0	10.540950	0.094593	10.573954	0.085647	1.005290e+00	8.086067e-11	2.678082e-04	0.000000e+00	3193	3193	2	1	1	20931	5	65507	7418	775	0	0	0	0	0	0	0	0	0
50.182476	8193	350783	342591	0	10.652874	0.106188	11.099062	0.094912	1.005944e+00	8.086067e-11	2.976796e-04	0.000000e+00	3187	3187	3	1	1	21391	5	67080	7323	870	0	0	0	0	0	0	0	0	0
51.182800	8193	359110	350918	0	10.867448	0.108751	11.047626	0.096927	1.006081e+00	8.086067e-11	3.030746e-04	0.000000e+00	3227	3227	2	1	1	21906	5	68685	7302	891	0	0	0	0	0	0	0	0	0
52.182812	8193	367366	359174	0	11.119370	0.115098	11.237364	0.101850	1.006436e+00	8.086067e-11	3.184812e-04	0.000000e+00	3198	3198	2	1	1	22369	5	70258	7250	943	0	0	0	0	0	0	0	0	0
53.182838	8193	375721	367529	0	11.396314	0.115709	11.508358	0.102318	1.006470e+00	8.086067e-11	3.199585e-04	0.000000e+00	3248	3248	2	1	1	22884	5	71882	7245	948	0	0	0	0	0	0	0	0	0
54.182850	8193	384052	375860	0	11.623215	0.132186	11.563313	0.114713	1.007392e+00	8.086067e-11	3.586988e-04	0.000000e+00	3174	3174	2	1	1	23328	5	73464	7110	1083	0	0	0	0	0	0	0	0	0
55.182896	8193	392304	384112	0	11.916026	0.135115	12.022475	0.116857	1.007556e+00	8.086067e-11	3.654075e-04	0.000000e+00	3189	3189	2	1	1	23829	5	75050	7086	1107	0	0	0	0	0	0	0	0	0
56.182953	8193	400439	392247	0	12.162211	0.135604	12.616081	0.117215	1.007583e+00	8.086067e-11	3.665249e-04	0.000000e+00	3186	3186	2	1	1	24222	5	76536	7082	1111	0	0	0	0	0	0	0	0	0
