Population	Parent	Identity	DriverIdentity	DriverMutations	MigrationMutations	Immortal	PassengerMutations	BirthRate	MigrationRate	OriginTime	Descendants
2350	856	2622	2622	3	0	1	0	2.050745	0.001458	747.408142	2352
1685	166	2643	2643	6	0	1	0	2.189277	0.001458	748.254761	1685
374	413	2500	2500	4	0	1	0	1.752604	0.001458	742.727722	374
143	1323	2465	2465	7	0	1	1	2.038539	0.001458	741.428650	143
2108	623	2532	2532	4	0	1	0	2.462882	0.001458	744.021790	2108
21561	819	2538	2538	7	0	1	1	3.032682	0.001458	744.213196	22067
2721	344	2539	2539	6	0	1	0	2.094874	0.001458	744.220398	3478
2585	166	2571	2571	6	0	1	0	2.318372	0.001458	745.397888	2585
4095	1641	2597	2597	8	0	1	0	3.760242	0.001458	746.591187	4337
40727	529	2671	2671	7	0	1	0	3.365785	0.001458	749.198853	41906
1068	166	3192	3192	6	0	1	0	2.214368	0.001458	766.632996	1068
76	166	2649	2649	6	0	1	0	2.520810	0.001458	748.383057	76
35	856	2668	2668	3	0	1	0	1.997372	0.001458	749.151672	35
30	623	3077	3077	4	0	1	0	2.054851	0.001458	763.069763	30
903	623	2672	2672	4	0	1	0	2.199236	0.001458	749.215881	903
368	166	2921	2921	6	0	1	0	1.937214	0.001458	757.339355	368
102	1328	2913	2913	7	0	1	0	2.195822	0.001458	757.263672	102
506	2178	2844	2844	8	0	1	0	2.904185	0.001458	755.279846	506
323	166	3091	3091	6	0	1	0	1.835236	0.001458	763.722595	323
13331	166	2775	2775	6	0	1	0	2.505105	0.001458	752.735046	13411
546	166	3212	3212	6	0	1	0	2.066369	0.001458	767.328125	546
333	819	2834	2834	7	0	1	1	2.448006	0.001458	754.853638	333
3146	1200	2884	2884	7	0	1	1	2.606099	0.001458	756.333008	3146
1087	2178	2851	2851	8	0	1	0	2.720916	0.001458	755.395813	1087
358	166	3687	3687	6	0	1	0	2.230571	0.001458	780.926453	358
1866	166	3361	3361	6	0	1	0	2.285474	0.001458	771.755371	1866
364	166	3473	3473	6	0	1	0	2.047349	0.001458	775.380066	364
76	2538	4086	4086	8	0	1	1	3.106481	0.001458	790.675171	76
55	23	3506	3506	2	0	1	0	1.273319	0.001458	776.068970	55
489	1285	2962	2962	7	0	1	0	2.400833	0.001458	758.630737	489
1204	819	3133	3133	7	0	1	1	2.783137	0.001458	765.225525	1535
453	166	2987	2987	6	0	1	0	2.170501	0.001458	759.414551	453
2757	882	3360	3360	7	0	1	1	3.049944	0.001458	771.735718	2757
3654	1641	2930	2930	8	0	1	0	3.329693	0.001458	757.552673	3654
130	166	3016	3016	6	0	1	0	1.945027	0.001458	760.623474	130
46	856	3897	3897	3	0	1	0	1.776141	0.001458	785.585266	46
3546	166	3334	3334	6	0	1	0	2.630268	0.001458	771.047302	3546
56	882	3095	3095	7	0	1	1	2.747867	0.001458	763.941833	56
447	1486	3102	3102	10	0	1	1	3.367750	0.001458	764.136780	447
1351	856	3013	3013	3	0	1	1	1.971727	0.001458	760.428772	1351
494	166	3094	3094	6	0	1	0	2.138802	0.001458	763.833679	494
6095	2201	2993	2993	7	0	1	0	2.890857	0.001458	759.522095	6107
644	166	3076	3076	6	0	1	0	2.169832	0.001458	762.956055	644
542	166	3179	3179	6	0	1	0	2.117371	0.001458	766.367615	542
1776	1285	3491	3491	7	0	1	0	2.618467	0.001458	775.841248	1776
59	529	3162	3162	7	0	1	0	2.347475	0.001458	766.016541	59
402	1641	3150	3150	8	0	1	0	3.320819	0.001458	765.630371	402
475	166	3443	3443	6	0	1	0	2.051035	0.001458	774.533020	475
1192	2118	3168	3168	7	0	1	2	2.443743	0.001458	766.170837	1192
576	1641	3623	3623	8	0	1	1	3.475369	0.001458	779.258911	576
169	1625	3412	3412	7	0	1	1	2.440242	0.001458	773.596497	169
16	166	3431	3431	6	0	1	0	2.083037	0.001458	774.161072	16
5692	856	3347	3347	3	0	1	0	2.771001	0.001458	771.411743	5692
105	166	3880	3880	6	0	1	0	1.971728	0.001458	785.323792	105
525	166	3339	3339	6	0	1	0	2.054415	0.001458	771.191162	525
207	166	3289	3289	6	0	1	0	1.934997	0.001458	769.407898	207
61	1863	3342	3342	7	0	1	0	2.359683	0.001458	771.326721	61
859	166	3428	3428	6	0	1	0	2.309350	0.001458	774.047119	860
48	1641	4261	4261	8	0	1	0	3.784012	0.001458	794.650574	48
11	2671	3911	3911	8	0	1	0	3.600636	0.001458	785.925903	11
1212	819	3448	3448	7	0	1	1	2.859955	0.001458	774.619324	1212
3	856	3616	3616	3	0	1	0	1.807644	0.001458	779.114746	3
323	166	3531	3531	6	0	1	0	2.203543	0.001458	776.948792	323
45	1684	3478	3478	7	0	1	0	2.277555	0.001458	775.547241	45
191	856	3614	3614	3	0	1	0	1.687248	0.001458	779.083618	191
88	882	3538	3538	7	0	1	1	2.274661	0.001458	777.175232	88
63	166	3579	3579	6	0	1	1	1.917759	0.001458	778.044250	63
1421	984	3558	3558	7	0	1	0	2.936349	0.001458	777.551392	1421
76	1641	3933	3933	8	0	1	1	3.555632	0.001458	786.340698	102
837	166	3585	3585	6	0	1	0	2.062556	0.001458	778.207458	837
1	2152	4293	4293	6	0	0	0	3.351981	0.001458	795.562439	1
77	856	3757	3757	3	0	1	0	1.699991	0.001458	782.614807	78
89	166	3873	3873	6	0	1	0	1.880835	0.001458	785.221924	89
14	1280	3684	3684	3	0	1	1	1.777847	0.001458	780.857727	14
150	1920	3764	3764	5	0	1	0	2.864274	0.001458	782.755066	150
918	166	3578	3578	6	0	1	0	2.405827	0.001458	778.039673	918
104	2538	3907	3907	8	0	1	1	3.289335	0.001458	785.827454	104
331	3133	3760	3760	8	0	1	1	3.262082	0.001458	782.654175	331
359	166	3704	3704	6	0	1	0	2.100857	0.001458	781.371277	359
4	984	4174	4174	7	0	0	0	2.581241	0.001458	792.875549	4
427	2671	4004	4004	8	0	1	0	4.132830	0.001458	788.489441	427
663	1328	3748	3748	7	0	1	0	2.892183	0.001458	782.441956	695
106	2538	3700	3700	8	0	1	1	3.331016	0.001458	781.244995	106
4	1920	3745	3745	5	0	1	0	2.899125	0.001458	782.392090	4
41	166	3920	3920	6	0	1	0	1.888178	0.001458	786.073486	41
7	166	4143	4143	6	0	1	0	1.949008	0.001458	792.221680	7
37	344	4048	4048	6	0	1	0	2.160621	0.001458	789.742310	37
84	166	4153	4153	6	0	1	0	1.994281	0.001458	792.466736	84
75	1398	4197	4197	7	0	1	0	3.319977	0.001458	793.329773	75
69	166	3859	3859	6	0	1	0	1.921761	0.001458	785.015930	69
168	2597	3726	3726	9	0	1	0	3.788612	0.001458	781.847778	168
29	1357	4185	4185	8	0	1	2	3.354952	0.001458	793.151489	29
656	2671	3766	3766	8	0	1	0	4.277652	0.001458	782.811462	656
747	2539	3715	3715	7	0	1	0	2.606168	0.001458	781.583069	747
220	2538	4064	4064	8	0	1	1	3.837649	0.001458	790.170105	220
1	166	4277	4277	6	0	0	0	1.942879	0.001458	795.137451	1
2	1863	4098	4098	7	0	1	0	2.167764	0.001458	791.039307	2
7	2775	4079	4079	7	0	1	1	2.566756	0.001458	790.597351	7
30	3748	4251	4251	8	0	1	0	3.010908	0.001458	794.467285	30
58	2775	4140	4140	7	0	1	0	2.517245	0.001458	792.217773	58
2	856	4242	4242	3	0	0	0	1.875232	0.001458	794.295898	2
61	2671	3864	3864	8	0	1	0	3.455430	0.001458	785.055176	61
184	2113	3896	3896	9	0	1	0	3.914951	0.001458	785.569824	184
6	2775	4227	4227	7	0	1	0	2.631668	0.001458	793.965332	6
72	1863	3800	3800	7	0	1	0	2.269631	0.001458	783.575317	72
10	166	3932	3932	6	0	1	0	1.916813	0.001458	786.334839	10
40	1641	4093	4093	8	0	1	0	3.431381	0.001458	790.937073	40
426	832	3940	3940	7	0	1	1	2.924135	0.001458	786.434509	426
12	166	3915	3915	6	0	1	0	1.907355	0.001458	785.967529	12
1	2545	4295	4295	8	0	0	0	2.820110	0.001458	795.589905	1
1	2775	4301	4301	7	0	0	0	2.545746	0.001458	795.798828	1
12	166	3994	3994	6	0	1	0	2.015833	0.001458	788.064026	12
6	1625	4123	4123	7	0	1	1	2.286346	0.001458	791.707825	6
8	2775	3946	3946	7	0	1	0	2.642809	0.001458	786.599548	8
74	2597	4154	4154	9	0	1	0	4.482571	0.001458	792.473938	74
22	166	3934	3934	6	0	1	0	2.110359	0.001458	786.357361	22
220	166	4081	4081	6	0	1	1	2.499051	0.001458	790.604736	220
110	166	3976	3976	6	0	1	0	2.144061	0.001458	787.330627	110
13	166	3929	3929	6	0	1	0	1.889898	0.001458	786.229370	13
3	166	4249	4249	6	0	1	0	1.975959	0.001458	794.394226	3
3	832	4243	4243	7	0	0	0	2.698718	0.001458	794.315063	3
76	623	3974	3974	4	0	1	0	2.500193	0.001458	787.314209	76
2	856	4142	4142	3	0	0	0	1.667710	0.001458	792.220215	2
15	413	3968	3968	4	0	1	0	1.629274	0.001458	787.060852	15
12	2671	4096	4096	8	0	1	1	3.489000	0.001458	791.016296	12
18	166	4119	4119	6	0	1	0	1.849680	0.001458	791.636536	18
1	1486	4291	4291	10	0	0	1	3.626390	0.001458	795.510742	1
28	166	4129	4129	6	0	1	0	2.093808	0.001458	791.976624	28
2	1486	4184	4184	10	0	1	1	3.084796	0.001458	793.090759	2
26	3933	4203	4203	9	0	1	1	4.342286	0.001458	793.440063	26
1	166	4298	4298	6	0	0	1	1.994492	0.001458	795.671997	1
8	166	4166	4166	6	0	1	0	1.889858	0.001458	792.676270	8
26	166	4214	4214	6	0	1	0	2.058131	0.001458	793.770081	26
1	1398	4303	4303	7	0	0	0	2.105291	0.001458	795.884949	1
2	166	4284	4284	6	0	0	0	1.840269	0.001458	795.335876	2
9	2178	4167	4167	8	0	1	0	2.600800	0.001458	792.685303	9
3	1641	4296	4296	8	0	0	0	3.207804	0.001458	795.611938	3
3	166	4281	4281	6	0	0	0	2.185038	0.001458	795.249207	3
1	2113	4294	4294	9	0	0	0	3.815971	0.001458	795.568604	1
2	623	4195	4195	4	0	0	0	1.985949	0.001458	793.317078	2
2	832	4235	4235	7	0	0	0	2.208616	0.001458	794.160645	2
2	166	4255	4255	6	0	0	0	2.077750	0.001458	794.590393	2
33	166	4177	4177	6	0	1	0	1.959168	0.001458	792.934814	33
5	166	4186	4186	6	0	0	0	1.846398	0.001458	793.173523	5
3	166	4187	4187	6	0	0	0	1.859308	0.001458	793.177795	3
2	2993	4198	4198	8	0	0	0	3.126114	0.001458	793.343262	2
1	166	4275	4275	6	0	0	0	1.875431	0.001458	795.068909	1
10	2993	4212	4212	8	0	1	0	3.183519	0.001458	793.710144	10
2	166	4267	4267	6	0	0	0	2.043259	0.001458	794.886841	2
1	3428	4297	4297	7	0	0	0	2.489965	0.001458	795.644714	1
2	166	4289	4289	6	0	0	0	1.847526	0.001458	795.480896	2
4	819	4216	4216	7	0	0	1	2.380333	0.001458	793.801697	4
3	166	4282	4282	6	0	0	0	1.829385	0.001458	795.252747	3
2	2622	4253	4253	4	0	0	0	2.154751	0.001458	794.555908	2
12	2671	4220	4220	8	0	1	0	3.575046	0.001458	793.848572	12
2	3748	4278	4278	8	0	0	0	3.097859	0.001458	795.138916	2
7	2178	4272	4272	8	0	1	0	2.941888	0.001458	795.029480	7
1	1641	4250	4250	8	0	0	0	3.425877	0.001458	794.401855	1
1	1641	4238	4238	8	0	0	0	3.280905	0.001458	794.173401	1
4	856	4273	4273	3	0	0	0	1.839239	0.001458	795.049988	4
3	1641	4302	4302	8	0	0	0	3.303581	0.001458	795.834717	3
4	623	4254	4254	4	0	0	0	2.197933	0.001458	794.560608	4
4	1641	4259	4259	8	0	0	0	3.195738	0.001458	794.622070	4
1	166	4260	4260	6	0	0	0	1.897578	0.001458	794.629944	1
10	2539	4266	4266	7	0	1	1	2.220793	0.001458	794.763428	10
1	3757	4300	4300	4	0	0	0	1.928907	0.001458	795.742859	1
1	2493	4299	4299	7	0	0	0	2.457615	0.001458	795.712891	1
