Population	Parent	Identity	DriverIdentity	DriverMutations	MigrationMutations	Immortal	PassengerMutations	BirthRate	MigrationRate	OriginTime	Descendants
238	714	1493	1493	4	0	1	1	2.337861	0.001458	742.710449	1801
41624	873	1495	1495	4	0	1	1	2.954078	0.001458	742.750366	255146
3726	278	1700	1700	3	0	1	0	1.949113	0.001458	755.092041	3726
6983	908	1601	1601	5	0	1	0	2.631999	0.001458	749.237427	7179
30859	712	1718	1718	4	0	1	0	3.228149	0.001458	756.235962	155876
165	278	1708	1708	3	0	1	0	1.767058	0.001458	755.629272	165
539	1333	1710	1710	5	0	1	0	3.118309	0.001458	755.913025	6538
0	49	1815	1815	2	0	1	0	1.633155	0.001458	761.549683	1677
4404	278	1931	1931	3	0	1	0	2.008549	0.001458	768.299683	4680
123	1333	1831	1831	5	0	1	0	3.171476	0.001458	762.671570	1255
1563	1493	1783	1783	5	0	1	1	2.502720	0.001458	760.019714	1563
1399	278	1791	1791	3	0	1	0	1.910502	0.001458	760.870544	3111
0	712	2088	2088	4	0	1	0	2.568903	0.001458	777.314880	971
3400	541	1998	1998	3	0	1	1	2.074110	0.001458	772.712219	3400
2747	1440	1999	1999	4	0	1	0	2.103320	0.001458	772.736511	2747
31215	1084	2027	2027	5	0	1	0	3.160415	0.001458	773.527771	36565
473	1443	2170	2170	4	0	1	1	2.555754	0.001458	780.940063	473
6131	321	2029	2029	3	0	1	1	2.088926	0.001458	773.588135	9936
6021	278	2030	2030	3	0	1	0	2.264093	0.001458	773.606384	6159
5670	1443	2142	2142	4	0	1	1	2.619712	0.001458	779.627258	8853
1677	1815	2498	2498	3	0	1	0	2.545619	0.001458	795.304138	1677
3944	1718	2321	2321	5	0	1	1	3.919391	0.001458	787.843506	70727
8787	1436	2357	2357	4	0	1	1	2.762175	0.001458	790.064209	10724
37369	2321	2446	2446	6	0	1	1	4.455667	0.001458	793.488708	66491
4154	2027	2637	2637	6	0	1	0	3.421927	0.001458	800.935120	4154
694	278	2925	2925	3	0	1	0	2.064358	0.001458	811.023560	694
22	1718	2427	2427	5	0	1	0	3.744829	0.001458	792.716492	22
69	1442	2394	2394	6	0	1	0	2.886840	0.001458	791.309265	73
745	1831	2379	2379	6	0	1	0	3.383700	0.001458	790.690735	1132
6663	1440	2553	2553	4	0	1	0	2.558512	0.001458	797.544861	6718
126742	1495	2503	2503	5	0	1	1	4.283865	0.001458	795.512939	142036
13661	2446	2985	2985	7	0	1	1	5.063854	0.001458	812.883301	14751
324	2027	3026	3026	6	0	1	0	3.298572	0.001458	814.338257	324
37062	1495	2669	2669	5	0	1	1	4.065166	0.001458	801.950745	39539
889	712	3357	3357	4	0	1	0	2.702264	0.001458	823.607056	889
25150	1495	2834	2834	5	0	1	1	3.921801	0.001458	808.075989	25744
18331	712	2840	2840	4	0	1	0	3.158021	0.001458	808.372253	18734
785	278	2883	2883	3	0	1	0	1.882212	0.001458	809.841003	785
2202	1718	3001	3001	5	0	1	0	3.551274	0.001458	813.423584	2205
4826	712	2824	2824	4	0	1	0	3.358430	0.001458	807.722290	4826
942	908	3224	3224	5	0	1	0	2.637093	0.001458	819.960449	959
3794	2029	2906	2906	4	0	1	1	2.842132	0.001458	810.373291	3794
4940	712	3268	3268	4	0	1	0	3.194362	0.001458	821.246521	5462
483	278	3414	3414	3	0	1	0	1.982702	0.001458	825.375488	483
8476	2503	3062	3062	6	0	1	2	4.900100	0.001458	815.500244	11792
208	1440	2938	2938	4	0	1	0	2.053376	0.001458	811.400208	208
47976	1718	2959	2959	5	0	1	0	4.259658	0.001458	812.148743	48547
5998	1710	3058	3058	6	0	1	0	3.937978	0.001458	815.286743	5999
498	1440	3036	3036	4	0	1	0	2.090112	0.001458	814.653198	498
501	278	3217	3217	3	0	1	0	1.830851	0.001458	819.811279	501
174	1440	3136	3136	4	0	1	0	2.268411	0.001458	817.732300	174
1712	1791	3178	3178	4	0	1	1	2.399285	0.001458	818.567566	1712
537	2503	3303	3303	6	0	1	1	4.539565	0.001458	822.264832	537
3141	1495	3228	3228	5	0	1	1	3.537828	0.001458	820.032288	3141
971	2088	3801	3801	5	0	1	0	3.669744	0.001458	834.811584	971
2348	321	3469	3469	3	0	1	1	1.661916	0.001458	826.822266	2348
3	2553	4935	4935	5	0	0	0	2.990469	0.001458	857.267517	3
5	321	3432	3432	3	0	1	1	1.788075	0.001458	825.821716	5
515	2669	3817	3817	6	0	1	1	4.314249	0.001458	835.124695	515
2017	1718	3320	3320	5	0	1	0	3.791816	0.001458	822.522461	2017
486	1333	3281	3281	5	0	1	0	2.949932	0.001458	821.466431	486
2651	2142	3463	3463	5	0	1	1	3.116000	0.001458	826.667603	2658
525	2142	3488	3488	5	0	1	1	2.833522	0.001458	827.413330	525
4560	712	3632	3632	4	0	1	0	3.133126	0.001458	830.710938	4560
1878	2357	3626	3626	5	0	1	1	3.335314	0.001458	830.461792	1878
961	712	3836	3836	4	0	1	0	3.130601	0.001458	835.489990	961
138	2030	3494	3494	4	0	1	0	2.700822	0.001458	827.715698	138
407	541	3534	3534	3	0	1	1	2.102126	0.001458	828.469055	407
53	1228	3654	3654	4	0	1	1	3.098809	0.001458	831.376343	53
25	1495	3499	3499	5	0	1	1	3.131164	0.001458	827.804626	25
3218	541	4034	4034	3	0	1	1	2.567358	0.001458	840.126099	3218
1570	1495	3541	3541	5	0	1	1	3.508886	0.001458	828.599548	1570
468	712	3667	3667	4	0	1	0	2.766635	0.001458	831.563477	468
1854	2503	3511	3511	6	0	1	1	4.709434	0.001458	828.046265	1854
471	2027	3869	3869	6	0	1	0	3.515118	0.001458	836.330811	471
11	1495	3725	3725	5	0	1	1	3.023435	0.001458	832.940979	11
718	908	4299	4299	5	0	1	0	2.976139	0.001458	845.575684	718
410	2959	3853	3853	6	0	1	0	4.581254	0.001458	835.986328	410
63	1440	3618	3618	4	0	1	0	2.333311	0.001458	830.389832	63
487	541	3731	3731	3	0	1	1	2.070753	0.001458	833.151123	487
292	2321	3774	3774	6	0	1	1	4.431946	0.001458	834.142334	292
4	2394	3709	3709	7	0	1	0	2.970369	0.001458	832.568848	4
909	278	3846	3846	3	0	1	0	2.286197	0.001458	835.689514	909
4	1442	3975	3975	6	0	1	0	2.429196	0.001458	838.960876	4
1440	3062	3789	3789	7	0	1	2	5.092579	0.001458	834.518616	1440
82	278	3694	3694	3	0	1	0	1.804081	0.001458	832.187866	82
581	278	3758	3758	3	0	1	0	1.925995	0.001458	833.723633	581
380	2027	3759	3759	6	0	1	0	3.331563	0.001458	833.782410	380
11	2029	3884	3884	4	0	1	1	2.478481	0.001458	836.769958	11
579	2503	4515	4515	6	0	1	1	4.887859	0.001458	849.957703	579
106	1143	3917	3917	3	0	1	0	2.086887	0.001458	837.725037	106
2051	712	3859	3859	4	0	1	0	3.089955	0.001458	836.095276	2105
2453	2446	3901	3901	7	0	1	1	5.699108	0.001458	837.196716	2453
7	278	3889	3889	3	0	1	1	1.761986	0.001458	836.937500	7
479	1495	3977	3977	5	0	1	1	3.249731	0.001458	838.984375	479
52	278	4404	4404	3	0	1	0	1.729202	0.001458	847.649597	52
33	1718	4784	4784	5	0	1	0	3.816211	0.001458	854.394226	33
162	2834	4355	4355	6	0	1	1	3.987246	0.001458	846.728821	162
25	278	4165	4165	3	0	1	0	1.805229	0.001458	842.695251	25
297	2503	4015	4015	6	0	1	1	4.408309	0.001458	839.657532	297
172	278	4002	4002	3	0	1	0	1.833108	0.001458	839.524170	172
37	1495	4336	4336	5	0	1	1	3.247283	0.001458	846.270874	37
841	2669	4075	4075	6	0	1	1	4.471323	0.001458	840.976440	884
491	3268	4194	4194	5	0	1	0	3.616185	0.001458	843.329834	491
1126	1718	4000	4000	5	0	1	0	3.764439	0.001458	839.473816	1126
8719	2446	4001	4001	7	0	1	1	5.897803	0.001458	839.481689	8720
113	3062	4186	4186	7	0	1	2	5.125630	0.001458	843.169128	113
387	2379	4092	4092	7	0	1	0	3.699621	0.001458	841.339661	387
8	2503	4920	4920	6	0	0	1	4.366392	0.001458	856.956177	8
13	2446	4794	4794	7	0	1	1	4.474937	0.001458	854.598999	13
1763	3062	4043	4043	7	0	1	2	5.402112	0.001458	840.305725	1763
9	541	4303	4303	3	0	1	1	1.975334	0.001458	845.657288	9
858	2985	4230	4230	8	0	1	1	5.711323	0.001458	844.262390	858
276	1931	4061	4061	4	0	1	0	2.210777	0.001458	840.656738	276
8	712	4084	4084	4	0	1	0	2.401298	0.001458	841.136597	8
155	541	4109	4109	3	0	1	2	2.052326	0.001458	841.624573	155
2842	2446	4264	4264	7	0	1	1	5.839705	0.001458	844.990234	2895
148	278	4120	4120	3	0	1	0	1.956816	0.001458	841.895081	148
35	2357	4661	4661	5	0	1	1	2.777797	0.001458	852.550415	35
11	1495	4232	4232	5	0	1	1	3.176513	0.001458	844.286621	11
16	3268	4576	4576	5	0	1	0	3.452063	0.001458	851.179932	16
71	1443	4296	4296	4	0	1	1	2.805485	0.001458	845.560242	71
439	2669	4386	4386	6	0	1	1	4.505412	0.001458	847.328430	439
51	2959	4257	4257	6	0	1	0	4.413124	0.001458	844.842163	51
3	3001	4809	4809	6	0	1	0	3.632626	0.001458	854.847168	3
91	1440	4602	4602	4	0	1	0	2.004094	0.001458	851.722107	91
355	2834	4254	4254	6	0	1	1	4.136957	0.001458	844.797546	355
110	1143	4237	4237	3	0	1	1	2.074045	0.001458	844.318848	110
9	541	4635	4635	3	0	1	1	2.124588	0.001458	852.215027	9
8	1495	4906	4906	5	0	0	1	3.170215	0.001458	856.778259	8
433	1495	4287	4287	5	0	1	1	3.417991	0.001458	845.372986	433
74	2834	4523	4523	6	0	1	2	4.053147	0.001458	850.129639	74
196	1601	4423	4423	6	0	1	1	3.037559	0.001458	847.982849	196
16	2503	4894	4894	6	0	1	1	4.658926	0.001458	856.506165	16
20	321	4487	4487	3	0	1	1	1.737777	0.001458	849.379395	20
639	2669	4647	4647	6	0	1	1	5.003140	0.001458	852.399414	639
397	1495	4348	4348	5	0	1	1	4.017179	0.001458	846.538879	397
157	2503	4441	4441	6	0	1	1	4.405271	0.001458	848.367493	157
7	3463	4926	4926	6	0	0	1	3.240666	0.001458	857.085388	7
45	278	4419	4419	3	0	1	0	1.821135	0.001458	847.852112	45
1	712	4543	4543	4	0	1	0	2.381223	0.001458	850.643677	1
77	1468	4698	4698	6	0	1	0	3.488491	0.001458	853.023987	77
234	2446	4615	4615	7	0	1	1	4.899895	0.001458	851.919373	234
22	278	4432	4432	3	0	1	1	1.935681	0.001458	848.249207	22
21	1718	4715	4715	5	0	1	0	3.462446	0.001458	853.216614	21
22	2840	4458	4458	5	0	1	0	3.338033	0.001458	848.773987	22
14	3268	4861	4861	5	0	1	0	3.408745	0.001458	855.910645	14
29	321	4737	4737	3	0	1	1	1.706555	0.001458	853.483398	29
2	1495	4466	4466	5	0	1	1	2.985180	0.001458	848.949036	2
4	712	4948	4948	4	0	0	0	2.435997	0.001458	857.489685	4
227	2985	4567	4567	8	0	1	1	5.500715	0.001458	851.007202	227
3	1442	4547	4547	6	0	1	0	2.612531	0.001458	850.742798	3
4	1443	4919	4919	4	0	0	1	2.529668	0.001458	856.939026	4
1	1143	4937	4937	3	0	0	0	2.128167	0.001458	857.282410	1
16	2840	4681	4681	5	0	1	0	3.474610	0.001458	852.821472	16
363	2840	4735	4735	5	0	1	1	4.328922	0.001458	853.469666	363
9	2446	4879	4879	7	0	1	1	4.544765	0.001458	856.239380	9
22	1143	4842	4842	3	0	1	0	2.175161	0.001458	855.591431	22
17	3224	4915	4915	6	0	1	0	2.677029	0.001458	856.898987	17
10	1495	4741	4741	5	0	1	1	3.156781	0.001458	853.599060	10
54	3859	4836	4836	5	0	1	0	3.464254	0.001458	855.501099	54
1	2985	4908	4908	8	0	0	1	5.322925	0.001458	856.804688	1
34	2503	4587	4587	6	0	1	1	4.451158	0.001458	851.354980	34
46	4264	4612	4612	8	0	1	1	6.035585	0.001458	851.838928	46
24	2357	4617	4617	5	0	1	1	2.772382	0.001458	851.965637	24
76	2959	4787	4787	6	0	1	0	5.077438	0.001458	854.452454	76
10	1718	4776	4776	5	0	1	1	3.651854	0.001458	854.330078	10
33	2446	4686	4686	7	0	1	1	4.552934	0.001458	852.860168	33
4	1442	4873	4873	6	0	1	0	2.678787	0.001458	856.154602	4
4	1442	4949	4949	6	0	0	0	2.494051	0.001458	857.491516	4
2	1440	4825	4825	4	0	0	0	1.976702	0.001458	855.247559	2
309	1718	4628	4628	5	0	1	0	3.836903	0.001458	852.064514	309
5	2959	4947	4947	6	0	0	0	4.513083	0.001458	857.474976	5
7	1495	4931	4931	5	0	0	2	3.110985	0.001458	857.178894	7
21	2027	4895	4895	6	0	1	0	4.185192	0.001458	856.525635	21
52	2553	4644	4644	5	0	1	1	2.814526	0.001458	852.344238	52
1	1143	4978	4978	3	0	0	0	2.178779	0.001458	857.963806	1
70	1495	4720	4720	5	0	1	1	3.185498	0.001458	853.234314	70
9	712	4716	4716	4	0	1	0	2.516184	0.001458	853.220032	9
15	2503	4772	4772	6	0	1	1	4.520634	0.001458	854.262268	15
5	278	4805	4805	3	0	0	0	1.904058	0.001458	854.768066	5
2	712	4727	4727	4	0	1	0	2.393312	0.001458	853.326233	2
5	278	4902	4902	3	0	0	0	1.759319	0.001458	856.618042	5
43	4075	4726	4726	7	0	1	2	4.711262	0.001458	853.298706	43
2	2985	4967	4967	8	0	0	1	5.363420	0.001458	857.770020	2
13	1442	4835	4835	6	0	1	0	2.501145	0.001458	855.500610	13
24	2959	4886	4886	6	0	1	2	4.284571	0.001458	856.405518	24
2	2503	4950	4950	6	0	0	1	4.522095	0.001458	857.500977	2
2	2959	4975	4975	6	0	0	0	4.283248	0.001458	857.924133	2
4	712	4864	4864	4	0	0	0	2.369917	0.001458	855.962036	4
1	1440	4965	4965	4	0	0	1	2.001322	0.001458	857.754883	1
13	2446	4847	4847	7	0	1	1	4.473958	0.001458	855.640259	13
34	1440	4815	4815	4	0	1	0	2.051205	0.001458	854.903748	34
16	712	4862	4862	4	0	1	1	2.945079	0.001458	855.912842	16
9	278	4846	4846	3	0	1	0	1.821170	0.001458	855.631226	9
3	2834	4896	4896	6	0	0	1	3.927339	0.001458	856.544373	3
1	4001	4977	4977	8	0	0	1	6.773993	0.001458	857.955627	1
1	2503	4990	4990	6	0	0	1	4.351409	0.001458	858.090454	1
2	1495	4969	4969	5	0	0	1	2.972417	0.001458	857.813721	2
1	3268	4989	4989	5	0	0	1	3.246324	0.001458	858.088867	1
1	2985	4958	4958	8	0	0	2	5.272767	0.001458	857.621338	1
7	4264	4951	4951	8	0	0	1	5.843962	0.001458	857.510193	7
1	2503	4961	4961	6	0	0	1	4.464895	0.001458	857.686462	1
5	1143	4963	4963	3	0	0	0	2.104556	0.001458	857.717041	5
1	1440	4976	4976	4	0	0	0	2.185192	0.001458	857.951660	1
2	2840	4973	4973	5	0	0	0	3.315554	0.001458	857.881836	2
1	1440	4964	4964	4	0	0	0	2.135980	0.001458	857.729309	1
1	712	4968	4968	4	0	0	0	2.560017	0.001458	857.776672	1
1	712	4970	4970	4	0	0	0	2.572519	0.001458	857.815857	1
3	2959	4979	4979	6	0	0	0	5.614268	0.001458	857.973694	3
1	2985	4980	4980	8	0	0	1	5.406872	0.001458	857.998169	1
1	712	4981	4981	4	0	0	0	2.358038	0.001458	858.004578	1
1	3058	4982	4982	7	0	0	0	3.954435	0.001458	858.006775	1
1	1143	4983	4983	3	0	0	0	2.127389	0.001458	858.007935	1
2	278	4984	4984	3	0	0	0	1.813634	0.001458	858.011475	2
1	2446	4985	4985	7	0	0	1	4.629753	0.001458	858.027710	1
1	278	4986	4986	3	0	0	0	2.153005	0.001458	858.034241	1
1	2503	4987	4987	6	0	0	1	4.338171	0.001458	858.048401	1
1	712	4991	4991	4	0	0	0	2.451670	0.001458	858.102295	1
